읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당원경환,미래통합당유상범,국가혁명배당금당김은희,무소속조일현,계,무효투표수,기권수
합계,,35114,23548,9021,13205,311,737,23274,274,11566
거소·선상투표,,140,125,37,65,6,6,114,11,15
관외사전투표,,2279,2279,1198,939,30,78,2245,34,0
국외부재자투표,,54,13,12,1,0,0,13,0,41
국외부재자투표(공관),,0,2,2,0,0,0,2,0,-2
영월읍,소계,16840,10535,4327,5728,125,269,10449,86,6305
,관내사전투표,4389,4389,2134,2061,45,116,4356,33,0
,영월읍제1투,1422,601,163,408,8,16,595,6,821
,영월읍제2투,1836,911,329,530,11,35,905,6,925
,영월읍제3투,2587,1095,460,591,7,29,1087,8,1492
,영월읍제4투,1603,882,318,522,14,18,872,10,721
,영월읍제5투,994,532,198,315,4,13,530,2,462
,영월읍제6투,537,298,85,205,5,2,297,1,239
,영월읍제7투,324,174,58,107,3,4,172,2,150
,영월읍제8투,1212,640,229,373,13,21,636,4,572
,영월읍제9투,1936,1013,353,616,15,15,999,14,923
상동읍,소계,1008,683,224,422,11,16,673,10,325
,관내사전투표,281,281,116,154,3,4,277,4,0
,상동읍제1투,183,85,24,54,3,1,82,3,98
,상동읍제2투,257,153,48,97,1,5,151,2,104
,상동읍제3투,287,164,36,117,4,6,163,1,123
중동면,소계,1400,937,273,615,13,23,924,13,463
,관내사전투표,351,351,135,203,3,9,350,1,0
,중동면제1투,566,304,80,202,7,9,298,6,262
,중동면제2투,483,282,58,210,3,5,276,6,201
김삿갓면,소계,1549,1040,397,571,13,41,1022,18,509
,관내사전투표,463,463,206,224,9,18,457,6,0
,김삿갓면제1투,578,301,104,173,2,16,295,6,277
,김삿갓면제2투,508,276,87,174,2,7,270,6,232
북면,소계,1951,1282,431,807,9,22,1269,13,669
,관내사전투표,443,443,179,254,1,5,439,4,0
,북면제1투,526,288,94,183,1,6,284,4,238
,북면제2투,579,323,89,219,5,8,321,2,256
,북면제3투,403,228,69,151,2,3,225,3,175
남면,소계,2212,1541,500,895,26,94,1515,26,671
,관내사전투표,646,646,237,362,8,25,632,14,0
,남면제1투,920,468,127,283,10,39,459,9,452
,남면제2투,437,278,97,163,3,12,275,3,159
,남면제3투,209,149,39,87,5,18,149,0,60
한반도면,소계,2639,1763,563,1078,25,77,1743,20,876
,관내사전투표,513,513,203,285,4,18,510,3,0
,한반도면제1투,754,386,120,242,7,13,382,4,368
,한반도면제2투,1372,864,240,551,14,46,851,13,508
주천면,소계,3380,2228,733,1376,35,57,2201,27,1152
,관내사전투표,842,842,314,478,12,25,829,13,0
,주천면제1투,1543,768,216,514,13,21,764,4,775
,주천면제2투,303,179,55,113,4,5,177,2,124
,주천면제3투,692,439,148,271,6,6,431,8,253
무릉도원면,소계,1662,1120,324,708,18,54,1104,16,542
,관내사전투표,413,413,151,224,6,26,407,6,0
,무릉도원면제1투,640,326,98,205,6,15,324,2,314
,무릉도원면제2투,609,381,75,279,6,13,373,8,228
잘못 투입·구분된 투표지,,0,0,0,0,0,0,0,0,0
