읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김주영,미래통합당박진호,국가혁명배당금당조성진,무소속유영록,계,무효투표수,기권수
합계,,165807,111816,58613,42660,584,8972,110829,987,53991
거소·선상투표,,229,219,94,67,1,46,208,11,10
관외사전투표,,9505,9499,5374,3015,87,906,9382,117,6
국외부재자투표,,664,164,113,44,2,5,164,0,500
국외부재자투표(공관),,0,11,3,7,0,1,11,0,-11
고촌읍,소계,22220,15163,7436,6502,78,1024,15040,123,7057
,관내사전투표,4089,4089,2314,1482,13,253,4062,27,0
,고촌읍제1투,2679,1388,572,673,7,122,1374,14,1291
,고촌읍제2투,1463,855,238,540,9,58,845,10,608
,고촌읍제3투,3279,2049,896,942,21,165,2024,25,1230
,고촌읍제4투,3247,1813,825,828,8,137,1798,15,1434
,고촌읍제5투,4692,2973,1671,1119,13,149,2952,21,1719
,고촌읍제6투,2771,1996,920,918,7,140,1985,11,775
사우동,소계,20658,13641,6983,5048,69,1403,13503,138,7017
,관내사전투표,5742,5741,3269,1832,24,569,5694,47,1
,사우동제1투,3142,1290,527,574,10,158,1269,21,1852
,사우동제2투,2513,1169,486,534,7,126,1153,16,1344
,사우동제3투,3185,1917,920,781,8,189,1898,19,1268
,사우동제4투,681,328,136,130,0,58,324,4,353
,사우동제5투,3044,1603,746,647,12,182,1587,16,1441
,사우동제6투,2351,1593,899,550,8,121,1578,15,758
풍무동,소계,45402,30381,16560,11501,129,1977,30167,214,15021
,관내사전투표,5997,5996,3792,1840,21,306,5959,37,1
,풍무동제1투,3498,1779,927,690,6,145,1768,11,1719
,풍무동제2투,1999,1139,486,510,9,121,1126,13,860
,풍무동제3투,3192,2023,931,912,14,145,2002,21,1169
,풍무동제4투,2629,1515,777,615,11,103,1506,9,1114
,풍무동제5투,3843,2292,1207,899,8,163,2277,15,1551
,풍무동제6투,3047,1891,945,782,9,137,1873,18,1156
,풍무동제7투,3669,2336,1222,905,15,176,2318,18,1333
,풍무동제8투,3384,2067,983,947,8,115,2053,14,1317
,풍무동제9투,3139,1922,1127,640,5,134,1906,16,1217
,풍무동제10투,1376,897,393,449,5,43,890,7,479
,풍무동제11투,2224,1513,821,594,6,79,1500,13,711
,풍무동제12투,2841,1990,1164,694,5,119,1982,8,851
,풍무동제13투,4564,3021,1785,1024,7,191,3007,14,1543
장기동,소계,28817,18461,10572,6529,90,1148,18339,122,10356
,관내사전투표,5037,5035,3231,1494,11,274,5010,25,2
,장기동제1투,3366,1878,1016,698,9,146,1869,9,1488
,장기동제2투,3157,1938,1016,752,4,148,1920,18,1219
,장기동제3투,2469,1194,537,541,11,97,1186,8,1275
,장기동제4투,3873,2382,1307,884,22,147,2360,22,1491
,장기동제5투,3742,1618,803,651,14,130,1598,20,2124
,장기동제6투,3960,2311,1396,778,15,108,2297,14,1649
,장기동제7투,3213,2105,1266,731,4,98,2099,6,1108
김포본동,소계,38312,24271,11475,9947,128,2461,24011,260,14041
,관내사전투표,5394,5393,2838,1937,26,552,5353,40,1
,김포본동제1투,2591,1085,452,473,13,126,1064,21,1506
,김포본동제2투,1120,598,249,261,1,56,567,31,522
,김포본동제3투,1185,562,186,280,7,84,557,5,623
,김포본동제4투,1807,873,352,389,6,114,861,12,934
,김포본동제5투,2768,1584,670,717,7,174,1568,16,1184
,김포본동제6투,2486,1454,629,644,8,152,1433,21,1032
,김포본동제7투,2391,1387,618,586,13,152,1369,18,1004
,김포본동제8투,1484,861,472,303,7,76,858,3,623
,김포본동제9투,3086,1773,905,671,10,166,1752,21,1313
,김포본동제10투,3595,2270,1059,962,13,212,2246,24,1325
,김포본동제11투,3222,2186,1058,882,6,211,2157,29,1036
,김포본동제12투,4967,2785,1236,1294,5,240,2775,10,2182
,김포본동제13투,2216,1460,751,548,6,146,1451,9,756
잘못 투입·구분된 투표지,,0,6,3,0,0,1,4,2,-6
