읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당조정식,미래통합당김승,국가혁명배당금당이창희,계,무효투표수,기권수
합계,,185880,104604,69270,32700,1381,103351,1253,81276
거소·선상투표,,253,241,139,82,5,226,15,12
관외사전투표,,8065,8060,5457,2292,148,7897,163,5
국외부재자투표,,363,82,59,22,0,81,1,281
국외부재자투표(공관),,0,4,3,1,0,4,0,-4
군자동,소계,18299,9705,5795,3584,175,9554,151,8594
,관내사전투표,2944,2944,1928,941,35,2904,40,0
,군자동제1투,3530,1411,773,592,26,1391,20,2119
,군자동제2투,2706,1108,625,439,18,1082,26,1598
,군자동제3투,3290,1530,891,581,38,1510,20,1760
,군자동제4투,3400,1562,929,569,34,1532,30,1838
,군자동제5투,2429,1150,649,462,24,1135,15,1279
정왕본동,소계,17860,7520,4778,2507,137,7422,98,10340
,관내사전투표,2750,2750,1961,713,46,2720,30,0
,정왕본동제1투,2858,731,362,339,21,722,9,2127
,정왕본동제2투,3754,900,529,333,13,875,25,2854
,정왕본동제3투,1607,425,245,169,7,421,4,1182
,정왕본동제4투,1603,414,243,153,10,406,8,1189
,정왕본동제5투,1595,387,243,123,18,384,3,1208
,정왕본동제6투,3693,1913,1195,677,22,1894,19,1780
정왕1동,소계,18863,8847,5690,2911,151,8752,95,10016
,관내사전투표,2929,2929,2068,797,42,2907,22,0
,정왕1동제1투,2894,1175,767,378,20,1165,10,1719
,정왕1동제2투,2718,1025,625,364,23,1012,13,1693
,정왕1동제3투,2326,654,360,265,16,641,13,1672
,정왕1동제4투,2192,635,375,239,15,629,6,1557
,정왕1동제5투,1977,894,554,319,10,883,11,1083
,정왕1동제6투,3827,1535,941,549,25,1515,20,2292
정왕2동,소계,25042,13493,8832,4305,186,13323,170,11549
,관내사전투표,3990,3989,2920,1001,30,3951,38,1
,정왕2동제1투,3128,1520,999,480,17,1496,24,1608
,정왕2동제2투,4539,2283,1398,806,44,2248,35,2256
,정왕2동제3투,3101,1379,801,535,22,1358,21,1722
,정왕2동제4투,3058,1491,927,525,25,1477,14,1567
,정왕2동제5투,3379,1463,911,513,20,1444,19,1916
,정왕2동제6투,3847,1368,876,445,28,1349,19,2479
정왕3동,소계,19693,10796,7107,3415,150,10672,124,8897
,관내사전투표,4041,4040,2963,996,40,3999,41,1
,정왕3동제1투,3190,1471,913,514,24,1451,20,1719
,정왕3동제2투,3198,1585,1012,534,25,1571,14,1613
,정왕3동제3투,3952,1643,1020,583,17,1620,23,2309
,정왕3동제4투,2400,920,570,324,15,909,11,1480
,정왕3동제5투,2912,1137,629,464,29,1122,15,1775
정왕4동,소계,16851,10511,6904,3362,121,10387,124,6340
,관내사전투표,3613,3613,2624,926,29,3579,34,0
,정왕4동제1투,3023,1546,945,566,22,1533,13,1477
,정왕4동제2투,2124,1178,663,495,11,1169,9,946
,정왕4동제3투,2875,1487,915,530,18,1463,24,1388
,정왕4동제4투,2795,1402,896,460,26,1382,20,1393
,정왕4동제5투,2421,1285,861,385,15,1261,24,1136
월곶동,소계,12199,6946,4371,2406,85,6862,84,5253
,관내사전투표,2785,2785,1910,824,29,2763,22,0
,월곶동제1투,313,177,65,107,2,174,3,136
,월곶동제2투,2933,1276,723,505,17,1245,31,1657
,월곶동제3투,2467,1179,774,378,14,1166,13,1288
,월곶동제4투,3701,1529,899,592,23,1514,15,2172
배곧동,소계,48392,28392,20130,7812,223,28165,227,20000
,관내사전투표,5673,5673,4427,1184,29,5640,33,0
,배곧동제1투,4637,2516,1829,647,21,2497,19,2121
,배곧동제2투,2774,1723,1192,513,7,1712,11,1051
,배곧동제3투,2814,1592,1122,448,15,1585,7,1222
,배곧동제4투,2070,1211,877,320,8,1205,6,859
,배곧동제5투,2364,1427,1004,399,12,1415,12,937
,배곧동제6투,2886,1677,1194,458,10,1662,15,1209
,배곧동제7투,3393,1367,925,414,15,1354,13,2026
,배곧동제8투,2379,1282,882,380,10,1272,10,1097
,배곧동제9투,2487,1361,848,487,12,1347,14,1126
,배곧동제10투,2365,1223,836,364,14,1214,9,1142
,배곧동제11투,4722,2517,1741,735,19,2495,22,2205
,배곧동제12투,1675,997,723,256,8,987,10,678
,배곧동제13투,3847,2041,1391,609,19,2019,22,1806
,배곧동제14투,4306,1785,1139,598,24,1761,24,2521
잘못 투입·구분된 투표지,,0,7,5,1,0,6,1,-7
