읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김동완,미래통합당이철규,국가혁명배당금당이도호,무소속동다은,무소속장승호,계,무효투표수,기권수
합계,,76543,49535,20493,26690,382,917,476,48958,577,27008
거소·선상투표,,1007,984,412,395,23,66,37,933,51,23
관외사전투표,,3133,3126,1578,1317,39,67,53,3054,72,7
국외부재자투표,,105,22,15,7,0,0,0,22,0,83
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0,0
천곡동,소계,22624,14182,5990,7605,81,255,127,14058,124,8442
,관내사전투표,5259,5258,2525,2546,17,89,47,5224,34,1
,천곡동제1투,1855,990,344,598,5,21,4,972,18,865
,천곡동제2투,1567,753,234,485,7,10,7,743,10,814
,천곡동제3투,2069,881,310,528,5,21,8,872,9,1188
,천곡동제4투,1718,856,296,525,3,18,6,848,8,862
,천곡동제5투,1562,849,286,537,5,11,3,842,7,713
,천곡동제6투,1432,860,315,502,6,17,12,852,8,572
,천곡동제7투,1736,815,298,483,2,20,6,809,6,921
,천곡동제8투,2654,1447,702,681,16,21,20,1440,7,1207
,천곡동제9투,2772,1473,680,720,15,27,14,1456,17,1299
송정동,소계,3705,2335,902,1324,24,34,24,2308,27,1370
,관내사전투표,920,920,457,427,9,12,7,912,8,0
,송정동제1투,1814,912,279,595,10,11,8,903,9,902
,송정동제2투,971,503,166,302,5,11,9,493,10,468
북삼동,소계,15196,9716,4567,4764,68,132,93,9624,92,5480
,관내사전투표,4199,4199,2281,1783,14,56,34,4168,31,0
,북삼동제1투,1728,874,318,508,17,13,7,863,11,854
,북삼동제2투,999,529,155,351,3,7,4,520,9,470
,북삼동제3투,1742,918,348,534,10,8,10,910,8,824
,북삼동제4투,2271,1022,478,493,9,13,17,1010,12,1249
,북삼동제5투,2125,1107,475,583,10,16,9,1093,14,1018
,북삼동제6투,2132,1067,512,512,5,19,12,1060,7,1065
부곡동,소계,4927,3067,1134,1797,30,55,21,3037,30,1860
,관내사전투표,1263,1263,561,654,9,14,14,1252,11,0
,부곡동제1투,1574,804,264,508,7,14,5,798,6,770
,부곡동제2투,1117,579,171,380,7,13,1,572,7,538
,부곡동제3투,973,421,138,255,7,14,1,415,6,552
동호동,소계,4361,2724,935,1640,32,70,21,2698,26,1637
,관내사전투표,1114,1114,448,616,14,23,7,1108,6,0
,동호동제1투,1782,909,310,535,11,37,7,900,9,873
,동호동제2투,1465,701,177,489,7,10,7,690,11,764
발한동,소계,3574,2200,676,1420,10,45,14,2165,35,1374
,관내사전투표,930,930,354,544,6,13,6,923,7,0
,발한동제1투,1180,531,128,378,2,9,4,521,10,649
,발한동제2투,1464,739,194,498,2,23,4,721,18,725
묵호동,소계,2826,1654,506,1066,4,43,12,1631,23,1172
,관내사전투표,577,577,229,323,1,7,6,566,11,0
,묵호동제1투,1611,744,209,499,2,18,6,734,10,867
,묵호동제2투,638,333,68,244,1,18,0,331,2,305
북평동,소계,9056,5745,2490,3053,33,86,34,5696,49,3311
,관내사전투표,2432,2431,1123,1237,11,27,16,2414,17,1
,북평동제1투,2102,1028,374,611,13,15,5,1018,10,1074
,북평동제2투,1477,689,247,419,3,11,3,683,6,788
,북평동제3투,3045,1597,746,786,6,33,10,1581,16,1448
망상동,소계,3279,1991,688,1189,26,45,18,1966,25,1288
,관내사전투표,694,694,286,367,9,16,8,686,8,0
,망상동제1투,993,565,166,365,8,11,6,556,9,428
,망상동제2투,1592,732,236,457,9,18,4,724,8,860
삼화동,소계,2750,1787,598,1113,12,19,22,1764,23,963
,관내사전투표,768,768,300,436,6,8,7,757,11,0
,삼화동제1투,1155,549,180,338,4,7,13,542,7,606
,삼화동제2투,827,470,118,339,2,4,2,465,5,357
잘못 투입·구분된 투표지,,0,2,2,0,0,0,0,2,0,-2
