읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당원경환,미래통합당유상범,국가혁명배당금당김은희,무소속조일현,계,무효투표수,기권수
합계,,37586,24890,11864,11994,234,529,24621,269,12696
거소·선상투표,,52,50,25,18,1,2,46,4,2
관외사전투표,,2495,2494,1273,1096,22,70,2461,33,1
국외부재자투표,,87,10,6,4,0,0,10,0,77
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0
평창읍,소계,7104,4923,2695,2043,32,96,4866,57,2181
,관내사전투표,2171,2171,1419,682,6,42,2149,22,0
,평창읍제1투,1257,639,324,290,6,15,635,4,618
,평창읍제2투,1630,841,446,360,3,18,827,14,789
,평창읍제3투,255,163,53,106,2,0,161,2,92
,평창읍제4투,464,304,142,149,7,2,300,4,160
,평창읍제5투,461,289,117,153,5,10,285,4,172
,평창읍제6투,489,295,111,170,0,9,290,5,194
,평창읍제7투,377,221,83,133,3,0,219,2,156
미탄면,소계,1474,1052,426,590,12,12,1040,12,422
,관내사전투표,493,493,221,262,2,5,490,3,0
,미탄면제1투,843,457,174,262,6,6,448,9,386
,미탄면제2투,138,102,31,66,4,1,102,0,36
방림면,소계,2170,1468,711,698,15,24,1448,20,702
,관내사전투표,438,438,252,179,4,2,437,1,0
,방림면제1투,547,300,148,142,2,5,297,3,247
,방림면제2투,377,260,107,135,3,7,252,8,117
,방림면제3투,808,470,204,242,6,10,462,8,338
대화면,소계,4588,2931,1492,1337,21,54,2904,27,1657
,관내사전투표,1170,1170,657,474,6,24,1161,9,0
,대화면제1투,1486,735,345,367,4,9,725,10,751
,대화면제2투,687,351,186,155,5,3,349,2,336
,대화면제3투,966,501,248,233,4,11,496,5,465
,대화면제4투,279,174,56,108,2,7,173,1,105
봉평면,소계,4644,2893,1265,1506,41,56,2868,25,1751
,관내사전투표,1251,1250,628,587,11,18,1244,6,1
,봉평면제1투,1557,777,322,418,12,18,770,7,780
,봉평면제2투,769,408,148,239,4,8,399,9,361
,봉평면제3투,1067,458,167,262,14,12,455,3,609
용평면,소계,2581,1682,649,981,14,27,1671,11,899
,관내사전투표,542,542,247,282,1,8,538,4,0
,용평면제1투,452,241,91,140,1,6,238,3,211
,용평면제2투,546,308,92,202,5,6,305,3,238
,용평면제3투,1041,591,219,357,7,7,590,1,450
진부면,소계,7543,4572,2061,2305,50,106,4522,50,2971
,관내사전투표,1803,1803,947,783,19,43,1792,11,0
,진부면제1투,1100,483,210,249,5,13,477,6,617
,진부면제2투,1460,680,282,358,10,16,666,14,780
,진부면제3투,1647,765,323,406,8,17,754,11,882
,진부면제4투,414,229,86,135,2,3,226,3,185
,진부면제5투,451,250,71,169,2,7,249,1,201
,진부면제6투,373,195,75,112,2,4,193,2,178
,진부면제7투,295,167,67,93,2,3,165,2,128
대관령면,소계,4848,2815,1261,1416,26,82,2785,30,2033
,관내사전투표,1120,1120,588,485,10,25,1108,12,0
,대관령면제1투,1660,724,267,429,8,15,719,5,936
,대관령면제2투,1707,782,330,399,8,33,770,12,925
,대관령면제3투,361,189,76,103,0,9,188,1,172
잘못 투입·구분된 투표지,,0,0,0,0,0,0,0,0,0
