읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당정만호,미래통합당한기호,국가혁명배당금당유우림,계,무효투표수,기권수
합계,,38883,24994,10092,13966,358,24416,578,13889
거소·선상투표,,608,601,189,258,47,494,107,7
관외사전투표,,1849,1847,955,810,28,1793,54,2
국외부재자투표,,60,22,11,10,1,22,0,38
국외부재자투표(공관),,0,0,0,0,0,0,0,0
철원읍,소계,4513,2828,1179,1577,28,2784,44,1685
,관내사전투표,1019,1019,504,486,10,1000,19,0
,철원읍제1투,1107,551,220,316,7,543,8,556
,철원읍제2투,929,471,183,276,3,462,9,458
,철원읍제3투,221,141,46,90,3,139,2,80
,철원읍제4투,442,278,104,169,2,275,3,164
,철원읍제5투,795,368,122,240,3,365,3,427
김화읍,소계,2753,1749,674,1017,22,1713,36,1004
,관내사전투표,638,638,305,300,13,618,20,0
,김화읍제1투,531,263,81,176,1,258,5,268
,김화읍제2투,194,130,45,83,1,129,1,64
,김화읍제3투,1083,536,165,359,4,528,8,547
,김화읍제4투,307,182,78,99,3,180,2,125
갈말읍,소계,9814,6222,2461,3570,69,6100,122,3592
,관내사전투표,2151,2151,1043,1012,30,2085,66,0
,갈말읍제1투,949,467,147,304,4,455,12,482
,갈말읍제2투,894,496,200,279,4,483,13,398
,갈말읍제3투,920,381,126,243,6,375,6,539
,갈말읍제4투,590,312,112,195,3,310,2,278
,갈말읍제5투,739,434,129,291,11,431,3,305
,갈말읍제6투,562,341,86,248,4,338,3,221
,갈말읍제7투,1659,927,367,547,1,915,12,732
,갈말읍제8투,1183,589,229,353,5,587,2,594
,갈말읍제9투,167,124,22,98,1,121,3,43
동송읍,소계,12159,7074,2845,4041,91,6977,97,5085
,관내사전투표,1903,1903,967,878,28,1873,30,0
,동송읍제1투,2494,1134,421,681,13,1115,19,1360
,동송읍제2투,1047,517,168,344,1,513,4,530
,동송읍제3투,1549,779,316,446,8,770,9,770
,동송읍제4투,1097,536,186,335,7,528,8,561
,동송읍제5투,448,272,106,156,6,268,4,176
,동송읍제6투,827,472,151,304,9,464,8,355
,동송읍제7투,517,265,91,167,2,260,5,252
,동송읍제8투,1377,691,266,416,6,688,3,686
,동송읍제9투,575,311,102,200,6,308,3,264
,동송읍제10투,325,194,71,114,5,190,4,131
서면,소계,5122,3307,1242,1922,59,3223,84,1815
,관내사전투표,1513,1513,679,741,42,1462,51,0
,서면제1투,1090,525,161,345,6,512,13,565
,서면제2투,1201,564,197,352,7,556,8,637
,서면제3투,1318,705,205,484,4,693,12,613
근남면,소계,1772,1134,444,662,10,1116,18,638
,관내사전투표,304,304,123,173,1,297,7,0
,근남면제1투,281,170,60,107,0,167,3,111
,근남면제2투,765,388,164,211,6,381,7,377
,근남면제3투,422,272,97,171,3,271,1,150
근북면,소계,233,209,92,98,3,193,16,24
,관내사전투표,142,142,68,60,2,130,12,0
,근북면투표소,91,67,24,38,1,63,4,24
잘못 투입·구분된 투표지,,0,1,0,1,0,1,0,-1
