읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김철민,미래통합당홍장표,국가혁명배당금당진호태,계,무효투표수,기권수
합계,,129225,76660,43599,30747,1118,75464,1196,52565
거소·선상투표,,211,201,107,81,4,192,9,10
관외사전투표,,6845,6838,4321,2208,120,6649,189,7
국외부재자투표,,309,99,73,25,1,99,0,210
국외부재자투표(공관),,0,2,2,0,0,2,0,-2
일동,소계,20819,11230,6682,4221,161,11064,166,9589
,관내사전투표,4021,4020,2643,1287,49,3979,41,1
,일동제1투,4204,1628,933,640,30,1603,25,2576
,일동제2투,3645,1575,847,689,20,1556,19,2070
,일동제3투,5167,2306,1302,920,37,2259,47,2861
,일동제4투,3782,1701,957,685,25,1667,34,2081
이동,소계,20702,10660,6024,4310,167,10501,159,10042
,관내사전투표,2906,2905,1941,902,31,2874,31,1
,이동제1투,2565,1145,603,497,22,1122,23,1420
,이동제2투,2954,1154,600,517,24,1141,13,1800
,이동제3투,3314,1180,645,476,28,1149,31,2134
,이동제4투,2517,968,513,425,18,956,12,1549
,이동제5투,4204,1861,979,818,36,1833,28,2343
,이동제6투,2242,1447,743,675,8,1426,21,795
부곡동,소계,18195,10009,5656,4044,166,9866,143,8186
,관내사전투표,3428,3428,2191,1161,46,3398,30,0
,부곡동제1투,4320,1820,931,829,31,1791,29,2500
,부곡동제2투,3621,1492,776,666,25,1467,25,2129
,부곡동제3투,3060,1459,808,597,31,1436,23,1601
,부곡동제4투,3766,1810,950,791,33,1774,36,1956
월피동,소계,31787,17501,9952,7031,271,17254,247,14286
,관내사전투표,3877,3876,2552,1254,36,3842,34,1
,월피동제1투,4070,1610,874,690,29,1593,17,2460
,월피동제2투,4364,1890,954,866,37,1857,33,2474
,월피동제3투,3510,1853,990,808,30,1828,25,1657
,월피동제4투,2957,1455,811,595,12,1418,37,1502
,월피동제5투,2893,1815,1013,752,22,1787,28,1078
,월피동제6투,2801,1632,908,678,20,1606,26,1169
,월피동제7투,3699,1747,956,730,43,1729,18,1952
,월피동제8투,3616,1623,894,658,42,1594,29,1993
성포동,소계,22631,15490,8329,6760,172,15261,229,7141
,관내사전투표,4491,4489,2755,1639,42,4436,53,2
,성포동제1투,3933,2455,1204,1182,26,2412,43,1478
,성포동제2투,3287,2150,1084,1019,21,2124,26,1137
,성포동제3투,3273,1968,940,975,22,1937,31,1305
,성포동제4투,3922,2313,1121,1117,35,2273,40,1609
,성포동제5투,3725,2115,1225,828,26,2079,36,1610
안산동,소계,7726,4627,2452,2066,56,4574,53,3099
,관내사전투표,1711,1711,1013,675,15,1703,8,0
,안산동제1투,2710,1281,633,613,20,1266,15,1429
,안산동제2투,3305,1635,806,778,21,1605,30,1670
잘못 투입·구분된 투표지,,0,3,1,1,0,2,1,-3
