읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당허영,미래통합당김진태,정의당엄재철,국가혁명배당금당한준모,계,무효투표수,기권수
합계,,192353,131779,66932,57298,5339,841,130410,1369,60574
거소·선상투표,,554,528,226,231,28,11,496,32,26
관외사전투표,,10284,10282,6323,3080,571,106,10080,202,2
국외부재자투표,,503,98,63,31,4,0,98,0,405
국외부재자투표(공관),,0,7,4,2,1,0,7,0,-7
동산면,소계,1414,981,329,615,16,10,970,11,433
,관내사전투표,351,351,173,169,6,1,349,2,0
,동산면제1투,661,395,89,292,5,6,392,3,266
,동산면제2투,402,235,67,154,5,3,229,6,167
신동면,소계,2891,2164,960,1103,67,16,2146,18,727
,관내사전투표,1227,1227,672,494,44,9,1219,8,0
,신동면투표소,1664,937,288,609,23,7,927,10,727
동내면,소계,13592,9135,4710,3880,406,43,9039,96,4457
,관내사전투표,3426,3426,2081,1178,127,18,3404,22,0
,동내면제1투,2731,1378,637,653,66,5,1361,17,1353
,동내면제2투,2243,1315,484,745,61,5,1295,20,928
,동내면제3투,2532,1464,740,625,73,8,1446,18,1068
,동내면제4투,2660,1552,768,679,79,7,1533,19,1108
남면,소계,1009,710,237,433,22,3,695,15,299
,관내사전투표,337,337,151,170,11,1,333,4,0
,남면투표소,672,373,86,263,11,2,362,11,299
남산면,소계,3242,2178,831,1249,63,15,2158,20,1064
,관내사전투표,826,826,431,358,27,5,821,5,0
,남산면제1투,1255,629,192,409,10,8,619,10,626
,남산면제2투,578,351,116,214,17,2,349,2,227
,남산면제3투,583,372,92,268,9,0,369,3,211
소양동,소계,8306,5713,2937,2484,186,39,5646,67,2593
,관내사전투표,2806,2806,1614,1064,73,18,2769,37,0
,소양동제1투,1355,743,308,385,28,7,728,15,612
,소양동제2투,3336,1852,893,860,79,9,1841,11,1484
,소양동제3투,809,312,122,175,6,5,308,4,497
교동,소계,3610,2471,1149,1165,103,19,2436,35,1139
,관내사전투표,1444,1444,768,584,66,10,1428,16,0
,교동투표소,2166,1027,381,581,37,9,1008,19,1139
조운동,소계,3248,2195,1091,988,80,19,2178,17,1053
,관내사전투표,1335,1335,752,509,56,8,1325,10,0
,조운동투표소,1913,860,339,479,24,11,853,7,1053
약사명동,소계,2750,1968,898,970,73,7,1948,20,782
,관내사전투표,1242,1242,629,558,44,3,1234,8,0
,약사명동투표소,1508,726,269,412,29,4,714,12,782
근화동,소계,6716,4166,2045,1885,140,39,4109,57,2550
,관내사전투표,1730,1729,976,669,57,10,1712,17,1
,근화동제1투,3190,1670,797,778,63,15,1653,17,1520
,근화동제2투,1796,767,272,438,20,14,744,23,1029
후평1동,소계,10569,6587,2984,3225,252,49,6510,77,3982
,관내사전투표,2908,2908,1515,1248,107,13,2883,25,0
,후평1동제1투,2631,1257,514,670,45,17,1246,11,1374
,후평1동제2투,2555,1146,461,608,53,8,1130,16,1409
,후평1동제3투,2475,1276,494,699,47,11,1251,25,1199
후평2동,소계,11768,7675,3880,3368,314,47,7609,66,4093
,관내사전투표,3439,3438,1942,1330,134,12,3418,20,1
,후평2동제1투,3152,1596,742,761,66,14,1583,13,1556
,후평2동제2투,2398,1112,526,502,51,14,1093,19,1286
,후평2동제3투,2779,1529,670,775,63,7,1515,14,1250
후평3동,소계,16885,10981,5480,4859,477,71,10887,94,5904
,관내사전투표,4321,4320,2427,1697,150,19,4293,27,1
,후평3동제1투,3079,1684,746,831,77,15,1669,15,1395
,후평3동제2투,2581,1310,730,504,58,10,1302,8,1271
,후평3동제3투,2201,1037,482,484,58,6,1030,7,1164
,후평3동제4투,1441,850,354,440,39,6,839,11,591
,후평3동제5투,3262,1780,741,903,95,15,1754,26,1482
효자1동,소계,4481,3254,1603,1496,111,16,3226,28,1227
,관내사전투표,1921,1921,1046,780,69,9,1904,17,0
,효자1동투표소,2560,1333,557,716,42,7,1322,11,1227
효자2동,소계,9903,5807,2620,2833,252,38,5743,64,4096
,관내사전투표,2047,2046,1104,818,91,14,2027,19,1
,효자2동제1투,2323,1126,453,604,49,7,1113,13,1197
,효자2동제2투,2456,1306,516,724,47,8,1295,11,1150
,효자2동제3투,1617,717,282,378,44,3,707,10,900
,효자2동제4투,1460,612,265,309,21,6,601,11,848
효자3동,소계,4177,2692,1358,1170,103,19,2650,42,1485
,관내사전투표,1368,1367,763,533,47,10,1353,14,1
,효자3동투표소,2809,1325,595,637,56,9,1297,28,1484
석사동,소계,26850,17961,9362,7517,837,91,17807,154,8889
,관내사전투표,5225,5225,3298,1675,203,15,5191,34,0
,석사동제1투,2320,1365,606,664,74,11,1355,10,955
,석사동제2투,2007,951,390,509,33,3,935,16,1056
,석사동제3투,1642,900,405,417,55,8,885,15,742
,석사동제4투,2958,1930,909,902,84,10,1905,25,1028
,석사동제5투,2197,1246,646,507,76,7,1236,10,951
,석사동제6투,3693,2257,1100,1027,104,12,2243,14,1436
,석사동제7투,1845,983,363,554,38,15,970,13,862
,석사동제8투,1791,1206,676,452,70,3,1201,5,585
,석사동제9투,3172,1898,969,810,100,7,1886,12,1274
퇴계동,소계,35217,24218,12845,10150,918,121,24034,184,10999
,관내사전투표,5805,5804,3453,2154,147,18,5772,32,1
,퇴계동제1투,3039,1605,727,779,73,11,1590,15,1434
,퇴계동제2투,1695,972,445,480,38,4,967,5,723
,퇴계동제3투,1933,1204,612,513,58,8,1191,13,729
,퇴계동제4투,2181,1481,705,712,46,10,1473,8,700
,퇴계동제5투,1412,955,462,432,37,4,935,20,457
,퇴계동제6투,2315,1537,730,739,49,8,1526,11,778
,퇴계동제7투,3223,1795,873,838,60,12,1783,12,1428
,퇴계동제8투,2785,1620,833,669,92,13,1607,13,1165
,퇴계동제9투,1811,1195,660,456,65,4,1185,10,616
