읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당홍익표,미래통합당진수희,정의당정혜연,국가혁명배당금당이정섭,계,무효투표수,기권수
합계,,192161,131200,70387,53107,5465,786,129745,1455,60961
거소·선상투표,,247,234,130,68,15,8,221,13,13
관외사전투표,,12785,12777,7648,4202,641,90,12581,196,8
국외부재자투표,,1032,297,153,126,14,1,294,3,735
국외부재자투표(공관),,0,10,1,8,1,0,10,0,-10
응봉동,소계,12644,8874,4680,3786,299,33,8798,76,3770
,관내사전투표,3710,3709,2236,1332,109,7,3684,25,1
,응봉동제1투,2968,1516,774,642,72,10,1498,18,1452
,응봉동제2투,3185,1873,857,929,62,9,1857,16,1312
,응봉동제3투,2781,1776,813,883,56,7,1759,17,1005
성수1가제1동,소계,13204,8503,4194,3866,323,51,8434,69,4701
,관내사전투표,2868,2866,1649,1063,120,15,2847,19,2
,성수1가제1동제1투,2570,1171,598,486,60,16,1160,11,1399
,성수1가제1동제2투,3608,2131,858,1200,54,6,2118,13,1477
,성수1가제1동제3투,2170,1296,563,660,48,9,1280,16,874
,성수1가제1동제4투,1988,1039,526,457,41,5,1029,10,949
성수1가제2동,소계,12263,8589,4593,3517,353,43,8506,83,3674
,관내사전투표,3410,3410,2059,1179,136,15,3389,21,0
,성수1가제2동제1투,1732,830,397,370,39,8,814,16,902
,성수1가제2동제2투,1140,622,316,265,29,5,615,7,518
,성수1가제2동제3투,2974,1779,892,793,78,6,1769,10,1195
,성수1가제2동제4투,3007,1948,929,910,71,9,1919,29,1059
성수2가제1동,소계,14604,9206,4620,4108,323,65,9116,90,5398
,관내사전투표,3766,3764,2197,1385,130,24,3736,28,2
,성수2가제1동제1투,2565,1232,529,635,49,7,1220,12,1333
,성수2가제1동제2투,2958,1584,687,818,50,11,1566,18,1374
,성수2가제1동제3투,2656,1207,557,587,42,11,1197,10,1449
,성수2가제1동제4투,2659,1419,650,683,52,12,1397,22,1240
성수2가제3동,소계,9683,6596,3286,2934,247,51,6518,78,3087
,관내사전투표,2570,2570,1485,959,87,11,2542,28,0
,성수2가제3동제1투,2809,1398,714,579,71,17,1381,17,1411
,성수2가제3동제2투,2816,1850,677,1077,57,15,1826,24,966
,성수2가제3동제3투,1488,778,410,319,32,8,769,9,710
왕십리도선동,소계,21808,14483,7371,6301,594,67,14333,150,7325
,관내사전투표,4781,4781,2806,1738,185,15,4744,37,0
,왕십리도선동제1투,2609,1429,751,585,70,7,1413,16,1180
,왕십리도선동제2투,2989,1595,865,617,80,10,1572,23,1394
,왕십리도선동제3투,2417,1624,725,796,63,11,1595,29,793
,왕십리도선동제4투,3637,1803,820,900,58,7,1785,18,1834
,왕십리도선동제5투,2835,1711,747,861,80,13,1701,10,1124
,왕십리도선동제6투,2540,1540,657,804,58,4,1523,17,1000
왕십리제2동,소계,14194,9443,5464,3472,351,54,9341,102,4751
,관내사전투표,3106,3106,2022,928,115,17,3082,24,0
