읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김영배,미래통합당한상학,민생당박춘림,국가혁명배당금당최원용,계,무효투표수,기권수
합계,,202294,138186,82954,49727,2642,880,136203,1983,64108
거소·선상투표,,291,280,157,91,7,7,262,18,11
관외사전투표,,16023,16008,10668,4550,334,139,15691,317,15
국외부재자투표,,1219,329,241,81,2,1,325,4,890
국외부재자투표(공관),,0,13,9,4,0,0,13,0,-13
성북동,소계,14212,9629,5544,3702,192,52,9490,139,4583
,관내사전투표,3977,3974,2735,1124,67,11,3937,37,3
,성북동제1투,2863,1648,897,656,50,15,1618,30,1215
,성북동제2투,2863,1390,656,686,19,7,1368,22,1473
,성북동제3투,1966,1177,461,665,18,7,1151,26,789
,성북동제4투,2543,1440,795,571,38,12,1416,24,1103
삼선동,소계,20911,13496,8382,4566,282,88,13318,178,7415
,관내사전투표,4855,4854,3435,1274,80,22,4811,43,1
,삼선동제1투,3930,1966,1004,863,44,20,1931,35,1964
,삼선동제2투,2639,1437,844,527,35,6,1412,25,1202
,삼선동제3투,2612,1649,1002,595,25,10,1632,17,963
,삼선동제4투,3629,2026,1187,746,45,17,1995,31,1603
,삼선동제5투,3246,1564,910,561,53,13,1537,27,1682
동선동,소계,12779,8144,5034,2668,257,39,7998,146,4635
,관내사전투표,2802,2802,1925,765,68,8,2766,36,0
,동선동제1투,1822,817,475,300,27,4,806,11,1005
,동선동제2투,2659,1395,859,425,71,9,1364,31,1264
,동선동제3투,2341,1296,740,491,34,4,1269,27,1045
,동선동제4투,3155,1834,1035,687,57,14,1793,41,1321
돈암제2동,소계,18064,12616,7094,5111,223,49,12477,139,5448
,관내사전투표,3120,3120,2063,992,32,14,3101,19,0
,돈암제2동제1투,3874,2290,1255,942,60,14,2271,19,1584
,돈암제2동제2투,2755,1830,936,834,29,7,1806,24,925
,돈암제2동제3투,2769,1790,1093,640,33,5,1771,19,979
,돈암제2동제4투,3058,2033,962,994,43,3,2002,31,1025
,돈암제2동제5투,2488,1553,785,709,26,6,1526,27,935
안암동,소계,12962,8103,4611,3040,186,64,7901,202,4859
,관내사전투표,2946,2946,1961,853,53,26,2893,53,0
,안암동제1투,2352,1019,534,424,26,6,990,29,1333
,안암동제2투,2272,1198,565,552,33,5,1155,43,1074
,안암동제3투,3101,1661,907,649,49,15,1620,41,1440
,안암동제4투,2291,1279,644,562,25,12,1243,36,1012
보문동,소계,13210,8168,4938,2913,148,54,8053,115,5042
,관내사전투표,3325,3325,2171,1051,54,15,3291,34,0
,보문동제1투,3650,1545,893,581,30,15,1519,26,2105
,보문동제2투,2578,1343,783,493,35,10,1321,22,1235
,보문동제3투,3657,1955,1091,788,29,14,1922,33,1702
정릉제1동,소계,14892,10265,6118,3819,158,59,10154,111,4627
,관내사전투표,3828,3827,2544,1194,49,16,3803,24,1
,정릉제1동제1투,2888,1613,867,684,35,8,1594,19,1275
,정릉제1동제2투,2898,1558,853,650,23,11,1537,21,1340
,정릉제1동제3투,2765,1663,947,653,27,15,1642,21,1102
,정릉제1동제4투,2513,1604,907,638,24,9,1578,26,909
정릉제2동,소계,18792,12095,7055,4525,241,109,11930,165,6697
,관내사전투표,4934,4933,3151,1603,84,46,4884,49,1
,정릉제2동제1투,3440,1998,1060,829,56,21,1966,32,1442
,정릉제2동제2투,3386,1600,905,624,30,11,1570,30,1786
,정릉제2동제3투,3404,1642,934,637,28,16,1615,27,1762
,정릉제2동제4투,3628,1922,1005,832,43,15,1895,27,1706
정릉제3동,소계,12060,7042,4027,2720,131,49,6927,115,5018
,관내사전투표,2734,2734,1753,897,39,14,2703,31,0
,정릉제3동제1투,2676,1170,638,463,29,11,1141,29,1506
,정릉제3동제2투,1179,581,269,283,11,7,570,11,598
,정릉제3동제3투,3277,1513,843,602,34,8,1487,26,1764
,정릉제3동제4투,2194,1044,524,475,18,9,1026,18,1150
정릉제4동,소계,20832,13401,7981,4982,193,84,13240,161,7431
,관내사전투표,5059,5057,3359,1575,57,30,5021,36,2
,정릉제4동제1투,2727,1555,814,682,25,11,1532,23,1172
,정릉제4동제2투,3774,1674,957,640,33,14,1644,30,2100
,정릉제4동제3투,3230,1557,843,632,38,14,1527,30,1673
,정릉제4동제4투,2168,1195,648,505,17,5,1175,20,973
,정릉제4동제5투,3874,2363,1360,948,23,10,2341,22,1511
길음제1동,소계,26047,18587,11091,6950,288,85,18414,173,7460
,관내사전투표,5713,5711,3953,1627,67,29,5676,35,2
,길음제1동제1투,2981,2030,1175,789,38,6,2008,22,951
,길음제1동제2투,3421,2192,1276,867,21,9,2173,19,1229
,길음제1동제3투,3440,1769,1030,672,37,10,1749,20,1671
,길음제1동제4투,3286,2008,1017,914,41,8,1980,28,1278
,길음제1동제5투,2937,1917,1070,790,29,8,1897,20,1020
,길음제1동제6투,2033,1448,806,584,32,7,1429,19,585
,길음제1동제7투,2236,1512,764,707,23,8,1502,10,724
잘못 투입·구분된 투표지,,0,10,4,5,0,1,10,0,-10
