읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김영주,미래통합당문병호,정의당정재민,국가혁명배당금당안성우,계,무효투표수,기권수
합계,,187997,130099,72445,49292,6267,760,128764,1335,57898
거소·선상투표,,238,229,129,65,17,7,218,11,9
관외사전투표,,13901,13886,8792,4096,688,88,13664,222,15
국외부재자투표,,1039,273,192,67,12,0,271,2,766
국외부재자투표(공관),,0,15,12,3,0,0,15,0,-15
영등포본동,소계,18085,12125,6556,4871,487,82,11996,129,5960
,관내사전투표,4108,4108,2517,1410,121,22,4070,38,0
,영등포본동제1투,2342,1393,669,627,70,10,1376,17,949
,영등포본동제2투,1915,1030,470,486,46,18,1020,10,885
,영등포본동제3투,1392,627,284,297,26,8,615,12,765
,영등포본동제4투,1906,786,355,378,38,4,775,11,1120
,영등포본동제5투,1187,601,287,284,16,4,591,10,586
,영등포본동제6투,2394,1660,883,673,79,8,1643,17,734
,영등포본동제7투,2841,1920,1091,716,91,8,1906,14,921
영등포동,소계,21525,12340,6600,4888,612,99,12199,141,9185
,관내사전투표,3195,3195,2000,997,144,24,3165,30,0
,영등포동제1투,3624,1587,885,553,106,17,1561,26,2037
,영등포동제2투,3228,1191,605,499,48,20,1172,19,2037
,영등포동제3투,2980,1725,853,755,75,18,1701,24,1255
,영등포동제4투,3079,1228,732,396,82,7,1217,11,1851
,영등포동제5투,3092,1709,799,791,89,10,1689,20,1383
,영등포동제6투,2327,1705,726,897,68,3,1694,11,622
당산제1동,소계,18750,12875,7048,4950,696,72,12766,109,5875
,관내사전투표,5107,5107,3353,1470,233,22,5078,29,0
,당산제1동제1투,1741,972,514,376,55,10,955,17,769
,당산제1동제2투,2861,1596,782,702,92,7,1583,13,1265
,당산제1동제3투,2843,1809,849,822,117,5,1793,16,1034
,당산제1동제4투,3662,1897,837,915,110,17,1879,18,1765
,당산제1동제5투,2536,1494,713,665,89,11,1478,16,1042
당산제2동,소계,28528,19773,10240,8290,985,85,19600,173,8755
,관내사전투표,6425,6423,3946,2126,291,20,6383,40,2
,당산제2동제1투,3949,2142,1125,813,166,13,2117,25,1807
,당산제2동제2투,3426,1785,799,868,93,9,1769,16,1641
,당산제2동제3투,3822,2352,1152,1058,112,8,2330,22,1470
,당산제2동제4투,2572,1645,767,783,71,6,1627,18,927
,당산제2동제5투,3150,2166,751,1331,63,8,2153,13,984
,당산제2동제6투,3243,2139,1044,967,103,6,2120,19,1104
,당산제2동제7투,1941,1121,656,344,86,15,1101,20,820
도림동,소계,15433,9703,5572,3542,422,75,9611,92,5730
,관내사전투표,3639,3639,2403,1061,129,16,3609,30,0
,도림동제1투,3067,1603,785,709,75,22,1591,12,1464
,도림동제2투,2666,1355,687,569,67,13,1336,19,1311
,도림동제3투,3129,1489,853,535,71,10,1469,20,1640
,도림동제4투,2932,1617,844,668,80,14,1606,11,1315
문래동,소계,24618,17864,9709,7092,853,79,17733,131,6754
,관내사전투표,5544,5543,3510,1756,222,18,5506,37,1
,문래동제1투,1912,746,359,341,26,9,735,11,1166
,문래동제2투,2105,1565,698,778,78,3,1557,8,540
,문래동제3투,2979,1832,948,747,105,12,1812,20,1147
,문래동제4투,2320,1723,595,1058,53,9,1715,8,597
,문래동제5투,3520,2168,1085,924,135,8,2152,16,1352
,문래동제6투,3221,2163,1330,696,112,10,2148,15,1058
,문래동제7투,3017,2124,1184,792,122,10,2108,16,893
양평제1동,소계,14758,10000,5803,3496,562,45,9906,94,4758
,관내사전투표,4011,4010,2618,1167,185,13,3983,27,1
,양평제1동제1투,2448,1287,628,568,61,10,1267,20,1161
,양평제1동제2투,3057,1824,1047,655,108,6,1816,8,1233
,양평제1동제3투,2977,1545,805,603,101,15,1524,21,1432
,양평제1동제4투,2265,1334,705,503,107,1,1316,18,931
양평제2동,소계,17610,12329,7201,4344,614,64,12223,106,5281
,관내사전투표,4290,4289,2910,1154,185,15,4264,25,1
,양평제2동제1투,2545,1692,932,661,80,4,1677,15,853
,양평제2동제2투,2529,1534,754,661,90,13,1518,16,995
,양평제2동제3투,2591,1274,687,492,66,11,1256,18,1317
,양평제2동제4투,2604,1844,968,728,123,9,1828,16,760
,양평제2동제5투,3051,1696,950,648,70,12,1680,16,1355
신길제3동,소계,13512,8676,4584,3586,318,64,8552,124,4836
,관내사전투표,2528,2528,1575,820,79,17,2491,37,0
,신길제3동제1투,2010,969,473,430,35,10,948,21,1041
,신길제3동제2투,2341,1125,537,514,49,11,1111,14,1216
,신길제3동제3투,2244,1503,736,670,67,12,1485,18,741
,신길제3동제4투,2345,1321,638,601,51,10,1300,21,1024
,신길제3동제5투,2044,1230,625,551,37,4,1217,13,814
잘못 투입·구분된 투표지,,0,11,7,2,1,0,10,1,-11
