읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당우원식,미래통합당이동섭,국가혁명배당금당차동익,계,무효투표수,기권수
합계,,163736,115788,71708,41792,906,114406,1382,47948
거소·선상투표,,401,384,225,136,7,368,16,17
관외사전투표,,11593,11565,7710,3584,101,11395,170,28
국외부재자투표,,686,175,131,41,1,173,2,511
국외부재자투표(공관),,0,5,3,2,0,5,0,-5
하계1동,소계,21822,14725,8654,5720,131,14505,220,7097
,관내사전투표,4338,4338,2867,1366,38,4271,67,0
,하계1동제1투,2345,1414,722,673,8,1403,11,931
,하계1동제2투,2625,1548,917,588,18,1523,25,1077
,하계1동제3투,3071,1642,800,786,29,1615,27,1429
,하계1동제4투,3079,1952,1077,828,15,1920,32,1127
,하계1동제5투,3053,1581,920,622,10,1552,29,1472
,하계1동제6투,3311,2250,1351,857,13,2221,29,1061
하계2동,소계,18292,12933,8242,4469,83,12794,139,5359
,관내사전투표,3684,3629,2527,1051,16,3594,35,55
,하계2동제1투,2929,1618,1012,564,18,1594,24,1311
,하계2동제2투,2021,986,563,380,17,960,26,1035
,하계2동제3투,3454,2537,1510,982,17,2509,28,917
,하계2동제4투,3006,1976,1231,725,7,1963,13,1030
,하계2동제5투,3198,2187,1399,767,8,2174,13,1011
중계본동,소계,18354,12832,7906,4686,101,12693,139,5522
,관내사전투표,3889,3888,2793,1039,24,3856,32,1
,중계본동제1투,1921,1065,527,516,11,1054,11,856
,중계본동제2투,938,371,173,188,7,368,3,567
,중계본동제3투,2713,1765,1076,644,19,1739,26,948
,중계본동제4투,3049,2021,1288,697,17,2002,19,1028
,중계본동제5투,2807,1721,995,692,12,1699,22,1086
,중계본동제6투,3037,2001,1054,910,11,1975,26,1036
중계1동,소계,19866,14394,9118,5059,96,14273,121,5472
,관내사전투표,4719,4719,3435,1245,18,4698,21,0
,중계1동제1투,2959,1709,992,671,23,1686,23,1250
,중계1동제2투,3170,1935,1162,737,19,1918,17,1235
,중계1동제3투,2776,1835,1109,696,9,1814,21,941
,중계1동제4투,3283,2240,1349,855,14,2218,22,1043
,중계1동제5투,2959,1956,1071,855,13,1939,17,1003
중계2·3동,소계,29375,19411,12037,6972,161,19170,241,9964
,관내사전투표,5146,5145,3626,1441,31,5098,47,1
,중계2·3동제1투,2606,1529,955,541,19,1515,14,1077
,중계2·3동제2투,2765,1941,1148,765,11,1924,17,824
,중계2·3동제3투,2276,1409,858,523,9,1390,19,867
,중계2·3동제4투,2440,1429,912,491,8,1411,18,1011
,중계2·3동제5투,2652,1437,853,555,13,1421,16,1215
,중계2·3동제6투,2409,1513,884,591,16,1491,22,896
,중계2·3동제7투,2182,1388,808,533,11,1352,36,794
,중계2·3동제8투,2387,1244,724,487,12,1223,21,1143
,중계2·3동제9투,1625,912,481,408,13,902,10,713
,중계2·3동제10투,2887,1464,788,637,18,1443,21,1423
중계4동,소계,16641,11073,6723,4117,99,10939,134,5568
,관내사전투표,3543,3542,2392,1106,17,3515,27,1
,중계4동제1투,3431,1815,1054,714,21,1789,26,1616
,중계4동제2투,2579,1432,777,605,22,1404,28,1147
,중계4동제3투,3777,2433,1425,969,15,2409,24,1344
,중계4동제4투,3311,1851,1075,723,24,1822,29,1460
상계6·7동,소계,26706,18172,10880,6969,125,17974,198,8534
,관내사전투표,4562,4561,3188,1312,30,4530,31,1
,상계6·7동제1투,2792,1652,857,763,9,1629,23,1140
,상계6·7동제2투,3038,1828,1011,775,18,1804,24,1210
,상계6·7동제3투,2991,1908,1124,754,11,1889,19,1083
,상계6·7동제4투,3693,2320,1376,902,12,2290,30,1373
,상계6·7동제5투,3418,2089,1156,887,19,2062,27,1329
,상계6·7동제6투,3115,1704,954,713,14,1681,23,1411
,상계6·7동제7투,3097,2110,1214,863,12,2089,21,987
잘못 투입·구분된 투표지,,0,119,79,37,1,117,2,-119
