읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당조재희,미래통합당김웅,국가혁명배당금당조은정,계,무효투표수,기권수
합계,,159514,114985,54704,58318,875,113897,1088,44529
거소·선상투표,,177,168,74,79,5,158,10,9
관외사전투표,,10160,10154,5675,4220,104,9999,155,6
국외부재자투표,,1149,258,128,126,2,256,2,891
국외부재자투표(공관),,0,0,0,0,0,0,0,0
풍납1동,소계,12273,7907,4128,3598,92,7818,89,4366
,관내사전투표,3088,3087,1877,1155,27,3059,28,1
,풍납1동제1투,2320,997,471,495,20,986,11,1323
,풍납1동제2투,2217,1184,567,592,11,1170,14,1033
,풍납1동제3투,2097,1053,491,531,15,1037,16,1044
,풍납1동제4투,2551,1586,722,825,19,1566,20,965
풍납2동,소계,20007,13884,7124,6516,117,13757,127,6123
,관내사전투표,4760,4760,2908,1792,35,4735,25,0
,풍납2동제1투,2619,1449,705,698,22,1425,24,1170
,풍납2동제2투,2845,1720,740,950,9,1699,21,1125
,풍납2동제3투,2510,1531,652,847,14,1513,18,979
,풍납2동제4투,2722,1631,843,756,17,1616,15,1091
,풍납2동제5투,1976,1224,571,636,6,1213,11,752
,풍납2동제6투,2575,1569,705,837,14,1556,13,1006
방이1동,소계,12987,9399,4581,4660,66,9307,92,3588
,관내사전투표,3640,3640,2092,1510,14,3616,24,0
,방이1동제1투,3133,1906,819,1042,18,1879,27,1227
,방이1동제2투,3414,1956,985,923,21,1929,27,1458
,방이1동제3투,2800,1897,685,1185,13,1883,14,903
방이2동,소계,21648,13504,7488,5735,148,13371,133,8144
,관내사전투표,4217,4217,2732,1419,41,4192,25,0
,방이2동제1투,4724,2381,1226,1104,32,2362,19,2343
,방이2동제2투,3103,1638,838,743,21,1602,36,1465
,방이2동제3투,3138,1501,734,733,16,1483,18,1637
,방이2동제4투,3240,1957,1026,899,18,1943,14,1283
,방이2동제5투,3226,1810,932,837,20,1789,21,1416
오륜동,소계,14154,11186,3755,7303,49,11107,79,2968
,관내사전투표,4117,4116,1766,2320,9,4095,21,1
,오륜동제1투,2022,1362,327,1014,9,1350,12,660
,오륜동제2투,2795,2033,637,1378,7,2022,11,762
,오륜동제3투,2658,1898,565,1306,7,1878,20,760
,오륜동제4투,2562,1777,460,1285,17,1762,15,785
송파1동,소계,20990,13852,7559,6029,128,13716,136,7138
,관내사전투표,4575,4575,2934,1576,31,4541,34,0
,송파1동제1투,3170,1584,895,654,21,1570,14,1586
,송파1동제2투,2525,1540,675,843,12,1530,10,985
,송파1동제3투,2176,1197,622,550,9,1181,16,979
,송파1동제4투,2449,1380,710,643,15,1368,12,1069
,송파1동제5투,3044,1728,948,731,23,1702,26,1316
,송파1동제6투,3051,1848,775,1032,17,1824,24,1203
송파2동,소계,16442,12251,5533,6532,73,12138,113,4191
,관내사전투표,4626,4626,2509,2073,16,4598,28,0
,송파2동제1투,2622,1543,586,923,16,1525,18,1079
,송파2동제2투,2784,1685,825,811,18,1654,31,1099
,송파2동제3투,3020,2136,798,1311,6,2115,21,884
,송파2동제4투,3390,2261,815,1414,17,2246,15,1129
잠실4동,소계,15993,12252,5089,7047,41,12177,75,3741
,관내사전투표,4426,4425,2201,2196,11,4408,17,1
,잠실4동제1투,2570,1526,557,955,6,1518,8,1044
,잠실4동제2투,2845,1996,722,1251,7,1980,16,849
,잠실4동제3투,3093,2155,796,1330,11,2137,18,938
,잠실4동제4투,3059,2150,813,1315,6,2134,16,909
잠실6동,소계,13534,10168,3569,6473,49,10091,77,3366
,관내사전투표,4221,4221,1792,2387,16,4195,26,0
,잠실6동제1투,3374,2055,610,1410,14,2034,21,1319
,잠실6동제2투,3043,1974,584,1368,8,1960,14,1069
,잠실6동제3투,2896,1918,583,1308,11,1902,16,978
잘못 투입·구분된 투표지,,0,2,1,0,1,2,0,-2
