읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당최재성,미래통합당배현진,정의당안숙현,우리공화당권주,국가혁명배당금당김주연,계,무효투표수,기권수
합계,,199967,143935,65763,72072,4330,302,362,142829,1106,56032
거소·선상투표,,233,223,108,102,3,1,3,217,6,10
관외사전투표,,14420,14406,7908,5775,491,28,43,14245,161,14
국외부재자투표,,1490,358,183,164,8,2,1,358,0,1132
국외부재자투표(공관),,0,13,5,7,1,0,0,13,0,-13
석촌동,소계,27190,17154,9634,6550,686,54,76,17000,154,10036
,관내사전투표,4828,4828,3140,1473,152,12,17,4794,34,0
,석촌동제1투,3167,1712,906,709,75,3,7,1700,12,1455
,석촌동제2투,2887,1533,810,633,70,2,6,1521,12,1354
,석촌동제3투,3537,1949,1033,789,90,7,9,1928,21,1588
,석촌동제4투,3331,1883,1040,733,79,6,9,1867,16,1448
,석촌동제5투,3432,1805,949,763,63,8,4,1787,18,1627
,석촌동제6투,3294,1872,969,778,85,7,17,1856,16,1422
,석촌동제7투,2714,1572,787,672,72,9,7,1547,25,1142
삼전동,소계,26894,17107,9732,6418,683,53,62,16948,159,9787
,관내사전투표,5711,5711,3784,1686,176,13,13,5672,39,0
,삼전동제1투,2881,1375,709,568,73,9,8,1367,8,1506
,삼전동제2투,3027,1518,802,625,66,4,6,1503,15,1509
,삼전동제3투,3065,1787,947,718,84,6,6,1761,26,1278
,삼전동제4투,2853,1616,802,706,70,7,10,1595,21,1237
,삼전동제5투,3264,1900,1026,772,71,9,5,1883,17,1364
,삼전동제6투,3207,1614,823,685,75,4,9,1596,18,1593
,삼전동제7투,2886,1586,839,658,68,1,5,1571,15,1300
가락1동,소계,21273,16568,6430,9581,410,17,32,16470,98,4705
,관내사전투표,5876,5875,2644,3061,138,5,6,5854,21,1
,가락1동제1투,3430,2232,820,1339,49,3,3,2214,18,1198
,가락1동제2투,3305,2260,770,1397,63,0,9,2239,21,1045
,가락1동제3투,2554,1868,570,1234,42,3,5,1854,14,686
,가락1동제4투,3185,2286,842,1365,65,1,4,2277,9,899
,가락1동제5투,2923,2047,784,1185,53,5,5,2032,15,876
문정2동,소계,23886,16643,6927,9005,535,27,33,16527,116,7243
,관내사전투표,4200,4200,1854,2231,87,0,7,4179,21,0
,문정2동제1투,2327,1614,342,1210,37,9,4,1602,12,713
,문정2동제2투,3185,2262,612,1579,49,3,2,2245,17,923
,문정2동제3투,2832,1963,499,1410,26,9,3,1947,16,869
,문정2동제4투,3658,1972,1161,673,115,1,6,1956,16,1686
,문정2동제5투,3772,2167,1227,800,113,3,9,2152,15,1605
,문정2동제6투,3912,2465,1232,1102,108,2,2,2446,19,1447
잠실본동,소계,24053,15182,8158,6270,531,47,44,15050,132,8871
,관내사전투표,5675,5675,3593,1856,169,14,9,5641,34,0
,잠실본동제1투,3589,1708,826,781,59,9,10,1685,23,1881
,잠실본동제2투,2945,1374,610,688,53,2,6,1359,15,1571
,잠실본동제3투,2824,1467,758,623,63,5,6,1455,12,1357
,잠실본동제4투,2910,1587,799,709,55,6,4,1573,14,1323
,잠실본동제5투,2940,1693,729,879,63,4,3,1678,15,1247
,잠실본동제6투,3170,1678,843,734,69,7,6,1659,19,1492
잠실2동,소계,25899,19738,8086,11085,415,17,24,19627,111,6161
,관내사전투표,5785,5785,3025,2621,98,3,8,5755,30,0
,잠실2동제1투,2178,1521,582,892,36,5,1,1516,5,657
,잠실2동제2투,3091,2256,832,1350,51,2,3,2238,18,835
,잠실2동제3투,3253,1920,717,1125,56,1,5,1904,16,1333
,잠실2동제4투,2840,1931,598,1278,40,1,3,1920,11,909
,잠실2동제5투,3047,2130,762,1319,37,0,2,2120,10,917
,잠실2동제6투,2693,2053,779,1201,55,3,1,2039,14,640
,잠실2동제7투,3012,2142,791,1299,42,2,1,2135,7,870
잠실3동,소계,26012,19680,6589,12464,428,41,35,19557,123,6332
,관내사전투표,4552,4551,1924,2487,105,4,6,4526,25,1
,잠실3동제1투,2145,1510,441,997,49,3,3,1493,17,635
,잠실3동제2투,2953,1816,537,1195,50,9,6,1797,19,1137
,잠실3동제3투,2241,1629,473,1104,35,1,6,1619,10,612
,잠실3동제4투,1908,1384,278,1064,28,3,2,1375,9,524
,잠실3동제5투,3038,2270,715,1498,37,6,4,2260,10,768
,잠실3동제6투,2349,1768,547,1169,40,2,2,1760,8,581
,잠실3동제7투,3299,2261,744,1449,46,8,3,2250,11,1038
,잠실3동제8투,3527,2491,930,1501,38,5,3,2477,14,1036
잠실7동,소계,8617,6859,2000,4650,139,15,9,6813,46,1758
,관내사전투표,2736,2735,1067,1603,50,3,1,2724,11,1
,잠실7동제1투,3048,2050,340,1649,30,7,2,2028,22,998
,잠실7동제2투,2833,2074,593,1398,59,5,6,2061,13,759
잘못 투입·구분된 투표지,,0,4,3,1,0,0,0,4,0,-4
