읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김병기,미래통합당장진영,민중당윤헌주,국가혁명배당금당이서은,계,무효투표수,기권수
합계,,185301,128611,70290,54526,1494,812,127122,1489,56690
거소·선상투표,,273,257,128,114,3,3,248,9,16
관외사전투표,,14372,14365,9048,4827,180,110,14165,200,7
국외부재자투표,,970,283,185,95,2,0,282,1,687
국외부재자투표(공관),,0,13,10,2,0,0,12,1,-13
노량진제1동,소계,24964,16858,8295,8099,185,97,16676,182,8106
,관내사전투표,4152,4152,2435,1629,40,16,4120,32,0
,노량진제1동제1투,2885,1950,894,1008,21,8,1931,19,935
,노량진제1동제2투,2886,1580,772,754,27,12,1565,15,1306
,노량진제1동제3투,2180,1478,654,789,14,7,1464,14,702
,노량진제1동제4투,2945,1230,580,584,27,13,1204,26,1715
,노량진제1동제5투,1992,1194,524,635,16,7,1182,12,798
,노량진제1동제6투,2885,1799,892,837,23,21,1773,26,1086
,노량진제1동제7투,1684,1272,519,727,6,3,1255,17,412
,노량진제1동제8투,1646,982,436,526,6,3,971,11,664
,노량진제1동제9투,1709,1221,589,610,5,7,1211,10,488
노량진제2동,소계,12783,8575,4644,3606,145,69,8464,111,4208
,관내사전투표,4399,4398,2705,1536,68,30,4339,59,1
,노량진제2동제1투,1367,723,358,349,4,7,718,5,644
,노량진제2동제2투,2571,1306,635,623,17,13,1288,18,1265
,노량진제2동제3투,2349,1153,503,590,33,15,1141,12,1196
,노량진제2동제4투,2097,995,443,508,23,4,978,17,1102
상도제2동,소계,22352,15099,7590,7135,131,90,14946,153,7253
,관내사전투표,5138,5137,2971,2069,40,20,5100,37,1
,상도제2동제1투,4026,2366,1150,1145,34,10,2339,27,1660
,상도제2동제2투,4145,2272,961,1252,18,14,2245,27,1873
,상도제2동제3투,3218,1903,926,932,10,14,1882,21,1315
,상도제2동제4투,2995,1908,822,1055,10,6,1893,15,1087
,상도제2동제5투,2830,1513,760,682,19,26,1487,26,1317
상도제3동,소계,22989,15349,9109,5755,188,108,15160,189,7640
,관내사전투표,6494,6494,4277,2047,68,37,6429,65,0
,상도제3동제1투,4035,2322,1205,1042,23,21,2291,31,1713
,상도제3동제2투,3217,1523,819,656,15,11,1501,22,1694
,상도제3동제3투,2725,1392,814,513,30,11,1368,24,1333
,상도제3동제4투,2447,1367,745,578,20,11,1354,13,1080
,상도제3동제5투,4071,2251,1249,919,32,17,2217,34,1820
상도제4동,소계,22769,14074,7985,5630,194,90,13899,175,8695
,관내사전투표,4132,4131,2703,1332,48,23,4106,25,1
,상도제4동제1투,2550,1321,741,532,19,5,1297,24,1229
,상도제4동제2투,3082,1575,806,708,20,12,1546,29,1507
,상도제4동제3투,2607,1319,664,606,15,13,1298,21,1288
,상도제4동제4투,2920,1555,870,631,29,11,1541,14,1365
,상도제4동제5투,3943,2311,1160,1056,45,14,2275,36,1632
,상도제4동제6투,3535,1862,1041,765,18,12,1836,26,1673
대방동,소계,29090,19888,10563,8771,215,113,19662,226,9202
,관내사전투표,6159,6159,3738,2309,51,25,6123,36,0
,대방동제1투,2679,1535,744,725,25,12,1506,29,1144
,대방동제2투,2645,1644,786,808,22,6,1622,22,1001
,대방동제3투,3323,2203,989,1150,21,9,2169,34,1120
,대방동제4투,2746,1590,854,672,13,18,1557,33,1156
,대방동제5투,2649,1743,749,958,14,6,1727,16,906
,대방동제6투,2310,1362,728,588,23,10,1349,13,948
,대방동제7투,3362,1889,1032,804,22,13,1871,18,1473
,대방동제8투,3217,1763,943,757,24,14,1738,25,1454
신대방제1동,소계,18199,12594,6529,5740,127,71,12467,127,5605
,관내사전투표,3981,3981,2437,1462,35,18,3952,29,0
,신대방제1동제1투,1772,939,456,443,17,11,927,12,833
,신대방제1동제2투,2264,1165,543,569,18,12,1142,23,1099
,신대방제1동제3투,3393,2243,1189,1012,19,4,2224,19,1150
,신대방제1동제4투,3439,1876,866,939,27,22,1854,22,1563
,신대방제1동제5투,3350,2390,1038,1315,11,4,2368,22,960
신대방제2동,소계,16540,11252,6202,4751,124,61,11138,114,5288
,관내사전투표,4092,4092,2686,1314,46,11,4057,35,0
,신대방제2동제1투,2433,1454,758,655,12,11,1436,18,979
,신대방제2동제2투,2945,1541,835,648,23,13,1519,22,1404
,신대방제2동제3투,3692,2023,1093,873,29,10,2005,18,1669
,신대방제2동제4투,3378,2142,830,1261,14,16,2121,21,1236
잘못 투입·구분된 투표지,,0,4,2,1,0,0,3,1,-4
