읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당천준호,미래통합당정양석,민중당김은진,무소속선계선,계,무효투표수,기권수
합계,,141126,87195,49490,33840,1457,903,85690,1505,53931
거소·선상투표,,253,244,142,84,4,3,233,11,9
관외사전투표,,8174,8169,5432,2282,174,140,8028,141,5
국외부재자투표,,537,150,102,44,1,2,149,1,387
국외부재자투표(공관),,0,5,1,4,0,0,5,0,-5
우이동,소계,17550,10474,5684,4379,151,91,10305,169,7076
,관내사전투표,3512,3506,2164,1229,39,28,3460,46,6
,우이동제1투,3348,1442,648,729,29,20,1426,16,1906
,우이동제2투,4456,2017,1091,809,33,21,1954,63,2439
,우이동제3투,3233,1785,967,758,26,12,1763,22,1448
,우이동제4투,3001,1724,814,854,24,10,1702,22,1277
인수동,소계,26197,15548,8584,6253,232,142,15211,337,10649
,관내사전투표,5516,5512,3462,1880,71,32,5445,67,4
,인수동제1투,2369,1086,537,498,11,15,1061,25,1283
,인수동제2투,2041,1072,501,522,19,7,1049,23,969
,인수동제3투,2561,1309,696,558,20,23,1297,12,1252
,인수동제4투,2141,1176,523,567,15,8,1113,63,965
,인수동제5투,2453,1069,596,431,21,14,1062,7,1384
,인수동제6투,2712,1257,662,504,18,8,1192,65,1455
,인수동제7투,3314,1574,846,654,31,21,1552,22,1740
,인수동제8투,3090,1493,761,639,26,14,1440,53,1597
번1동,소계,16437,9276,5263,3587,184,103,9137,139,7161
,관내사전투표,3190,3190,2061,1013,43,31,3148,42,0
,번1동제1투,3035,1229,641,517,35,17,1210,19,1806
,번1동제2투,2411,1164,611,496,22,11,1140,24,1247
,번1동제3투,3060,1390,692,618,33,21,1364,26,1670
,번1동제4투,2673,1264,706,506,23,13,1248,16,1409
,번1동제5투,2068,1039,552,437,28,10,1027,12,1029
번2동,소계,14178,8764,5024,3388,136,94,8642,122,5414
,관내사전투표,3081,3081,1970,1023,35,22,3050,31,0
,번2동제1투,2500,1355,669,637,20,15,1341,14,1145
,번2동제2투,1696,836,423,369,11,16,819,17,860
,번2동제3투,2584,1258,661,521,31,19,1232,26,1326
,번2동제4투,2210,1127,640,438,20,11,1109,18,1083
,번2동제5투,2107,1107,661,400,19,11,1091,16,1000
수유1동,소계,18267,10491,5989,3982,184,95,10250,241,7776
,관내사전투표,4013,4005,2576,1258,63,31,3928,77,8
,수유1동제1투,2794,1166,631,484,24,10,1149,17,1628
,수유1동제2투,2489,1223,637,490,28,14,1169,54,1266
,수유1동제3투,2661,1240,685,508,17,8,1218,22,1421
,수유1동제4투,2741,1202,625,529,21,12,1187,15,1539
,수유1동제5투,3569,1655,835,713,31,20,1599,56,1914
수유2동,소계,18413,11638,6206,4991,164,117,11478,160,6775
,관내사전투표,4410,4408,2639,1640,53,28,4360,48,2
,수유2동제1투,2735,1426,653,707,21,17,1398,28,1309
,수유2동제2투,3491,1691,899,713,31,18,1661,30,1800
,수유2동제3투,2481,1532,655,820,17,15,1507,25,949
,수유2동제4투,2320,1107,586,473,12,22,1093,14,1213
,수유2동제5투,2976,1474,774,638,30,17,1459,15,1502
수유3동,소계,21120,12409,7048,4836,226,116,12226,183,8711
,관내사전투표,4532,4531,2879,1481,76,35,4471,60,1
,수유3동제1투,1768,821,445,331,19,13,808,13,947
,수유3동제2투,2992,1497,778,653,27,18,1476,21,1495
,수유3동제3투,2743,1129,544,535,20,8,1107,22,1614
,수유3동제4투,2742,1467,790,608,31,13,1442,25,1275
,수유3동제5투,3270,1376,734,581,24,14,1353,23,1894
,수유3동제6투,3073,1588,878,647,29,15,1569,19,1485
잘못 투입·구분된 투표지,,0,27,15,10,1,0,26,1,-27
