읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당정청래,미래통합당김성동,정의당오현주,국가혁명배당금당이소윤,계,무효투표수,기권수
합계,,189669,130575,69336,47443,11445,760,128984,1591,59094
거소·선상투표,,270,256,120,106,14,7,247,9,14
관외사전투표,,13790,13787,8304,3978,1183,91,13556,231,3
국외부재자투표,,1118,298,194,91,10,1,296,2,820
국외부재자투표(공관),,0,8,4,4,0,0,8,0,-8
서강동,소계,19652,13392,6469,5741,971,65,13246,146,6260
,관내사전투표,3949,3949,2315,1331,265,12,3923,26,0
,서강동제1투,2846,1503,710,665,112,11,1498,5,1343
,서강동제2투,2606,1721,776,818,93,9,1696,25,885
,서강동제3투,2790,1720,830,731,133,3,1697,23,1070
,서강동제4투,1744,966,437,431,74,8,950,16,778
,서강동제5투,2577,1536,678,662,155,12,1507,29,1041
,서강동제6투,3140,1997,723,1103,139,10,1975,22,1143
서교동,소계,20052,12474,6338,4685,1230,62,12315,159,7578
,관내사전투표,4284,4284,2648,1161,432,13,4254,30,0
,서교동제1투,1860,923,381,447,79,5,912,11,937
,서교동제2투,3175,1714,713,837,134,10,1694,20,1461
,서교동제3투,2222,1173,561,479,109,5,1154,19,1049
,서교동제4투,3192,1461,658,552,216,9,1435,26,1731
,서교동제5투,1410,759,360,315,65,3,743,16,651
,서교동제6투,1658,936,401,416,96,4,917,19,722
,서교동제7투,2251,1224,616,478,99,13,1206,18,1027
합정동,소계,16122,10818,5681,3976,957,73,10687,131,5304
,관내사전투표,4360,4359,2676,1255,362,25,4318,41,1
,합정동제1투,2034,1166,576,436,124,13,1149,17,868
,합정동제2투,2179,1166,553,479,109,12,1153,13,1013
,합정동제3투,3282,1616,716,718,141,12,1587,29,1666
,합정동제4투,2065,1222,552,556,94,8,1210,12,843
,합정동제5투,2202,1289,608,532,127,3,1270,19,913
망원1동,소계,18140,12015,6402,4099,1262,75,11838,177,6125
,관내사전투표,4340,4340,2663,1199,415,22,4299,41,0
,망원1동제1투,2557,1202,551,485,135,10,1181,21,1355
,망원1동제2투,2931,1689,859,585,202,13,1659,30,1242
,망원1동제3투,2627,1394,704,507,150,8,1369,25,1233
,망원1동제4투,3129,1778,859,684,188,14,1745,33,1351
,망원1동제5투,2556,1612,766,639,172,8,1585,27,944
망원2동,소계,15594,10518,5674,3704,963,66,10407,111,5076
,관내사전투표,3968,3968,2491,1079,345,23,3938,30,0
,망원2동제1투,2476,1301,618,539,118,7,1282,19,1175
,망원2동제2투,2029,1178,599,453,107,6,1165,13,851
,망원2동제3투,2643,1445,640,615,161,12,1428,17,1198
,망원2동제4투,2469,1407,719,543,114,12,1388,19,1062
,망원2동제5투,2009,1219,607,475,118,6,1206,13,790
연남동,소계,13740,8901,4707,3225,790,59,8781,120,4839
,관내사전투표,3478,3478,2176,951,311,14,3452,26,0
,연남동제1투,2489,1193,595,451,110,11,1167,26,1296
,연남동제2투,1875,1022,478,429,86,12,1005,17,853
,연남동제3투,2716,1482,672,663,120,7,1462,20,1234
,연남동제4투,3182,1726,786,731,163,15,1695,31,1456
성산1동,소계,15854,10155,5411,3473,1089,55,10028,127,5699
,관내사전투표,3307,3307,2078,812,369,14,3273,34,0
,성산1동제1투,2503,1241,633,461,121,9,1224,17,1262
,성산1동제2투,2722,1641,793,583,231,10,1617,24,1081
,성산1동제3투,2082,1053,502,429,103,7,1041,12,1029
,성산1동제4투,2563,1415,645,606,134,7,1392,23,1148
,성산1동제5투,2677,1498,760,582,131,8,1481,17,1179
성산2동,소계,31739,21207,11165,7964,1746,116,20991,216,10532
,관내사전투표,6227,6227,3843,1864,459,33,6199,28,0
,성산2동제1투,2635,1671,725,777,136,12,1650,21,964
,성산2동제2투,3280,1926,998,745,140,12,1895,31,1354
,성산2동제3투,2931,1337,666,546,107,8,1327,10,1594
,성산2동제4투,2856,1759,879,688,160,11,1738,21,1097
,성산2동제5투,3027,1618,853,496,245,1,1595,23,1409
,성산2동제6투,2819,1580,773,674,74,20,1541,39,1239
,성산2동제7투,2399,1616,808,668,121,5,1602,14,783
,성산2동제8투,2870,1769,820,753,174,7,1754,15,1101
,성산2동제9투,2695,1704,800,753,130,7,1690,14,991
상암동,소계,23598,16745,8866,6397,1230,90,16583,162,6853
,관내사전투표,4699,4699,2996,1333,315,20,4664,35,0
,상암동제1투,2914,1406,642,595,142,7,1386,20,1508
,상암동제2투,2306,1391,662,608,94,14,1378,13,915
,상암동제3투,2019,1440,633,665,120,8,1426,14,579
,상암동제4투,3037,2198,906,1127,134,8,2175,23,839
,상암동제5투,2686,1814,914,754,118,13,1799,15,872
,상암동제6투,2785,1767,1019,582,133,11,1745,22,1018
,상암동제7투,3152,2030,1094,733,174,9,2010,20,1122
잘못 투입·구분된 투표지,,0,1,1,0,0,0,1,0,-1
