읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당박범계,미래통합당양홍규,우리공화당이동규,국가혁명배당금당김정열,계,무효투표수,기권수
합계,,188715,124653,70708,50140,973,1143,122964,1689,64062
거소·선상투표,,308,294,182,84,3,7,276,18,14
관외사전투표,,12851,12845,8305,4068,92,138,12603,242,6
국외부재자투표,,527,107,83,21,1,1,106,1,420
국외부재자투표(공관),,0,3,1,1,1,0,3,0,-3
용문동,소계,10912,5892,2945,2698,85,91,5819,73,5020
,관내사전투표,1943,1942,1126,760,15,17,1918,24,1
,용문동제1투,4232,1602,747,779,32,28,1586,16,2630
,용문동제2투,2748,1348,637,647,22,25,1331,17,1400
,용문동제3투,1989,1000,435,512,16,21,984,16,989
탄방동,소계,20351,11812,6707,4724,103,132,11666,146,8539
,관내사전투표,3364,3363,2158,1127,22,29,3336,27,1
,탄방동제1투,3626,1452,819,566,15,24,1424,28,2174
,탄방동제2투,3254,1335,722,546,16,23,1307,28,1919
,탄방동제3투,1906,1198,662,503,9,12,1186,12,708
,탄방동제4투,1665,1050,560,454,10,17,1041,9,615
,탄방동제5투,3407,1820,941,828,14,15,1798,22,1587
,탄방동제6투,3129,1594,845,700,17,12,1574,20,1535
둔산1동,소계,13185,10217,5365,4631,55,74,10125,92,2968
,관내사전투표,4203,4201,2728,1397,21,24,4170,31,2
,둔산1동제1투,2499,1521,587,887,15,16,1505,16,978
,둔산1동제2투,2066,1448,662,756,4,12,1434,14,618
,둔산1동제3투,2358,1567,783,744,4,16,1547,20,791
,둔산1동제4투,2059,1480,605,847,11,6,1469,11,579
둔산2동,소계,26672,17943,10802,6693,129,135,17759,184,8729
,관내사전투표,4766,4765,3236,1438,25,24,4723,42,1
,둔산2동제1투,3327,2006,1108,818,35,20,1981,25,1321
,둔산2동제2투,3261,2118,1243,826,13,17,2099,19,1143
,둔산2동제3투,3479,2109,1077,979,12,23,2091,18,1370
,둔산2동제4투,2879,1930,984,891,20,13,1908,22,949
,둔산2동제5투,2933,1913,1167,704,8,15,1894,19,1020
,둔산2동제6투,2945,1996,1356,599,9,13,1977,19,949
,둔산2동제7투,3082,1106,631,438,7,10,1086,20,1976
둔산3동,소계,16276,11593,5951,5349,76,109,11485,108,4683
,관내사전투표,4402,4402,2557,1765,19,37,4378,24,0
,둔산3동제1투,2119,1313,690,588,15,9,1302,11,806
,둔산3동제2투,2619,1624,763,825,7,12,1607,17,995
,둔산3동제3투,2134,1496,612,857,5,10,1484,12,638
,둔산3동제4투,3295,1877,927,891,16,19,1853,24,1418
,둔산3동제5투,1707,881,402,423,14,22,861,20,826
갈마1동,소계,17572,9759,5254,4181,89,99,9623,136,7813
,관내사전투표,3402,3401,1935,1389,17,23,3364,37,1
,갈마1동제1투,2001,1144,538,579,9,7,1133,11,857
,갈마1동제2투,2222,1015,522,453,15,5,995,20,1207
,갈마1동제3투,3799,1575,865,657,13,18,1553,22,2224
,갈마1동제4투,2960,1300,676,560,19,21,1276,24,1660
,갈마1동제5투,3188,1324,718,543,16,25,1302,22,1864
갈마2동,소계,20280,10585,6210,4067,93,91,10461,124,9695
,관내사전투표,3905,3905,2557,1262,26,19,3864,41,0
,갈마2동제1투,3613,1020,589,374,15,21,999,21,2593
,갈마2동제2투,3342,1759,963,744,11,16,1734,25,1583
,갈마2동제3투,3033,1560,893,635,14,9,1551,9,1473
,갈마2동제4투,3021,1093,587,469,8,13,1077,16,1928
,갈마2동제5투,3366,1248,621,583,19,13,1236,12,2118
월평1동,소계,10233,5651,3233,2183,59,67,5542,109,4582
,관내사전투표,2330,2328,1538,714,14,25,2291,37,2
,월평1동제1투,2469,1030,522,444,18,20,1004,26,1439
,월평1동제2투,2894,1348,684,614,15,9,1322,26,1546
,월평1동제3투,2540,945,489,411,12,13,925,20,1595
월평2동,소계,12375,8383,4278,3770,74,76,8198,185,3992
,관내사전투표,3315,3314,1901,1308,26,17,3252,62,1
,월평2동제1투,1742,809,399,342,7,17,765,44,933
,월평2동제2투,2536,1556,747,755,13,13,1528,28,980
,월평2동제3투,2043,1058,524,483,12,17,1036,22,985
,월평2동제4투,2739,1646,707,882,16,12,1617,29,1093
월평3동,소계,16824,12246,6963,4969,75,75,12082,164,4578
,관내사전투표,4832,4826,3015,1717,27,17,4776,50,6
,월평3동제1투,2083,1220,622,561,6,9,1198,22,863
,월평3동제2투,2197,1343,759,543,11,14,1327,16,854
,월평3동제3투,2876,1753,1005,710,11,11,1737,16,1123
,월평3동제4투,2555,1681,763,857,7,15,1642,39,874
,월평3동제5투,2281,1423,799,581,13,9,1402,21,858
만년동,소계,10349,7301,4409,2699,38,48,7194,107,3048
,관내사전투표,2868,2862,1912,886,11,12,2821,41,6
,만년동제1투,3368,1778,1009,714,9,19,1751,27,1590
,만년동제2투,1734,1107,688,388,10,5,1091,16,627
,만년동제3투,2379,1554,800,711,8,12,1531,23,825
잘못 투입·구분된 투표지,,0,22,20,2,0,0,22,0,-22
