읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당이재용,미래통합당곽상도,국가혁명배당금당정재홍,계,무효투표수,기권수
합계,,133305,84766,25177,57050,1348,83575,1191,48539
거소·선상투표,,253,217,85,111,15,211,6,36
관외사전투표,,7510,7507,3211,4010,132,7353,154,3
국외부재자투표,,282,66,44,21,1,66,0,216
국외부재자투표(공관),,0,9,4,5,0,9,0,-9
이천동,소계,10319,6738,2059,4533,74,6666,72,3581
,관내사전투표,1652,1652,632,986,22,1640,12,0
,이천동제1투,1244,587,128,442,7,577,10,657
,이천동제2투,2266,1389,370,992,13,1375,14,877
,이천동제3투,2677,1608,503,1065,20,1588,20,1069
,이천동제4투,2480,1502,426,1048,12,1486,16,978
봉덕1동,소계,8174,4975,1384,3454,62,4900,75,3199
,관내사전투표,1670,1669,569,1062,20,1651,18,1
,봉덕1동제1투,1751,801,187,593,10,790,11,950
,봉덕1동제2투,2313,1342,307,991,16,1314,28,971
,봉덕1동제3투,2440,1163,321,808,16,1145,18,1277
봉덕2동,소계,9107,6123,1518,4470,62,6050,73,2984
,관내사전투표,1721,1721,510,1176,18,1704,17,0
,봉덕2동제1투,1584,768,183,561,12,756,12,816
,봉덕2동제2투,1127,703,133,552,8,693,10,424
,봉덕2동제3투,2344,1325,332,968,13,1313,12,1019
,봉덕2동제4투,2331,1606,360,1213,11,1584,22,725
봉덕3동,소계,14145,8547,2324,6031,102,8457,90,5598
,관내사전투표,2707,2707,902,1747,33,2682,25,0
,봉덕3동제1투,3397,1311,327,955,15,1297,14,2086
,봉덕3동제2투,2819,1360,304,1014,24,1342,18,1459
,봉덕3동제3투,2647,1477,406,1038,19,1463,14,1170
,봉덕3동제4투,2575,1692,385,1277,11,1673,19,883
대명1동,소계,9953,6143,1844,4102,122,6068,75,3810
,관내사전투표,2225,2225,817,1341,43,2201,24,0
,대명1동제1투,2619,1318,315,958,34,1307,11,1301
,대명1동제2투,2163,1022,273,705,23,1001,21,1141
,대명1동제3투,2946,1578,439,1098,22,1559,19,1368
대명2동,소계,9815,6038,1913,3938,98,5949,89,3777
,관내사전투표,1830,1830,727,1058,27,1812,18,0
,대명2동제1투,1866,835,279,523,18,820,15,1031
,대명2동제2투,1697,978,257,688,15,960,18,719
,대명2동제3투,1969,975,228,712,19,959,16,994
,대명2동제4투,2453,1420,422,957,19,1398,22,1033
대명3동,소계,9586,5604,1572,3852,93,5517,87,3982
,관내사전투표,1861,1861,630,1180,27,1837,24,0
,대명3동제1투,1759,768,214,524,16,754,14,991
,대명3동제2투,2255,1110,295,773,24,1092,18,1145
,대명3동제3투,1547,796,172,593,11,776,20,751
,대명3동제4투,2164,1069,261,782,15,1058,11,1095
대명4동,소계,9750,5925,1503,4220,106,5829,96,3825
,관내사전투표,1879,1879,561,1262,31,1854,25,0
,대명4동제1투,2614,1260,318,891,27,1236,24,1354
,대명4동제2투,2114,1105,242,832,18,1092,13,1009
,대명4동제3투,1920,1067,213,818,15,1046,21,853
,대명4동제4투,1223,614,169,417,15,601,13,609
대명5동,소계,7163,4425,1421,2860,80,4361,64,2738
,관내사전투표,1339,1338,482,802,35,1319,19,1
,대명5동제1투,1851,915,281,605,14,900,15,936
,대명5동제2투,2295,1287,402,857,16,1275,12,1008
,대명5동제3투,1678,885,256,596,15,867,18,793
대명6동,소계,8103,4903,1452,3307,75,4834,69,3200
,관내사전투표,1695,1695,580,1074,17,1671,24,0
,대명6동제1투,1993,961,268,664,18,950,11,1032
,대명6동제2투,2176,1099,304,759,24,1087,12,1077
,대명6동제3투,2239,1148,300,810,16,1126,22,1091
대명9동,소계,13461,7995,2497,5255,143,7895,100,5466
,관내사전투표,2912,2912,1080,1758,38,2876,36,0
,대명9동제1투,2803,1285,354,881,31,1266,19,1518
,대명9동제2투,2220,1182,339,806,21,1166,16,1038
,대명9동제3투,2802,1294,386,873,23,1282,12,1508
,대명9동제4투,2724,1322,338,937,30,1305,17,1402
대명10동,소계,8139,4919,1283,3461,99,4843,76,3220
,관내사전투표,1687,1687,534,1095,29,1658,29,0
,대명10동제1투,2380,1165,274,850,23,1147,18,1215
,대명10동제2투,1955,1044,229,769,28,1026,18,911
,대명10동제3투,2117,1023,246,747,19,1012,11,1094
대명11동,소계,7545,4630,1061,3420,84,4565,65,2915
,관내사전투표,1592,1592,422,1124,23,1569,23,0
,대명11동제1투,2080,980,209,730,22,961,19,1100
,대명11동제2투,1890,964,186,739,26,951,13,926
,대명11동제3투,1983,1094,244,827,13,1084,10,889
잘못 투입·구분된 투표지,,0,2,2,0,0,2,0,-2
