읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김부겸,미래통합당주호영,친박신당곽성문,국가혁명배당금당박청정,계,무효투표수,기권수
합계,,207130,155155,60462,92018,675,695,153850,1305,51975
거소·선상투표,,354,338,139,183,4,3,329,9,16
관외사전투표,,17518,17517,8138,8958,68,92,17256,261,1
국외부재자투표,,630,118,76,41,0,0,117,1,512
국외부재자투표(공관),,0,5,3,2,0,0,5,0,-5
범어1동,소계,12488,9319,3145,6036,45,36,9262,57,3169
,관내사전투표,2754,2754,1201,1524,12,5,2742,12,0
,범어1동제1투,3438,2170,714,1427,10,10,2161,9,1268
,범어1동제2투,2579,1814,453,1338,6,5,1802,12,765
,범어1동제3투,3717,2581,777,1747,17,16,2557,24,1136
범어2동,소계,11493,8005,2498,5373,32,34,7937,68,3488
,관내사전투표,2161,2161,820,1308,7,8,2143,18,0
,범어2동제1투,2300,1222,417,770,11,13,1211,11,1078
,범어2동제2투,1858,1201,446,730,7,5,1188,13,657
,범어2동제3투,2318,1191,381,782,4,8,1175,16,1127
,범어2동제4투,2856,2230,434,1783,3,0,2220,10,626
범어3동,소계,11946,8739,3353,5253,41,35,8682,57,3207
,관내사전투표,3348,3348,1506,1812,13,5,3336,12,0
,범어3동제1투,2999,1985,703,1247,8,10,1968,17,1014
,범어3동제2투,2848,1620,519,1061,11,15,1606,14,1228
,범어3동제3투,2751,1786,625,1133,9,5,1772,14,965
범어4동,소계,12259,9069,3457,5466,40,43,9006,63,3190
,관내사전투표,2882,2882,1246,1595,8,13,2862,20,0
,범어4동제1투,1853,1084,325,741,4,5,1075,9,769
,범어4동제2투,2996,2062,861,1171,5,10,2047,15,934
,범어4동제3투,1894,1233,406,796,14,6,1222,11,661
,범어4동제4투,2634,1808,619,1163,9,9,1800,8,826
만촌1동,소계,18611,13634,4791,8600,64,67,13522,112,4977
,관내사전투표,5180,5180,2178,2933,17,22,5150,30,0
,만촌1동제1투,2382,1445,396,1017,9,7,1429,16,937
,만촌1동제2투,2614,1860,671,1161,6,6,1844,16,754
,만촌1동제3투,2431,1565,506,1021,10,12,1549,16,866
,만촌1동제4투,2925,1590,491,1048,10,14,1563,27,1335
,만촌1동제5투,3079,1994,549,1420,12,6,1987,7,1085
만촌2동,소계,9462,6611,2438,4016,44,41,6539,72,2851
,관내사전투표,2622,2622,1152,1427,15,12,2606,16,0
,만촌2동제1투,2583,1417,515,866,6,14,1401,16,1166
,만촌2동제2투,2156,1261,384,838,9,11,1242,19,895
,만촌2동제3투,2101,1311,387,885,14,4,1290,21,790
만촌3동,소계,14077,10549,4117,6268,40,47,10472,77,3528
,관내사전투표,3586,3586,1672,1873,13,9,3567,19,0
,만촌3동제1투,2684,1579,472,1079,8,6,1565,14,1105
,만촌3동제2투,2147,1483,572,894,3,5,1474,9,664
,만촌3동제3투,2444,1637,595,1004,8,12,1619,18,807
,만촌3동제4투,3216,2264,806,1418,8,15,2247,17,952
황금1동,소계,17559,13485,5015,8279,63,34,13391,94,4074
,관내사전투표,4466,4466,1991,2433,10,8,4442,24,0
,황금1동제1투,2935,1966,552,1381,18,2,1953,13,969
,황금1동제2투,1720,1046,308,702,16,6,1032,14,674
,황금1동제3투,3501,2418,823,1561,11,5,2400,18,1083
,황금1동제4투,2887,2076,779,1273,2,7,2061,15,811
,황금1동제5투,2050,1513,562,929,6,6,1503,10,537
황금2동,소계,9269,5658,1822,3731,24,32,5609,49,3611
,관내사전투표,1718,1718,703,986,6,7,1702,16,0
,황금2동제1투,2239,1153,312,822,5,7,1146,7,1086
,황금2동제2투,2835,1516,443,1044,7,11,1505,11,1319
,황금2동제3투,2477,1271,364,879,6,7,1256,15,1206
고산1동,소계,24148,17927,7557,10110,66,63,17796,131,6221
,관내사전투표,5566,5565,2722,2785,13,17,5537,28,1
,고산1동제1투,2288,1531,668,836,4,9,1517,14,757
,고산1동제2투,2396,1446,524,895,9,4,1432,14,950
,고산1동제3투,2500,1553,548,967,12,9,1536,17,947
,고산1동제4투,2303,1487,565,896,4,10,1475,12,816
,고산1동제5투,2638,1900,636,1246,5,4,1891,9,738
,고산1동제6투,3625,2487,1011,1435,12,8,2466,21,1138
,고산1동제7투,2832,1958,883,1050,7,2,1942,16,874
고산2동,소계,21422,15522,6199,9058,76,78,15411,111,5900
,관내사전투표,5129,5129,2280,2796,13,17,5106,23,0
,고산2동제1투,2667,1532,524,979,11,4,1518,14,1135
,고산2동제2투,2717,1736,657,1040,12,13,1722,14,981
,고산2동제3투,3778,2360,908,1422,12,11,2353,7,1418
,고산2동제4투,3471,2392,942,1396,11,18,2367,25,1079
,고산2동제5투,3660,2373,888,1425,17,15,2345,28,1287
고산3동,소계,25894,18657,7714,10642,68,90,18514,143,7237
,관내사전투표,5580,5580,2562,2940,19,18,5539,41,0
,고산3동제1투,2776,1688,616,1036,10,15,1677,11,1088
,고산3동제2투,2574,1578,542,1005,7,8,1562,16,996
,고산3동제3투,2530,1577,645,910,1,9,1565,12,953
,고산3동제4투,2007,1310,555,730,6,8,1299,11,697
,고산3동제5투,3169,2068,735,1306,4,9,2054,14,1101
,고산3동제6투,3345,2188,910,1240,9,12,2171,17,1157
,고산3동제7투,3913,2668,1149,1475,12,11,2647,21,1245
잘못 투입·구분된 투표지,,0,2,0,2,0,0,2,0,-2
