읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김승남,민생당황주홍,무소속김화진,계,무효투표수,기권수
합계,,31293,22651,12105,9519,531,22155,496,8642
거소·선상투표,,83,74,46,27,0,73,1,9
관외사전투표,,2173,2170,1319,749,73,2141,29,3
국외부재자투표,,40,11,10,0,0,10,1,29
국외부재자투표(공관),,0,0,0,0,0,0,0,0
강진읍,소계,11097,7599,3826,3490,161,7477,122,3498
,관내사전투표,4066,4065,2129,1807,80,4016,49,1
,강진읍제1투,1167,516,240,256,11,507,9,651
,강진읍제2투,1474,768,335,391,23,749,19,706
,강진읍제3투,1233,626,295,302,18,615,11,607
,강진읍제4투,634,338,175,143,9,327,11,296
,강진읍제5투,700,339,182,139,7,328,11,361
,강진읍제6투,1823,947,470,452,13,935,12,876
군동면,소계,3281,2304,1314,887,51,2252,52,977
,관내사전투표,1146,1146,700,404,16,1120,26,0
,군동면제1투,672,346,180,143,8,331,15,326
,군동면제2투,981,539,285,238,12,535,4,442
,군동면제3투,482,273,149,102,15,266,7,209
칠량면,소계,2060,1491,771,642,34,1447,44,569
,관내사전투표,983,983,526,409,21,956,27,0
,칠량면투표소,1077,508,245,233,13,491,17,569
대구면,소계,1048,765,307,411,27,745,20,283
,관내사전투표,505,505,196,275,22,493,12,0
,대구면투표소,543,260,111,136,5,252,8,283
마량면,소계,1597,1166,496,605,19,1120,46,431
,관내사전투표,634,634,270,333,6,609,25,0
,마량면투표소,963,532,226,272,13,511,21,431
도암면,소계,2132,1460,799,586,34,1419,41,672
,관내사전투표,745,745,425,289,13,727,18,0
,도암면제1투,974,466,255,175,17,447,19,508
,도암면제2투,413,249,119,122,4,245,4,164
신전면,소계,1599,1158,623,482,27,1132,26,441
,관내사전투표,596,596,328,254,10,592,4,0
,신전면제1투,595,318,161,131,11,303,15,277
,신전면제2투,408,244,134,97,6,237,7,164
성전면,소계,2451,1776,961,722,45,1728,48,675
,관내사전투표,1179,1179,657,466,23,1146,33,0
,성전면투표소,1272,597,304,256,22,582,15,675
작천면,소계,1645,1168,740,384,21,1145,23,477
,관내사전투표,726,726,459,237,13,709,17,0
,작천면투표소,919,442,281,147,8,436,6,477
병영면,소계,1519,1083,669,358,26,1053,30,436
,관내사전투표,641,641,403,217,11,631,10,0
,병영면투표소,878,442,266,141,15,422,20,436
옴천면,소계,568,426,224,176,13,413,13,142
,관내사전투표,263,263,140,110,8,258,5,0
,옴천면투표소,305,163,84,66,5,155,8,142
잘못 투입·구분된 투표지,,0,0,0,0,0,0,0,0
