읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당주철현,미래통합당심정우,국가혁명배당금당장수희,무소속이용주,계,무효투표수,기권수
합계,,118828,76613,48410,2846,735,23128,75119,1494,42215
거소·선상투표,,360,320,236,15,4,50,305,15,40
관외사전투표,,6113,6109,4389,286,59,1252,5986,123,4
국외부재자투표,,192,54,46,4,0,4,54,0,138
국외부재자투표(공관),,0,5,2,3,0,0,5,0,-5
돌산읍,소계,10337,5843,3638,195,57,1809,5699,144,4494
,관내사전투표,1527,1527,1049,33,12,380,1474,53,0
,돌산읍제1투,1384,495,316,16,7,146,485,10,889
,돌산읍제2투,1448,840,528,29,9,250,816,24,608
,돌산읍제3투,1217,662,398,21,7,227,653,9,555
,돌산읍제4투,1153,615,359,16,3,223,601,14,538
,돌산읍제5투,3608,1704,988,80,19,583,1670,34,1904
남면,소계,2331,1574,978,71,12,454,1515,59,757
,관내사전투표,584,584,366,22,1,181,570,14,0
,남면제1투,654,257,153,12,4,73,242,15,397
,남면제2투,142,99,50,10,2,33,95,4,43
,남면제3투,215,147,99,4,1,36,140,7,68
,남면제4투,107,88,53,2,0,28,83,5,19
,남면제5투,266,158,99,9,3,40,151,7,108
,남면제6투,363,241,158,12,1,63,234,7,122
삼산면,소계,1671,1072,653,64,8,315,1040,32,599
,관내사전투표,380,380,275,16,2,78,371,9,0
,삼산면제1투,426,143,80,13,2,45,140,3,283
,삼산면제2투,401,241,151,7,1,73,232,9,160
,삼산면제3투,287,197,90,13,3,82,188,9,90
,삼산면제4투,177,111,57,15,0,37,109,2,66
동문동,소계,4353,2776,1697,111,16,905,2729,47,1577
,관내사전투표,1364,1364,857,47,7,436,1347,17,0
,동문동제1투,1432,645,369,33,5,227,634,11,787
,동문동제2투,880,392,227,21,2,134,384,8,488
,동문동제3투,677,375,244,10,2,108,364,11,302
한려동,소계,3051,1927,1183,64,13,620,1880,47,1124
,관내사전투표,1083,1083,680,27,4,346,1057,26,0
,한려동제1투,737,298,176,11,5,98,290,8,439
,한려동제2투,1231,546,327,26,4,176,533,13,685
중앙동,소계,4281,2827,1755,86,16,920,2777,50,1454
,관내사전투표,1539,1539,967,41,7,499,1514,25,0
,중앙동제1투,1419,715,468,19,7,207,701,14,704
,중앙동제2투,1323,573,320,26,2,214,562,11,750
충무동,소계,3741,2253,1499,47,24,641,2211,42,1488
,관내사전투표,1168,1168,787,20,11,328,1146,22,0
,충무동제1투,1137,479,304,10,6,153,473,6,658
,충무동제2투,1436,606,408,17,7,160,592,14,830
광림동,소계,5641,3343,2131,105,29,1011,3276,67,2298
,관내사전투표,1397,1396,887,39,9,445,1380,16,1
,광림동제1투,1399,585,347,25,6,190,568,17,814
,광림동제2투,1006,510,335,11,7,140,493,17,496
,광림동제3투,1839,852,562,30,7,236,835,17,987
서강동,소계,3603,2257,1447,70,16,679,2212,45,1346
,관내사전투표,1152,1152,765,32,10,326,1133,19,0
,서강동제1투,1080,459,288,8,2,147,445,14,621
,서강동제2투,1371,646,394,30,4,206,634,12,725
대교동,소계,5281,3166,1995,88,56,926,3065,101,2115
,관내사전투표,1494,1494,966,32,24,438,1460,34,0
,대교동제1투,1472,627,392,22,10,180,604,23,845
,대교동제2투,1275,514,296,22,8,167,493,21,761
,대교동제3투,1040,531,341,12,14,141,508,23,509
국동,소계,10072,6181,3705,192,79,2077,6053,128,3891
,관내사전투표,2706,2702,1672,68,28,885,2653,49,4
,국동제1투,1323,589,321,24,4,221,570,19,734
,국동제2투,1711,689,430,25,8,213,676,13,1022
,국동제3투,2297,1149,666,43,20,393,1122,27,1148
,국동제4투,2035,1052,616,32,19,365,1032,20,983
월호동,소계,5762,3858,2258,154,45,1317,3774,84,1904
,관내사전투표,1817,1815,1123,49,18,592,1782,33,2
,월호동제1투,1737,789,427,29,11,303,770,19,948
,월호동제2투,1649,928,518,37,7,354,916,12,721
,월호동제3투,476,270,158,34,6,56,254,16,206
,월호동제4투,83,56,32,5,3,12,52,4,27
여서동,소계,15285,9920,6295,356,95,3056,9802,118,5365
,관내사전투표,3742,3742,2526,74,18,1085,3703,39,0
,여서동제1투,2160,900,590,50,12,232,884,16,1260
,여서동제2투,1670,953,551,39,20,329,939,14,717
,여서동제3투,2068,1201,696,53,14,430,1193,8,867
,여서동제4투,2055,1100,676,47,12,355,1090,10,955
,여서동제5투,1821,1189,743,58,7,366,1174,15,632
,여서동제6투,1769,835,513,35,12,259,819,16,934
문수동,소계,15689,9664,6000,353,81,3072,9506,158,6025
,관내사전투표,3802,3802,2538,98,17,1120,3773,29,0
,문수동제1투,1031,586,326,14,8,218,566,20,445
,문수동제2투,1856,985,588,40,7,335,970,15,871
,문수동제3투,2942,1291,711,65,15,473,1264,27,1651
,문수동제4투,1194,706,436,28,5,232,701,5,488
,문수동제5투,1867,926,608,52,15,229,904,22,941
,문수동제6투,2997,1368,793,56,14,465,1328,40,1629
미평동,소계,10030,6282,3984,294,60,1840,6178,104,3748
,관내사전투표,2811,2811,1880,97,19,774,2770,41,0
,미평동제1투,2294,989,590,62,8,309,969,20,1305
,미평동제2투,1857,893,599,46,10,220,875,18,964
,미평동제3투,1593,755,434,41,7,257,739,16,838
,미평동제4투,1475,834,481,48,16,280,825,9,641
만덕동,소계,7982,5285,3166,218,47,1767,5198,87,2697
,관내사전투표,2403,2403,1538,76,10,741,2365,38,0
,만덕동제1투,2208,1124,691,50,15,348,1104,20,1084
,만덕동제2투,2500,1290,650,81,18,520,1269,21,1210
,만덕동제3투,871,468,287,11,4,158,460,8,403
삼일동,소계,2073,1240,877,48,15,281,1221,19,833
,관내사전투표,647,647,476,17,9,132,634,13,0
,삼일동투표소,1426,593,401,31,6,149,587,6,833
묘도동,소계,980,653,475,21,3,132,631,22,327
,관내사전투표,346,346,265,7,3,60,335,11,0
,묘도동투표소,634,307,210,14,0,72,296,11,327
잘못 투입·구분된 투표지,,0,4,1,1,0,0,2,2,-4
