읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김성주,민생당정동영,국가혁명배당금당최복기,계,무효투표수,기권수
합계,,232210,158408,104039,50022,2032,156093,2315,73802
거소·선상투표,,560,520,290,192,12,494,26,40
관외사전투표,,17014,17002,11771,4696,249,16716,286,12
국외부재자투표,,435,86,69,14,2,85,1,349
국외부재자투표(공관),,0,5,5,0,0,5,0,-5
진북동,소계,12580,8346,5678,2386,137,8201,145,4234
,관내사전투표,4042,4040,2850,1085,46,3981,59,2
,진북동제1투,1782,801,509,265,17,791,10,981
,진북동제2투,2691,1274,829,385,33,1247,27,1417
,진북동제3투,2135,1186,836,314,13,1163,23,949
,진북동제4투,1930,1045,654,337,28,1019,26,885
인후1동,소계,14103,9414,6244,2919,126,9289,125,4689
,관내사전투표,4497,4498,3154,1261,42,4457,41,-1
,인후1동제1투,2814,1255,786,418,21,1225,30,1559
,인후1동제2투,2015,1041,690,325,15,1030,11,974
,인후1동제3투,2300,1246,775,434,23,1232,14,1054
,인후1동제4투,2477,1374,839,481,25,1345,29,1103
인후2동,소계,9715,5936,3821,1935,78,5834,102,3779
,관내사전투표,2384,2384,1618,720,17,2355,29,0
,인후2동제1투,1727,882,549,313,8,870,12,845
,인후2동제2투,1351,559,327,202,18,547,12,792
,인후2동제3투,2073,929,592,300,18,910,19,1144
,인후2동제4투,2180,1182,735,400,17,1152,30,998
덕진동,소계,14845,8882,5952,2625,134,8711,171,5963
,관내사전투표,2922,2922,2112,737,30,2879,43,0
,덕진동제1투,1856,743,441,257,17,715,28,1113
,덕진동제2투,2161,1074,643,372,28,1043,31,1087
,덕진동제3투,2479,1313,885,379,24,1288,25,1166
,덕진동제4투,2799,1305,880,381,20,1281,24,1494
,덕진동제5투,2628,1525,991,499,15,1505,20,1103
금암1동,소계,7137,4429,2981,1264,75,4320,109,2708
,관내사전투표,2272,2272,1621,590,19,2230,42,0
,금암1동제1투,2399,1033,655,323,27,1005,28,1366
,금암1동제2투,2466,1124,705,351,29,1085,39,1342
금암2동,소계,8751,5809,3761,1880,66,5707,102,2942
,관내사전투표,2859,2859,1949,855,26,2830,29,0
,금암2동제1투,1889,840,506,314,9,829,11,1049
,금암2동제2투,2124,1116,681,395,16,1092,24,1008
,금암2동제3투,1879,994,625,316,15,956,38,885
팔복동,소계,7155,4336,3012,1186,68,4266,70,2819
,관내사전투표,2261,2261,1654,554,22,2230,31,0
,팔복동제1투,1750,629,411,193,15,619,10,1121
,팔복동제2투,2378,1089,721,324,23,1068,21,1289
,팔복동제3투,766,357,226,115,8,349,8,409
우아1동,소계,8033,4857,3044,1659,82,4785,72,3176
,관내사전투표,2355,2354,1573,733,22,2328,26,1
,우아1동제1투,1950,812,434,335,25,794,18,1138
,우아1동제2투,1710,945,587,327,15,929,16,765
,우아1동제3투,2018,746,450,264,20,734,12,1272
우아2동,소계,11932,6557,4489,1896,95,6480,77,5375
,관내사전투표,2914,2914,2105,742,34,2881,33,0
,우아2동제1투,1948,993,643,322,18,983,10,955
,우아2동제2투,2869,1035,666,339,16,1021,14,1834
,우아2동제3투,601,326,202,114,4,320,6,275
,우아2동제4투,3600,1289,873,379,23,1275,14,2311
호성동,소계,16536,11695,7750,3638,142,11530,165,4841
,관내사전투표,5213,5213,3560,1578,35,5173,40,0
,호성동제1투,894,514,308,172,15,495,19,380
,호성동제2투,2745,1517,980,480,30,1490,27,1228
,호성동제3투,2220,1250,858,356,13,1227,23,970
,호성동제4투,2587,1510,1009,451,20,1480,30,1077
,호성동제5투,2877,1691,1035,601,29,1665,26,1186
송천1동,소계,39345,27021,15769,10673,265,26707,314,12324
