읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당기동민,미래통합당정태근,민중당편재승,국가혁명배당금당임경호,계,무효투표수,기권수
합계,,180743,120606,70740,45543,2060,829,119172,1434,60137
거소·선상투표,,210,198,107,63,10,3,183,15,12
관외사전투표,,12498,12489,8246,3671,262,110,12289,200,9
국외부재자투표,,772,206,160,42,3,1,206,0,566
국외부재자투표(공관),,0,6,3,3,0,0,6,0,-6
돈암제1동,소계,12653,8843,4933,3579,188,48,8748,95,3810
,관내사전투표,2876,2875,1885,902,53,12,2852,23,1
,돈암제1동제1투,2229,1287,654,559,47,11,1271,16,942
,돈암제1동제2투,2271,1383,681,654,22,7,1364,19,888
,돈암제1동제3투,3082,2067,1040,950,41,11,2042,25,1015
,돈암제1동제4투,2195,1231,673,514,25,7,1219,12,964
길음제2동,소계,13195,8646,4919,3423,175,46,8563,83,4549
,관내사전투표,2818,2818,1825,908,60,7,2800,18,0
,길음제2동제1투,1207,372,204,157,7,2,370,2,835
,길음제2동제2투,3593,2296,1255,950,43,19,2267,29,1297
,길음제2동제3투,3132,1902,1032,806,32,13,1883,19,1230
,길음제2동제4투,2445,1258,603,602,33,5,1243,15,1187
종암동,소계,31593,21209,12479,8000,332,144,20955,254,10384
,관내사전투표,6457,6456,4273,2005,88,35,6401,55,1
,종암동제1투,3345,2069,1183,811,31,17,2042,27,1276
,종암동제2투,3556,2192,1201,901,40,19,2161,31,1364
,종암동제3투,3237,1897,987,843,36,9,1875,22,1340
,종암동제4투,3405,2057,1088,873,32,24,2017,40,1348
,종암동제5투,2670,1157,622,499,21,3,1145,12,1513
,종암동제6투,3125,2081,1199,826,23,13,2061,20,1044
,종암동제7투,3183,1625,939,610,39,10,1598,27,1558
,종암동제8투,2615,1675,987,632,22,14,1655,20,940
월곡제1동,소계,21522,14265,9047,4737,228,91,14103,162,7257
,관내사전투표,4770,4769,3406,1249,59,21,4735,34,1
,월곡제1동제1투,3049,1594,930,616,20,9,1575,19,1455
,월곡제1동제2투,2200,1056,643,361,25,12,1041,15,1144
,월곡제1동제3투,2751,1481,836,564,41,13,1454,27,1270
,월곡제1동제4투,2551,1577,963,548,28,12,1551,26,974
,월곡제1동제5투,2836,1643,955,627,34,10,1626,17,1193
,월곡제1동제6투,3365,2145,1314,772,21,14,2121,24,1220
월곡제2동,소계,16653,10923,6447,4081,201,65,10794,129,5730
,관내사전투표,3901,3901,2535,1249,60,17,3861,40,0
,월곡제2동제1투,3174,1488,853,566,42,11,1472,16,1686
,월곡제2동제2투,2866,1628,898,690,17,13,1618,10,1238
,월곡제2동제3투,3174,1681,921,679,31,11,1642,39,1493
,월곡제2동제4투,3538,2225,1240,897,51,13,2201,24,1313
장위제1동,소계,17040,9937,5855,3714,166,83,9818,119,7103
,관내사전투표,3940,3939,2591,1238,51,28,3908,31,1
,장위제1동제1투,3632,1520,831,618,33,13,1495,25,2112
,장위제1동제2투,3154,1604,862,681,24,9,1576,28,1550
,장위제1동제3투,2040,967,506,428,16,9,959,8,1073
,장위제1동제4투,1928,907,500,360,23,15,898,9,1021
,장위제1동제5투,2346,1000,565,389,19,9,982,18,1346
장위제2동,소계,11799,6994,3701,3045,116,50,6912,82,4805
,관내사전투표,2336,2336,1457,821,34,16,2328,8,0
,장위제2동제1투,2489,1109,508,560,19,13,1100,9,1380
,장위제2동제2투,2273,1286,648,589,18,10,1265,21,987
,장위제2동제3투,2000,997,433,521,19,3,976,21,1003
,장위제2동제4투,2701,1266,655,554,26,8,1243,23,1435
장위제3동,소계,13691,8906,4852,3789,110,58,8809,97,4785
,관내사전투표,2436,2434,1499,889,20,9,2417,17,2
,장위제3동제1투,2224,915,439,429,17,9,894,21,1309
,장위제3동제2투,2247,1211,591,576,16,12,1195,16,1036
,장위제3동제3투,3251,2142,1134,952,27,9,2122,20,1109
,장위제3동제4투,3533,2204,1189,943,30,19,2181,23,1329
석관동,소계,29117,17976,9986,7393,269,130,17778,198,11141
,관내사전투표,5210,5209,3326,1769,51,22,5168,41,1
,석관동제1투,3510,1562,819,681,29,15,1544,18,1948
,석관동제2투,2886,1477,810,623,23,7,1463,14,1409
,석관동제3투,3597,1677,864,734,27,22,1647,30,1920
,석관동제4투,3042,1810,922,814,35,13,1784,26,1232
,석관동제5투,3539,2341,1176,1111,25,12,2324,17,1198
,석관동제6투,2505,1292,696,537,23,17,1273,19,1213
,석관동제7투,3060,1651,844,736,39,10,1629,22,1409
,석관동제8투,1768,957,529,388,17,12,946,11,811
잘못 투입·구분된 투표지,,0,8,5,3,0,0,8,0,-8
