읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당고민정,미래통합당오세훈,국가혁명배당금당허정연,미래당오태양,계,무효투표수,기권수
합계,,152526,108576,54210,51464,370,1574,107618,958,43950
거소·선상투표,,162,160,66,81,2,4,153,7,2
관외사전투표,,10924,10918,6439,4177,53,110,10779,139,6
국외부재자투표,,752,215,140,74,0,0,214,1,537
국외부재자투표(공관),,0,11,9,2,0,0,11,0,-11
구의제1동,소계,18820,12552,6738,5443,41,217,12439,113,6268
,관내사전투표,4418,4418,2696,1648,6,43,4393,25,0
,구의제1동제1투,3030,1644,757,829,8,33,1627,17,1386
,구의제1동제2투,3030,1749,902,793,6,32,1733,16,1281
,구의제1동제3투,2915,1703,845,805,9,29,1688,15,1212
,구의제1동제4투,2557,1445,764,620,4,33,1421,24,1112
,구의제1동제5투,2870,1593,774,748,8,47,1577,16,1277
구의제3동,소계,23769,17809,7977,9424,33,237,17671,138,5960
,관내사전투표,5438,5437,3007,2341,9,49,5406,31,1
,구의제3동제1투,3074,2252,795,1412,3,26,2236,16,822
,구의제3동제2투,2826,1831,901,853,4,53,1811,20,995
,구의제3동제3투,3441,2096,1033,1003,10,28,2074,22,1345
,구의제3동제4투,2654,1627,621,962,4,24,1611,16,1027
,구의제3동제5투,3338,2302,924,1322,3,36,2285,17,1036
,구의제3동제6투,2998,2264,696,1531,0,21,2248,16,734
자양제1동,소계,19623,13285,6991,5864,62,246,13163,122,6338
,관내사전투표,5171,5170,3042,2016,24,53,5135,35,1
,자양제1동제1투,2479,1248,647,548,6,32,1233,15,1231
,자양제1동제2투,2447,1530,729,744,9,29,1511,19,917
,자양제1동제3투,3154,1852,875,915,4,45,1839,13,1302
,자양제1동제4투,2055,1165,546,570,7,26,1149,16,890
,자양제1동제5투,2082,1030,517,471,6,24,1018,12,1052
,자양제1동제6투,2235,1290,635,600,6,37,1278,12,945
자양제2동,소계,20488,14250,6985,6917,41,209,14152,98,6238
,관내사전투표,4537,4537,2599,1867,5,38,4509,28,0
,자양제2동제1투,2826,1625,670,923,1,24,1618,7,1201
,자양제2동제2투,2966,1946,695,1195,10,33,1933,13,1020
,자양제2동제3투,2558,1532,735,746,11,31,1523,9,1026
,자양제2동제4투,2391,1488,666,782,5,27,1480,8,903
,자양제2동제5투,2368,1392,708,640,3,30,1381,11,976
,자양제2동제6투,2842,1730,912,764,6,26,1708,22,1112
자양제3동,소계,22786,17393,7597,9466,39,197,17299,94,5393
,관내사전투표,6324,6323,3356,2870,8,52,6286,37,1
,자양제3동제1투,2527,1467,618,797,10,31,1456,11,1060
,자양제3동제2투,2773,1809,689,1090,3,19,1801,8,964
,자양제3동제3투,2398,1717,738,946,2,23,1709,8,681
,자양제3동제4투,2202,1549,699,816,4,23,1542,7,653
,자양제3동제5투,2177,1546,612,906,2,22,1542,4,631
,자양제3동제6투,1430,839,401,409,7,16,833,6,591
,자양제3동제7투,2955,2143,484,1632,3,11,2130,13,812
자양제4동,소계,15957,10620,5108,5285,47,88,10528,92,5337
,관내사전투표,4028,4028,2236,1729,13,26,4004,24,0
,자양제4동제1투,2135,995,409,569,3,4,985,10,1140
,자양제4동제2투,2244,1400,557,816,6,13,1392,8,844
,자양제4동제3투,1926,1076,454,591,7,14,1066,10,850
,자양제4동제4투,1983,1033,513,491,8,13,1025,8,950
,자양제4동제5투,2077,1136,513,590,6,8,1117,19,941
,자양제4동제6투,1564,952,426,499,4,10,939,13,612
화양동,소계,19245,11361,6160,4729,52,266,11207,154,7884
,관내사전투표,3646,3646,2344,1188,10,70,3612,34,0
,화양동제1투,4419,1988,1021,871,13,55,1960,28,2431
,화양동제2투,2458,1254,619,583,4,28,1234,20,1204
,화양동제3투,2724,1410,687,668,10,26,1391,19,1314
,화양동제4투,2279,1144,570,500,8,34,1112,32,1135
,화양동제5투,2253,1200,591,561,3,37,1192,8,1053
,화양동제6투,1466,719,328,358,4,16,706,13,747
잘못 투입·구분된 투표지,,0,2,0,2,0,0,2,0,-2
