읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당남인순,미래통합당김근식,민생당최조웅,국가혁명배당금당강덕수,무소속이종식,계,무효투표수,기권수
합계,,215647,151513,78789,64869,3310,721,2415,150104,1409,64134
거소·선상투표,,310,292,128,112,17,9,14,280,12,18
관외사전투표,,14286,14255,8377,4992,273,93,328,14063,192,31
국외부재자투표,,1224,298,202,91,2,1,2,298,0,926
국외부재자투표(공관),,0,18,10,5,1,1,1,18,0,-18
거여1동,소계,11076,7599,3847,3182,306,35,153,7523,76,3477
,관내사전투표,2981,2981,1793,1002,111,13,40,2959,22,0
,거여1동제1투,3106,1686,741,790,80,11,40,1662,24,1420
,거여1동제2투,2350,1305,605,587,61,7,33,1293,12,1045
,거여1동제3투,2639,1627,708,803,54,4,40,1609,18,1012
거여2동,소계,14074,9679,5159,3763,380,72,187,9561,118,4395
,관내사전투표,3730,3729,2261,1217,161,23,47,3709,20,1
,거여2동제1투,2189,1040,450,486,52,8,29,1025,15,1149
,거여2동제2투,2225,1195,563,483,54,18,32,1150,45,1030
,거여2동제3투,3213,2037,1008,899,61,13,36,2017,20,1176
,거여2동제4투,2717,1678,877,678,52,10,43,1660,18,1039
마천1동,소계,15416,9166,4828,3730,292,60,161,9071,95,6250
,관내사전투표,2016,2015,1236,676,57,7,27,2003,12,1
,마천1동제1투,2488,1211,606,527,45,6,21,1205,6,1277
,마천1동제2투,2598,1300,651,549,45,11,28,1284,16,1298
,마천1동제3투,2700,1391,684,599,42,13,36,1374,17,1309
,마천1동제4투,2243,1114,517,511,40,16,14,1098,16,1129
,마천1동제5투,3371,2135,1134,868,63,7,35,2107,28,1236
마천2동,소계,18106,11835,6463,4557,423,73,191,11707,128,6271
,관내사전투표,4813,4813,2983,1544,158,27,58,4770,43,0
,마천2동제1투,3297,1473,718,649,53,13,23,1456,17,1824
,마천2동제2투,3113,1560,717,730,60,13,23,1543,17,1553
,마천2동제3투,3833,2232,1148,908,90,15,43,2204,28,1601
,마천2동제4투,3050,1757,897,726,62,5,44,1734,23,1293
오금동,소계,32217,22186,10813,10457,326,85,341,22022,164,10031
,관내사전투표,6279,6279,3604,2508,65,20,60,6257,22,0
,오금동제1투,3130,1822,490,1276,14,2,29,1811,11,1308
,오금동제2투,3388,2192,853,1258,22,6,35,2174,18,1196
,오금동제3투,2921,1773,873,820,31,6,31,1761,12,1148
,오금동제4투,3741,2209,1072,1012,37,12,51,2184,25,1532
,오금동제5투,3541,2103,1050,964,25,10,36,2085,18,1438
,오금동제6투,2744,1895,801,1000,41,8,28,1878,17,849
,오금동제7투,3603,2086,1056,895,57,12,37,2057,29,1517
,오금동제8투,2870,1827,1014,724,34,9,34,1815,12,1043
가락본동,소계,21797,14442,7311,6570,191,54,183,14309,133,7355
,관내사전투표,4474,4474,2675,1662,43,15,49,4444,30,0
,가락본동제1투,2838,1348,580,708,21,6,22,1337,11,1490
,가락본동제2투,3492,2110,1003,1032,26,5,28,2094,16,1382
,가락본동제3투,3428,1894,917,882,34,11,27,1871,23,1534
,가락본동제4투,2103,1260,587,617,18,5,18,1245,15,843
,가락본동제5투,2879,1734,907,729,39,11,22,1708,26,1145
,가락본동제6투,2583,1622,642,940,10,1,17,1610,12,961
가락2동,소계,25662,18503,9036,8696,308,68,252,18360,143,7159
,관내사전투표,4980,4980,2970,1851,71,13,50,4955,25,0
,가락2동제1투,3015,1639,838,729,28,4,22,1621,18,1376
,가락2동제2투,2880,1784,873,825,27,6,38,1769,15,1096
,가락2동제3투,3262,2402,1162,1143,41,11,25,2382,20,860
,가락2동제4투,2730,1873,757,1038,36,2,26,1859,14,857
,가락2동제5투,2962,1868,680,1101,29,10,31,1851,17,1094
,가락2동제6투,2944,1942,861,997,34,10,26,1928,14,1002
,가락2동제7투,2889,2015,895,1012,42,12,34,1995,20,874
문정1동,소계,17368,11864,5713,5669,188,46,150,11766,98,5504
,관내사전투표,3879,3879,2367,1384,52,11,42,3856,23,0
,문정1동제1투,3746,1912,989,825,34,9,27,1884,28,1834
,문정1동제2투,2762,1762,772,912,32,6,29,1751,11,1000
,문정1동제3투,3323,1735,876,730,49,14,37,1706,29,1588
,문정1동제4투,3658,2576,709,1818,21,6,15,2569,7,1082
장지동,소계,25299,17639,9607,7194,365,84,232,17482,157,7660
,관내사전투표,5912,5912,3711,1982,101,27,58,5879,33,0
,장지동제1투,2224,1162,595,510,20,4,20,1149,13,1062
,장지동제2투,2280,1344,618,651,35,6,22,1332,12,936
,장지동제3투,3183,1806,948,745,49,13,33,1788,18,1377
,장지동제4투,2112,1261,623,581,31,5,10,1250,11,851
,장지동제5투,3516,2143,1013,1001,45,19,29,2107,36,1373
,장지동제6투,3239,2158,1134,930,37,6,31,2138,20,1081
,장지동제7투,2833,1853,965,794,47,4,29,1839,14,980
위례동,소계,18812,13736,7295,5850,238,40,220,13643,93,5076
,관내사전투표,5079,5079,3046,1858,79,13,62,5058,21,0
,위례동제1투,2776,1769,666,1039,24,5,25,1759,10,1007
,위례동제2투,3293,2097,1118,880,46,7,31,2082,15,1196
,위례동제3투,2460,1569,766,721,38,7,23,1555,14,891
,위례동제4투,2020,1059,396,588,21,2,38,1045,14,961
,위례동제5투,3184,2163,1303,764,30,6,41,2144,19,1021
잘못 투입·구분된 투표지,,0,1,0,1,0,0,0,1,0,-1
