읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당황희,미래통합당송한섭,국가혁명배당금당최사현,무소속염동옥,계,무효투표수,기권수
합계,,206747,152176,78196,67814,556,4244,150810,1366,54571
거소·선상투표,,241,231,114,86,2,21,223,8,10
관외사전투표,,14488,14484,8563,5178,70,458,14269,215,4
국외부재자투표,,1435,359,235,116,2,5,358,1,1076
국외부재자투표(공관),,0,7,6,1,0,0,7,0,-7
목1동,소계,22559,16382,7725,8075,46,426,16272,110,6177
,관내사전투표,4565,4563,2682,1758,10,94,4544,19,2
,목1동제1투,2959,1865,762,1025,4,59,1850,15,1094
,목1동제2투,2946,1961,841,1040,3,64,1948,13,985
,목1동제3투,3259,2064,1034,946,11,45,2036,28,1195
,목1동제4투,2719,1996,891,1031,5,55,1982,14,723
,목1동제5투,3196,2010,862,1066,5,63,1996,14,1186
,목1동제6투,2915,1923,653,1209,8,46,1916,7,992
목2동,소계,24858,16766,9373,6548,78,605,16604,162,8092
,관내사전투표,5339,5339,3482,1666,18,137,5303,36,0
,목2동제1투,2592,1276,697,510,5,52,1264,12,1316
,목2동제2투,2692,1578,763,721,12,62,1558,20,1114
,목2동제3투,2822,1666,850,705,14,73,1642,24,1156
,목2동제4투,2669,1758,848,841,3,54,1746,12,911
,목2동제5투,1934,1168,629,470,6,47,1152,16,766
,목2동제6투,1938,1168,604,494,4,55,1157,11,770
,목2동제7투,2478,1452,747,617,10,62,1436,16,1026
,목2동제8투,2394,1361,753,524,6,63,1346,15,1033
목3동,소계,18518,11991,6462,5037,55,322,11876,115,6527
,관내사전투표,4887,4887,2948,1790,19,107,4864,23,0
,목3동제1투,2444,1553,609,885,9,43,1546,7,891
,목3동제2투,2957,1443,758,612,5,47,1422,21,1514
,목3동제3투,2889,1382,711,578,13,55,1357,25,1507
,목3동제4투,2761,1408,739,595,4,48,1386,22,1353
,목3동제5투,2580,1318,697,577,5,22,1301,17,1262
목4동,소계,21456,14716,8242,5810,70,462,14584,132,6740
,관내사전투표,5794,5794,3586,2023,14,135,5758,36,0
,목4동제1투,2451,1311,673,582,7,39,1301,10,1140
,목4동제2투,2313,1171,583,532,6,36,1157,14,1142
,목4동제3투,2841,1670,846,738,9,57,1650,20,1171
,목4동제4투,2609,1473,823,560,15,55,1453,20,1136
,목4동제5투,2571,1491,751,663,12,50,1476,15,1080
,목4동제6투,2877,1806,980,712,7,90,1789,17,1071
목5동,소계,29900,23055,10290,12033,53,539,22915,140,6845
,관내사전투표,7404,7404,4089,3129,17,146,7381,23,0
,목5동제1투,2261,1440,569,824,2,38,1433,7,821
,목5동제2투,2914,2116,849,1193,3,58,2103,13,798
,목5동제3투,2606,1673,627,986,3,46,1662,11,933
,목5동제4투,2294,1724,608,1071,2,27,1708,16,570
,목5동제5투,2661,1592,591,941,5,41,1578,14,1069
,목5동제6투,2046,1494,588,854,3,38,1483,11,552
,목5동제7투,2589,1842,741,1043,7,37,1828,14,747
,목5동제8투,2303,1632,646,935,6,30,1617,15,671
,목5동제9투,2822,2138,982,1057,5,78,2122,16,684
신정1동,소계,15100,11136,5277,5431,33,293,11034,102,3964
,관내사전투표,3907,3907,2256,1524,7,99,3886,21,0
,신정1동제1투,2642,1411,687,668,8,33,1396,15,1231
,신정1동제2투,2652,1694,759,865,4,45,1673,21,958
,신정1동제3투,2141,1550,546,956,4,33,1539,11,591
,신정1동제4투,1952,1414,542,799,3,51,1395,19,538
,신정1동제5투,1806,1160,487,619,7,32,1145,15,646
신정2동,소계,16690,12210,6901,4863,37,302,12103,107,4480
,관내사전투표,5078,5078,3307,1633,12,94,5046,32,0
,신정2동제1투,3302,1876,930,858,8,59,1855,21,1426
,신정2동제2투,2738,1803,922,806,3,48,1779,24,935
,신정2동제3투,2999,1896,970,839,9,65,1883,13,1103
,신정2동제4투,2573,1557,772,727,5,36,1540,17,1016
신정6동,소계,18456,14368,6734,7136,31,367,14268,100,4088
,관내사전투표,4125,4125,2311,1699,6,82,4098,27,0
,신정6동제1투,2173,1531,599,861,2,55,1517,14,642
,신정6동제2투,1819,1246,495,718,5,18,1236,10,573
,신정6동제3투,3013,2194,835,1292,5,54,2186,8,819
,신정6동제4투,2896,2108,1056,975,5,55,2091,17,788
,신정6동제5투,2603,1882,926,871,4,62,1863,19,721
,신정6동제6투,1827,1282,512,720,4,41,1277,5,545
신정7동,소계,23046,16469,8273,7500,79,443,16295,174,6577
,관내사전투표,4218,4216,2560,1542,7,89,4198,18,2
,신정7동제1투,2271,1308,551,692,5,46,1294,14,963
,신정7동제2투,2466,1779,858,849,11,47,1765,14,687
,신정7동제3투,3072,1870,888,872,17,65,1842,28,1202
,신정7동제4투,2464,1611,784,766,3,42,1595,16,853
,신정7동제5투,2182,1304,628,597,18,39,1282,22,878
,신정7동제6투,2224,1311,612,637,6,28,1283,28,913
,신정7동제7투,2347,1714,803,823,8,59,1693,21,633
,신정7동제8투,1802,1356,589,722,4,28,1343,13,446
잘못 투입·구분된 투표지,,0,2,1,0,0,1,2,0,-2
