읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당인재근,미래통합당김재섭,정의당윤오,국가혁명배당금당박영찬,계,무효투표수,기권수
합계,,142625,94701,50653,37967,4577,554,93751,950,47924
거소·선상투표,,208,199,97,69,22,4,192,7,9
관외사전투표,,9585,9582,5995,2882,481,73,9431,151,3
국외부재자투표,,543,122,92,30,0,0,122,0,421
국외부재자투표(공관),,0,9,9,0,0,0,9,0,-9
쌍문1동,소계,17557,10584,5620,4271,495,77,10463,121,6973
,관내사전투표,3305,3303,1973,1136,145,19,3273,30,2
,쌍문1동제1투,2993,1379,707,562,70,20,1359,20,1614
,쌍문1동제2투,2758,1330,702,539,68,8,1317,13,1428
,쌍문1동제3투,2448,1382,660,631,66,7,1364,18,1066
,쌍문1동제4투,3305,1732,895,739,72,12,1718,14,1573
,쌍문1동제5투,2748,1458,683,664,74,11,1432,26,1290
쌍문3동,소계,14534,8967,4790,3452,562,67,8871,96,5567
,관내사전투표,3026,3025,1870,955,159,17,3001,24,1
,쌍문3동제1투,3293,1671,829,707,101,15,1652,19,1622
,쌍문3동제2투,3097,1602,823,632,115,18,1588,14,1495
,쌍문3동제3투,2587,1338,667,556,89,5,1317,21,1249
,쌍문3동제4투,2531,1331,601,602,98,12,1313,18,1200
창1동,소계,20337,13260,6908,5583,587,84,13162,98,7077
,관내사전투표,3751,3751,2314,1252,154,15,3735,16,0
,창1동제1투,2830,1769,790,859,83,22,1754,15,1061
,창1동제2투,2369,1049,506,470,56,10,1042,7,1320
,창1동제3투,2670,1192,609,508,57,4,1178,14,1478
,창1동제4투,3004,1736,818,832,71,5,1726,10,1268
,창1동제5투,3161,2158,1010,1023,93,15,2141,17,1003
,창1동제6투,2552,1605,861,639,73,13,1586,19,947
창2동,소계,24839,15145,8127,5910,890,70,14997,148,9694
,관내사전투표,5566,5564,3305,1907,293,19,5524,40,2
,창2동제1투,2959,1364,709,551,80,4,1344,20,1595
,창2동제2투,3359,1549,810,607,99,17,1533,16,1810
,창2동제3투,2933,1613,840,655,96,5,1596,17,1320
,창2동제4투,3433,1968,891,918,133,12,1954,14,1465
,창2동제5투,3130,1509,733,672,78,7,1490,19,1621
,창2동제6투,3459,1578,839,600,111,6,1556,22,1881
창3동,소계,11950,7039,3738,2826,351,47,6962,77,4911
,관내사전투표,2771,2770,1623,975,139,11,2748,22,1
,창3동제1투,2069,892,412,408,47,14,881,11,1177
,창3동제2투,2765,1209,581,525,75,7,1188,21,1556
,창3동제3투,1932,867,450,360,43,5,858,9,1065
,창3동제4투,2413,1301,672,558,47,10,1287,14,1112
창4동,소계,22101,15473,8243,6415,626,58,15342,131,6628
,관내사전투표,4495,4494,2765,1519,170,15,4469,25,1
,창4동제1투,2804,1599,872,626,69,8,1575,24,1205
,창4동제2투,2446,1351,714,557,54,9,1334,17,1095
,창4동제3투,3018,1900,877,933,67,11,1888,12,1118
,창4동제4투,3267,2098,967,1024,85,6,2082,16,1169
,창4동제5투,2724,1764,858,816,76,3,1753,11,960
,창4동제6투,3347,2267,1190,940,105,6,2241,26,1080
창5동,소계,20971,14317,7031,6528,563,74,14196,121,6654
,관내사전투표,5351,5351,3074,2055,167,26,5322,29,0
,창5동제1투,2708,1540,777,675,67,9,1528,12,1168
,창5동제2투,2003,1108,528,509,44,12,1093,15,895
,창5동제3투,2633,1472,682,710,60,7,1459,13,1161
,창5동제4투,2599,1341,567,662,83,8,1320,21,1258
,창5동제5투,1513,1070,375,638,48,1,1062,8,443
,창5동제6투,2285,1475,557,853,45,3,1458,17,810
,창5동제7투,1879,960,471,426,49,8,954,6,919
잘못 투입·구분된 투표지,,0,4,3,1,0,0,4,0,-4
