읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당최택용,미래통합당정동만,국가혁명배당금당박상근,무소속김한선,계,무효투표수,기권수
합계,,134292,86811,38154,42634,805,4303,85896,915,47481
거소·선상투표,,388,324,104,166,8,30,308,16,64
관외사전투표,,7928,7912,3912,3321,83,460,7776,136,16
국외부재자투표,,354,71,54,17,0,0,71,0,283
국외부재자투표(공관),,0,5,5,0,0,0,5,0,-5
기장읍,소계,44208,26729,9818,15184,299,1135,26436,293,17479
,관내사전투표,6789,6789,2991,3468,59,213,6731,58,0
,기장읍제1투,3001,1452,564,777,20,74,1435,17,1549
,기장읍제2투,3794,2009,742,1115,30,96,1983,26,1785
,기장읍제3투,3210,1912,771,1006,8,110,1895,17,1298
,기장읍제4투,4092,2088,750,1181,26,104,2061,27,2004
,기장읍제5투,2925,1550,523,906,25,79,1533,17,1375
,기장읍제6투,4114,1924,702,1068,26,108,1904,20,2190
,기장읍제7투,3959,2345,812,1407,27,75,2321,24,1614
,기장읍제8투,2155,949,315,563,11,47,936,13,1206
,기장읍제9투,1681,917,214,656,12,21,903,14,764
,기장읍제10투,2396,1397,481,835,17,50,1383,14,999
,기장읍제11투,602,360,79,257,3,14,353,7,242
,기장읍제12투,779,706,76,607,7,3,693,13,73
,기장읍제13투,2684,1001,321,594,14,56,985,16,1683
,기장읍제14투,2027,1330,477,744,14,85,1320,10,697
장안읍,소계,7729,5149,1514,3166,67,325,5072,77,2580
,관내사전투표,1692,1692,681,881,20,84,1666,26,0
,장안읍제1투,1224,576,130,407,8,25,570,6,648
,장안읍제2투,811,475,108,330,17,12,467,8,336
,장안읍제3투,608,320,63,231,3,18,315,5,288
,장안읍제4투,1132,633,131,436,7,51,625,8,499
,장안읍제5투,1299,766,167,506,8,72,753,13,533
,장안읍제6투,963,687,234,375,4,63,676,11,276
일광면,소계,10362,6768,2431,3912,59,279,6681,87,3594
,관내사전투표,2077,2077,897,1069,15,72,2053,24,0
,일광면제1투,1377,720,168,518,5,14,705,15,657
,일광면제2투,1487,897,164,653,8,51,876,21,590
,일광면제3투,449,280,58,199,7,11,275,5,169
,일광면제4투,583,361,66,269,4,19,358,3,222
,일광면제5투,1857,963,274,626,9,44,953,10,894
,일광면제6투,2532,1470,804,578,11,68,1461,9,1062
정관읍,소계,56399,35164,18562,14229,235,1886,34912,252,21235
,관내사전투표,7577,7577,4626,2545,44,320,7535,42,0
,정관읍제1투,3560,1708,796,761,14,122,1693,15,1852
,정관읍제2투,3044,1743,793,825,11,102,1731,12,1301
,정관읍제3투,640,431,118,295,5,9,427,4,209
,정관읍제4투,3476,2118,1084,891,11,121,2107,11,1358
,정관읍제5투,4509,2780,1567,1039,14,145,2765,15,1729
,정관읍제6투,3814,2147,981,1018,20,103,2122,25,1667
,정관읍제7투,3558,1898,1095,649,18,122,1884,14,1660
,정관읍제8투,4372,2695,1442,1049,14,174,2679,16,1677
,정관읍제9투,3117,1657,784,774,13,71,1642,15,1460
,정관읍제10투,3813,2173,1202,831,10,116,2159,14,1640
,정관읍제11투,2259,1342,603,650,9,69,1331,11,917
,정관읍제12투,2595,1326,682,551,14,72,1319,7,1269
,정관읍제13투,2210,1183,609,489,7,72,1177,6,1027
,정관읍제14투,2440,1277,702,460,10,101,1273,4,1163
,정관읍제15투,2199,1312,586,631,11,70,1298,14,887
,정관읍제16투,3216,1797,892,771,10,97,1770,27,1419
철마면,소계,6924,4685,1753,2638,54,186,4631,54,2239
,관내사전투표,1014,1014,512,455,9,34,1010,4,0
,철마면제1투,1256,742,162,528,11,29,730,12,514
,철마면제2투,865,578,180,359,7,19,565,13,287
,철마면제3투,3789,2351,899,1296,27,104,2326,25,1438
잘못 투입·구분된 투표지,,0,4,1,1,0,2,4,0,-4
