읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당강윤경,미래통합당전봉민,민생당배준현,국가혁명배당금당이민정,계,무효투표수,기권수
합계,,157108,104896,42489,57959,2092,1079,103619,1277,52212
거소·선상투표,,365,348,133,161,17,17,328,20,17
관외사전투표,,9725,9722,5216,3961,238,122,9537,185,3
국외부재자투표,,654,169,121,44,1,1,167,2,485
국외부재자투표(공관),,0,5,2,3,0,0,5,0,-5
남천제1동,소계,11237,7458,2850,4329,123,72,7374,84,3779
,관내사전투표,2152,2150,1098,988,32,16,2134,16,2
,남천제1동제1투,2081,1169,336,775,28,12,1151,18,912
,남천제1동제2투,2693,1692,531,1097,21,21,1670,22,1001
,남천제1동제3투,1881,1174,430,692,24,12,1158,16,707
,남천제1동제4투,2430,1273,455,777,18,11,1261,12,1157
남천제2동,소계,10701,7724,2850,4621,129,60,7660,64,2977
,관내사전투표,3348,3348,1503,1736,65,20,3324,24,0
,남천제2동제1투,2621,1456,492,915,22,12,1441,15,1165
,남천제2동제2투,2772,1611,493,1058,24,18,1593,18,1161
,남천제2동제3투,1960,1309,362,912,18,10,1302,7,651
수영동,소계,13798,9381,3336,5670,160,100,9266,115,4417
,관내사전투표,3366,3366,1433,1801,56,37,3327,39,0
,수영동제1투,2657,1251,411,770,29,23,1233,18,1406
,수영동제2투,3031,1729,552,1107,29,16,1704,25,1302
,수영동제3투,2479,1517,448,1019,26,9,1502,15,962
,수영동제4투,2265,1518,492,973,20,15,1500,18,747
망미제1동,소계,23200,15204,5719,8929,269,125,15042,162,7996
,관내사전투표,4431,4430,2027,2285,66,25,4403,27,1
,망미제1동제1투,2952,1683,555,1068,31,14,1668,15,1269
,망미제1동제2투,2255,1442,500,893,23,10,1426,16,813
,망미제1동제3투,2990,1779,567,1119,37,23,1746,33,1211
,망미제1동제4투,2429,1343,482,810,27,7,1326,17,1086
,망미제1동제5투,1904,1102,305,748,27,10,1090,12,802
,망미제1동제6투,4009,2136,829,1227,36,15,2107,29,1873
,망미제1동제7투,2230,1289,454,779,22,21,1276,13,941
망미제2동,소계,9723,6357,2466,3673,96,51,6286,71,3366
,관내사전투표,1818,1818,848,907,31,19,1805,13,0
,망미제2동제1투,2342,1174,354,784,17,8,1163,11,1168
,망미제2동제2투,2868,1858,794,1014,23,6,1837,21,1010
,망미제2동제3투,2695,1507,470,968,25,18,1481,26,1188
광안제1동,소계,21747,13209,5787,6763,328,154,13032,177,8538
,관내사전투표,3996,3996,2044,1797,73,32,3946,50,0
,광안제1동제1투,4117,1927,795,1025,62,26,1908,19,2190
,광안제1동제2투,3086,1875,751,1044,37,21,1853,22,1211
,광안제1동제3투,3043,1761,676,1010,35,17,1738,23,1282
,광안제1동제4투,3939,1916,812,984,59,31,1886,30,2023
,광안제1동제5투,3566,1734,709,903,62,27,1701,33,1832
광안제2동,소계,15860,10247,4298,5498,237,99,10132,115,5613
,관내사전투표,3815,3815,1858,1837,73,22,3790,25,0
,광안제2동제1투,3583,1889,702,1090,43,27,1862,27,1694
,광안제2동제2투,2680,1468,530,875,26,19,1450,18,1212
,광안제2동제3투,2923,1580,620,886,40,15,1561,19,1343
,광안제2동제4투,2859,1495,588,810,55,16,1469,26,1364
광안제3동,소계,9128,5525,2148,3082,133,71,5434,91,3603
,관내사전투표,2029,2029,916,1034,39,14,2003,26,0
,광안제3동제1투,3228,1388,565,730,41,25,1361,27,1840
,광안제3동제2투,2195,1138,356,708,41,11,1116,22,1057
,광안제3동제3투,1676,970,311,610,12,21,954,16,706
광안제4동,소계,8823,5391,2261,2906,117,52,5336,55,3432
,관내사전투표,1496,1496,738,701,33,15,1487,9,0
,광안제4동제1투,3533,1731,614,1050,36,11,1711,20,1802
,광안제4동제2투,1738,970,417,505,26,7,955,15,768
,광안제4동제3투,2056,1194,492,650,22,19,1183,11,862
민락동,소계,22147,14150,5302,8314,244,154,14014,136,7997
,관내사전투표,3882,3880,1741,2037,50,28,3856,24,2
,민락동제1투,2958,1440,467,900,25,21,1413,27,1518
,민락동제2투,2228,1115,377,664,31,27,1099,16,1113
,민락동제3투,3551,1747,692,993,22,25,1732,15,1804
,민락동제4투,2835,1599,507,1007,40,21,1575,24,1236
,민락동제5투,2979,2008,653,1280,39,19,1991,17,971
,민락동제6투,3714,2361,865,1433,37,13,2348,13,1353
잘못 투입·구분된 투표지,,0,6,0,5,0,1,6,0,-6
