읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당박성현,미래통합당김희곤,정의당박재완,국가혁명배당금당손윤영,무소속진성호,계,무효투표수,기권수
합계,,232595,159393,67430,81722,3528,1081,3823,157584,1809,73202
거소·선상투표,,603,570,231,232,22,7,46,538,32,33
관외사전투표,,14577,14572,7723,5564,397,133,510,14327,245,5
국외부재자투표,,787,206,132,63,5,0,5,205,1,581
국외부재자투표(공관),,0,10,5,4,0,0,1,10,0,-10
수민동,소계,25189,16855,6953,8788,448,87,396,16672,183,8334
,관내사전투표,4339,4339,2240,1870,104,12,95,4321,18,0
,수민동제1투,2301,1213,395,740,24,11,23,1193,20,1088
,수민동제2투,4090,2409,953,1300,54,15,63,2385,24,1681
,수민동제3투,3292,1829,577,1126,38,19,45,1805,24,1463
,수민동제4투,3483,2125,937,1037,77,6,48,2105,20,1358
,수민동제5투,2034,1367,414,846,39,6,39,1344,23,667
,수민동제6투,3008,1844,783,900,65,10,50,1808,36,1164
,수민동제7투,2642,1729,654,969,47,8,33,1711,18,913
복산동,소계,9822,6706,2314,3915,149,58,183,6619,87,3116
,관내사전투표,2872,2871,1253,1457,51,15,68,2844,27,1
,복산동제1투,2759,1556,396,1036,41,14,50,1537,19,1203
,복산동제2투,2334,1283,360,813,43,12,29,1257,26,1051
,복산동제3투,1857,996,305,609,14,17,36,981,15,861
명륜동,소계,18001,12545,5563,6295,249,65,270,12442,103,5456
,관내사전투표,3459,3459,1818,1502,57,10,53,3440,19,0
,명륜동제1투,3446,1790,657,1010,49,14,47,1777,13,1656
,명륜동제2투,2339,1482,639,759,31,5,32,1466,16,857
,명륜동제3투,2530,1541,567,870,32,9,44,1522,19,989
,명륜동제4투,2521,1539,593,860,22,18,27,1520,19,982
,명륜동제5투,3706,2734,1289,1294,58,9,67,2717,17,972
온천제1동,소계,15788,9112,3612,4893,207,70,233,9015,97,6676
,관내사전투표,2913,2913,1397,1357,64,13,58,2889,24,0
,온천제1동제1투,4513,2404,845,1389,53,18,74,2379,25,2109
,온천제1동제2투,4612,2021,743,1140,43,23,53,2002,19,2591
,온천제1동제3투,3750,1774,627,1007,47,16,48,1745,29,1976
온천제2동,소계,13051,9240,3291,5407,154,52,249,9153,87,3811
,관내사전투표,3524,3524,1605,1740,52,16,81,3494,30,0
,온천제2동제1투,1592,936,283,585,20,9,29,926,10,656
,온천제2동제2투,2098,1343,429,828,26,11,37,1331,12,755
,온천제2동제3투,2572,1631,376,1175,28,2,38,1619,12,941
,온천제2동제4투,1376,731,263,406,11,5,32,717,14,645
,온천제2동제5투,1889,1075,335,673,17,9,32,1066,9,814
온천제3동,소계,30304,18535,7642,9700,404,130,429,18305,230,11769
,관내사전투표,3897,3895,1924,1766,86,17,58,3851,44,2
,온천제3동제1투,4519,2523,1121,1277,52,10,45,2505,18,1996
,온천제3동제2투,3859,2236,868,1197,60,17,63,2205,31,1623
,온천제3동제3투,4404,2160,781,1235,51,12,59,2138,22,2244
,온천제3동제4투,3018,1676,647,897,36,20,47,1647,29,1342
,온천제3동제5투,3137,1750,639,966,37,20,54,1716,34,1387
,온천제3동제6투,3228,1891,712,1064,29,18,45,1868,23,1337
,온천제3동제7투,4242,2404,950,1298,53,16,58,2375,29,1838
사직제1동,소계,9155,6380,2739,3267,117,43,124,6290,90,2775
,관내사전투표,2838,2838,1402,1285,56,14,50,2807,31,0
,사직제1동제1투,3329,1760,588,1057,30,16,33,1724,36,1569
,사직제1동제2투,2988,1782,749,925,31,13,41,1759,23,1206
사직제2동,소계,21085,15123,7200,7069,322,73,321,14985,138,5962
,관내사전투표,4581,4578,2601,1799,69,16,67,4552,26,3
,사직제2동제1투,2217,1509,656,732,53,10,39,1490,19,708
,사직제2동제2투,3342,1973,892,961,42,14,44,1953,20,1369
,사직제2동제3투,2491,1615,690,832,38,6,34,1600,15,876
,사직제2동제4투,2614,1690,735,854,44,10,33,1676,14,924
,사직제2동제5투,2978,1820,736,968,43,11,44,1802,18,1158
,사직제2동제6투,2862,1938,890,923,33,6,60,1912,26,924
사직제3동,소계,13202,8779,3676,4587,184,65,175,8687,92,4423
,관내사전투표,2797,2797,1432,1230,60,17,39,2778,19,0
,사직제3동제1투,2134,1053,358,619,25,12,30,1044,9,1081
,사직제3동제2투,3314,2020,919,987,42,5,49,2002,18,1294
,사직제3동제3투,2320,1330,421,815,24,13,32,1305,25,990
,사직제3동제4투,2637,1579,546,936,33,18,25,1558,21,1058
안락제1동,소계,13452,9047,3531,4973,189,62,194,8949,98,4405
,관내사전투표,3257,3257,1581,1489,67,19,68,3224,33,0
,안락제1동제1투,2780,1681,506,1077,35,14,41,1673,8,1099
,안락제1동제2투,2418,1572,648,823,40,13,32,1556,16,846
,안락제1동제3투,2525,1246,383,796,18,4,26,1227,19,1279
,안락제1동제4투,2472,1291,413,788,29,12,27,1269,22,1181
안락제2동,소계,22405,15258,6424,7930,332,103,330,15119,139,7147
,관내사전투표,3640,3640,1862,1593,74,14,74,3617,23,0
,안락제2동제1투,1987,1080,352,674,10,9,23,1068,12,907
,안락제2동제2투,1814,883,310,518,22,9,18,877,6,931
,안락제2동제3투,2424,1402,473,820,47,11,32,1383,19,1022
,안락제2동제4투,3077,1810,751,956,36,20,36,1799,11,1267
,안락제2동제5투,3551,2381,851,1402,39,14,51,2357,24,1170
,안락제2동제6투,2619,1774,748,913,38,14,42,1755,19,845
,안락제2동제7투,3293,2288,1077,1054,66,12,54,2263,25,1005
명장제1동,소계,12398,8260,3218,4526,171,64,190,8169,91,4138
,관내사전투표,2573,2573,1213,1243,41,10,45,2552,21,0
,명장제1동제1투,2481,1290,416,786,24,7,41,1274,16,1191
,명장제1동제2투,2391,1421,443,873,38,12,36,1402,19,970
,명장제1동제3투,1956,1189,390,699,27,16,38,1170,19,767
,명장제1동제4투,2997,1787,756,925,41,19,30,1771,16,1210
명장제2동,소계,12776,8188,3174,4506,178,69,167,8094,94,4588
,관내사전투표,2689,2689,1224,1329,52,16,47,2668,21,0
,명장제2동제1투,2974,1634,588,931,43,18,26,1606,28,1340
,명장제2동제2투,2081,1095,386,632,29,8,26,1081,14,986
,명장제2동제3투,2225,1269,406,786,28,14,24,1258,11,956
,명장제2동제4투,2807,1501,570,828,26,13,44,1481,20,1306
잘못 투입·구분된 투표지,,0,7,2,3,0,0,0,5,2,-7
