읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당배재정,미래통합당장제원,우리공화당이주천,국가혁명배당금당김준호,계,무효투표수,기권수
합계,,191651,129101,59346,66353,809,1006,127514,1587,62550
거소·선상투표,,472,448,199,196,9,21,425,23,24
관외사전투표,,9844,9841,5638,3845,61,98,9642,199,3
국외부재자투표,,421,134,98,36,0,0,134,0,287
국외부재자투표(공관),,0,3,3,0,0,0,3,0,-3
삼락동,소계,5311,3179,1401,1683,21,26,3131,48,2132
,관내사전투표,1228,1228,629,565,7,9,1210,18,0
,삼락동제1투,755,469,145,311,4,4,464,5,286
,삼락동제2투,1735,737,308,401,7,6,722,15,998
,삼락동제3투,1593,745,319,406,3,7,735,10,848
모라제1동,소계,24203,16041,7150,8473,94,127,15844,197,8162
,관내사전투표,5767,5766,2781,2884,19,26,5710,56,1
,모라제1동제1투,2511,1386,608,737,8,13,1366,20,1125
,모라제1동제2투,2653,1745,822,873,12,17,1724,21,908
,모라제1동제3투,3029,1601,689,862,10,14,1575,26,1428
,모라제1동제4투,2998,1777,822,905,16,17,1760,17,1221
,모라제1동제5투,2410,1270,501,737,7,9,1254,16,1140
,모라제1동제6투,2571,1338,481,802,16,16,1315,23,1233
,모라제1동제7투,2264,1158,446,673,6,15,1140,18,1106
모라제3동,소계,10470,6905,2826,3841,60,70,6797,108,3565
,관내사전투표,3192,3191,1392,1711,23,23,3149,42,1
,모라제3동제1투,1952,882,367,488,7,9,871,11,1070
,모라제3동제2투,1598,798,252,509,11,13,785,13,800
,모라제3동제3투,1837,962,341,565,11,18,935,27,875
,모라제3동제4투,1891,1072,474,568,8,7,1057,15,819
덕포제1동,소계,8863,5998,2550,3279,36,55,5920,78,2865
,관내사전투표,2937,2937,1280,1589,16,20,2905,32,0
,덕포제1동제1투,1032,573,220,333,7,7,567,6,459
,덕포제1동제2투,1902,796,284,475,6,13,778,18,1106
,덕포제1동제3투,2992,1692,766,882,7,15,1670,22,1300
덕포제2동,소계,10805,7068,3195,3712,43,40,6990,78,3737
,관내사전투표,2476,2476,1180,1258,14,6,2458,18,0
,덕포제2동제1투,1583,796,338,436,1,6,781,15,787
,덕포제2동제2투,1725,991,408,549,7,11,975,16,734
,덕포제2동제3투,2586,1375,605,732,12,8,1357,18,1211
,덕포제2동제4투,2435,1430,664,737,9,9,1419,11,1005
괘법동,소계,18302,11010,5201,5523,70,92,10886,124,7292
,관내사전투표,3036,3036,1635,1341,17,16,3009,27,0
,괘법동제1투,3422,1632,744,813,17,23,1597,35,1790
,괘법동제2투,2702,1248,564,654,7,10,1235,13,1454
,괘법동제3투,3798,1834,809,967,17,20,1813,21,1964
,괘법동제4투,2558,1555,697,827,9,9,1542,13,1003
,괘법동제5투,2786,1705,752,921,3,14,1690,15,1081
감전동,소계,12274,7610,3185,4201,52,62,7500,110,4664
,관내사전투표,2618,2618,1262,1299,12,17,2590,28,0
,감전동제1투,3064,1536,622,868,16,13,1519,17,1528
,감전동제2투,2215,1139,396,709,7,11,1123,16,1076
,감전동제3투,2304,1202,483,677,11,10,1181,21,1102
,감전동제4투,2073,1115,422,648,6,11,1087,28,958
주례제1동,소계,13105,8727,3953,4555,62,79,8649,78,4378
,관내사전투표,2924,2924,1421,1450,10,19,2900,24,0
,주례제1동제1투,1482,659,257,380,6,10,653,6,823
,주례제1동제2투,3114,1867,837,982,16,18,1853,14,1247
,주례제1동제3투,2925,1754,751,949,19,14,1733,21,1171
,주례제1동제4투,2660,1523,687,794,11,18,1510,13,1137
주례제2동,소계,18846,12099,5554,6236,59,83,11932,167,6747
,관내사전투표,2553,2553,1335,1168,10,11,2524,29,0
,주례제2동제1투,1941,911,354,513,11,9,887,24,1030
,주례제2동제2투,2709,1042,458,554,7,5,1024,18,1667
,주례제2동제3투,1994,1121,401,680,6,13,1100,21,873
,주례제2동제4투,1220,684,255,412,3,3,673,11,536
,주례제2동제5투,2509,1721,812,863,6,14,1695,26,788
,주례제2동제6투,2761,1814,818,945,11,19,1793,21,947
,주례제2동제7투,3159,2253,1121,1101,5,9,2236,17,906
주례제3동,소계,11469,7990,3420,4403,48,47,7918,72,3479
,관내사전투표,2961,2961,1445,1470,11,11,2937,24,0
,주례제3동제1투,2078,1150,444,677,12,9,1142,8,928
,주례제3동제2투,3052,1965,814,1113,14,11,1952,13,1087
,주례제3동제3투,1876,1114,455,635,4,10,1104,10,762
,주례제3동제4투,1502,800,262,508,7,6,783,17,702
학장동,소계,24205,16283,7624,8271,122,108,16125,158,7922
,관내사전투표,4221,4221,2133,2035,18,13,4199,22,0
,학장동제1투,2430,1509,712,763,9,8,1492,17,921
,학장동제2투,1602,747,300,422,11,4,737,10,855
,학장동제3투,3471,2080,989,1030,14,22,2055,25,1391
,학장동제4투,2165,1291,570,676,14,13,1273,18,874
,학장동제5투,2503,1515,685,803,10,6,1504,11,988
,학장동제6투,2007,1103,466,600,12,12,1090,13,904
,학장동제7투,2551,1689,728,907,16,17,1668,21,862
,학장동제8투,3255,2128,1041,1035,18,13,2107,21,1127
엄궁동,소계,23061,15763,7348,8098,72,98,15616,147,7298
,관내사전투표,5936,5936,2923,2931,17,19,5890,46,0
,엄궁동제1투,2301,1254,553,677,7,7,1244,10,1047
,엄궁동제2투,2016,897,322,542,9,10,883,14,1119
,엄궁동제3투,2404,1298,537,726,5,15,1283,15,1106
,엄궁동제4투,1604,832,360,449,2,15,826,6,772
,엄궁동제5투,3090,1928,994,886,13,20,1913,15,1162
,엄궁동제6투,2419,1492,707,744,10,7,1468,24,927
,엄궁동제7투,3291,2126,952,1143,9,5,2109,17,1165
잘못 투입·구분된 투표지,,0,2,1,1,0,0,2,0,-2
