읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김현권,미래통합당김영식,국가혁명배당금당황응석,무소속김봉교,계,무효투표수,기권수
합계,,162426,98212,34442,54457,828,6768,96495,1717,64214
거소·선상투표,,315,306,90,147,10,25,272,34,9
관외사전투표,,10763,10752,4331,5274,111,795,10511,241,11
국외부재자투표,,258,77,36,38,0,3,77,0,181
국외부재자투표(공관),,0,3,1,2,0,0,3,0,-3
선산읍,소계,12757,8145,1378,5611,60,911,7960,185,4612
,관내사전투표,2938,2934,622,1925,21,328,2896,38,4
,선산읍제1투,1757,941,118,709,10,84,921,20,816
,선산읍제2투,1480,784,104,570,3,88,765,19,696
,선산읍제3투,2033,1100,103,846,5,125,1079,21,933
,선산읍제4투,702,452,54,296,5,77,432,20,250
,선산읍제5투,3847,1934,377,1265,16,209,1867,67,1913
고아읍,소계,25924,16442,4089,9948,104,1996,16137,305,9482
,관내사전투표,2886,2885,807,1635,16,362,2820,65,1
,고아읍제1투,1599,853,107,537,5,175,824,29,746
,고아읍제2투,2199,1135,187,775,5,156,1123,12,1064
,고아읍제3투,3642,2170,560,1308,15,265,2148,22,1472
,고아읍제4투,3235,1958,444,1257,9,216,1926,32,1277
,고아읍제5투,1164,790,83,571,3,113,770,20,374
,고아읍제6투,2272,1303,195,862,10,197,1264,39,969
,고아읍제7투,2240,1190,274,758,15,106,1153,37,1050
,고아읍제8투,3205,1947,616,1078,10,223,1927,20,1258
,고아읍제9투,3482,2211,816,1167,16,183,2182,29,1271
무을면,소계,1749,1268,159,756,12,297,1224,44,481
,관내사전투표,692,691,103,373,6,185,667,24,1
,무을면투표소,1057,577,56,383,6,112,557,20,480
옥성면,소계,1588,1114,145,777,23,127,1072,42,474
,관내사전투표,574,573,88,374,17,73,552,21,1
,옥성면투표소,1014,541,57,403,6,54,520,21,473
도개면,소계,2046,1400,173,1050,13,132,1368,32,646
,관내사전투표,747,746,115,545,7,63,730,16,1
,도개면투표소,1299,654,58,505,6,69,638,16,645
해평면,소계,3780,2523,378,1911,30,155,2474,49,1257
,관내사전투표,1072,1072,214,761,7,71,1053,19,0
,해평면제1투,1323,693,86,538,12,51,687,6,630
,해평면제2투,1385,758,78,612,11,33,734,24,627
산동면,소계,17748,10490,5225,4643,77,413,10358,132,7258
,관내사전투표,3434,3434,1879,1393,23,100,3395,39,0
,산동면제1투,1512,744,131,554,6,42,733,11,768
,산동면제2투,4054,2101,1179,831,13,67,2090,11,1953
,산동면제3투,3182,1674,892,678,9,72,1651,23,1508
,산동면제4투,2079,959,471,432,9,33,945,14,1120
,산동면제5투,3487,1578,673,755,17,99,1544,34,1909
장천면,소계,3020,2139,407,1582,14,99,2102,37,881
,관내사전투표,985,985,242,674,8,48,972,13,0
,장천면투표소,2035,1154,165,908,6,51,1130,24,881
인동동,소계,36672,19240,7292,10688,187,784,18951,289,17432
,관내사전투표,4941,4941,2291,2350,41,194,4876,65,0
,인동동제1투,2740,1311,344,891,13,45,1293,18,1429
,인동동제2투,2846,1258,527,644,7,57,1235,23,1588
,인동동제3투,3499,1373,437,840,18,53,1348,25,2126
,인동동제4투,1942,925,288,561,13,45,907,18,1017
,인동동제5투,2392,1108,280,762,11,41,1094,14,1284
,인동동제6투,2740,1438,477,861,18,64,1420,18,1302
,인동동제7투,3366,1176,414,683,10,45,1152,24,2190
,인동동제8투,1759,655,216,388,4,39,647,8,1104
,인동동제9투,3219,1769,706,967,11,63,1747,22,1450
,인동동제10투,4453,2127,903,1087,27,76,2093,34,2326
,인동동제11투,2775,1159,409,654,14,62,1139,20,1616
진미동,소계,14249,6123,2501,3123,63,319,6006,117,8126
,관내사전투표,2431,2430,1196,1088,13,105,2402,28,1
,진미동제1투,1090,521,220,232,8,37,497,24,569
,진미동제2투,3127,897,285,516,16,51,868,29,2230
,진미동제3투,3592,992,322,581,14,58,975,17,2600
,진미동제4투,4009,1283,478,706,12,68,1264,19,2726
양포동,소계,31557,18175,8232,8897,124,712,17965,210,13382
,관내사전투표,4737,4737,2671,1851,28,149,4699,38,0
,양포동제1투,3044,1286,492,705,11,53,1261,25,1758
,양포동제2투,3700,2005,959,970,6,56,1991,14,1695
,양포동제3투,1706,904,289,551,7,43,890,14,802
,양포동제4투,2831,1364,484,771,13,82,1350,14,1467
,양포동제5투,3157,1615,538,974,9,69,1590,25,1542
,양포동제6투,2409,1122,385,645,11,60,1101,21,1287
,양포동제7투,2528,1270,414,758,17,54,1243,27,1258
,양포동제8투,2023,941,389,493,7,42,931,10,1082
,양포동제9투,5422,2931,1611,1179,15,104,2909,22,2491
잘못 투입·구분된 투표지,,0,15,5,10,0,0,15,0,-15
