읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당정용운,미래통합당임이자,국가혁명배당금당이언우,무소속이한성,계,무효투표수,기권수
합계,,87635,61158,11769,42164,680,5078,59691,1467,26477
거소·선상투표,,610,572,112,355,28,41,536,36,38
관외사전투표,,4473,4470,1568,2350,48,380,4346,124,3
국외부재자투표,,148,39,28,8,0,3,39,0,109
국외부재자투표(공관),,0,6,3,3,0,0,6,0,-6
함창읍,소계,5730,3839,535,2771,56,371,3733,106,1891
,관내사전투표,1954,1954,301,1382,18,186,1887,67,0
,함창읍제1투,1656,803,116,563,18,92,789,14,853
,함창읍제2투,1116,570,67,429,10,49,555,15,546
,함창읍제3투,1004,512,51,397,10,44,502,10,492
중동면,소계,1248,895,79,713,10,61,863,32,353
,관내사전투표,495,495,38,392,7,35,472,23,0
,중동면투표소,753,400,41,321,3,26,391,9,353
낙동면,소계,3619,2489,293,1885,30,181,2389,100,1130
,관내사전투표,989,989,137,728,9,70,944,45,0
,낙동면제1투,1100,533,52,411,9,48,520,13,567
,낙동면제2투,797,514,48,405,3,38,494,20,283
,낙동면제3투,733,453,56,341,9,25,431,22,280
청리면,소계,2415,1713,164,1251,18,235,1668,45,702
,관내사전투표,854,854,105,594,9,129,837,17,0
,청리면제1투,980,523,38,386,5,78,507,16,457
,청리면제2투,581,336,21,271,4,28,324,12,245
공성면,소계,3592,2510,298,1969,24,162,2453,57,1082
,관내사전투표,1117,1117,148,860,8,70,1086,31,0
,공성면제1투,913,505,46,407,7,41,501,4,408
,공성면제2투,973,530,70,408,4,32,514,16,443
,공성면제3투,589,358,34,294,5,19,352,6,231
외남면,소계,1524,1135,122,877,16,83,1098,37,389
,관내사전투표,637,637,62,499,5,48,614,23,0
,외남면투표소,887,498,60,378,11,35,484,14,389
내서면,소계,1769,1264,212,931,11,73,1227,37,505
,관내사전투표,570,570,103,420,2,28,553,17,0
,내서면제1투,480,266,50,179,2,26,257,9,214
,내서면제2투,719,428,59,332,7,19,417,11,291
모동면,소계,2283,1591,365,1067,21,103,1556,35,692
,관내사전투표,647,647,181,407,5,44,637,10,0
,모동면제1투,861,499,90,353,11,27,481,18,362
,모동면제2투,775,445,94,307,5,32,438,7,330
모서면,소계,2176,1525,257,1105,23,92,1477,48,651
,관내사전투표,773,772,128,555,7,56,746,26,1
,모서면제1투,907,458,74,339,10,27,450,8,449
,모서면제2투,496,295,55,211,6,9,281,14,201
화동면,소계,1813,1306,194,991,12,71,1268,38,507
,관내사전투표,636,636,100,479,3,36,618,18,0
,화동면투표소,1177,670,94,512,9,35,650,20,507
화서면,소계,2529,1830,197,1503,14,74,1788,42,699
,관내사전투표,813,813,111,649,4,33,797,16,0
,화서면제1투,787,470,36,398,5,20,459,11,317
,화서면제2투,929,547,50,456,5,21,532,15,382
화북면,소계,1474,1070,189,779,13,68,1049,21,404
,관내사전투표,615,615,117,437,3,43,600,15,0
,화북면투표소,859,455,72,342,10,25,449,6,404
외서면,소계,2062,1263,223,906,16,79,1224,39,799
,관내사전투표,544,544,115,368,4,43,530,14,0
,외서면제1투,943,464,76,335,7,28,446,18,479
,외서면제2투,575,255,32,203,5,8,248,7,320
은척면,소계,1402,1026,137,769,21,59,986,40,376
,관내사전투표,420,420,64,305,8,29,406,14,0
,은척면제1투,688,414,46,319,7,23,395,19,274
,은척면제2투,294,192,27,145,6,7,185,7,102
공검면,소계,2183,1590,190,1164,33,145,1532,58,593
,관내사전투표,827,827,103,582,13,95,793,34,0
,공검면제1투,724,390,56,287,7,34,384,6,334
,공검면제2투,632,373,31,295,13,16,355,18,259
이안면,소계,1795,1297,166,974,27,95,1262,35,498
,관내사전투표,638,638,79,485,11,44,619,19,0
,이안면제1투,783,419,60,300,12,35,407,12,364
,이안면제2투,374,240,27,189,4,16,236,4,134
화남면,소계,720,516,89,379,4,26,498,18,204
,관내사전투표,341,341,65,244,2,17,328,13,0
,화남면투표소,379,175,24,135,2,9,170,5,204
남원동,소계,9959,6755,1600,4370,63,629,6662,93,3204
,관내사전투표,2879,2879,845,1701,25,273,2844,35,0
,남원동제1투,1484,737,143,517,7,59,726,11,747
,남원동제2투,912,536,105,374,3,51,533,3,376
,남원동제3투,1098,565,122,366,11,52,551,14,533
