읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당황재선,미래통합당박형수,국가혁명배당금당김형규,무소속장윤석,계,무효투표수,기권수
합계,,28998,20668,3776,11718,312,4494,20300,368,8330
거소·선상투표,,123,119,18,65,3,27,113,6,4
관외사전투표,,1790,1788,623,814,28,296,1761,27,2
국외부재자투표,,34,14,8,6,0,0,14,0,20
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0
봉화읍,소계,8285,5699,1004,3161,66,1382,5613,86,2586
,관내사전투표,2687,2687,585,1408,27,641,2661,26,0
,봉화읍제1투,1780,887,139,482,9,241,871,16,893
,봉화읍제2투,1397,718,89,447,6,160,702,16,679
,봉화읍제3투,1304,704,89,400,4,199,692,12,600
,봉화읍제4투,1117,703,102,424,20,141,687,16,414
물야면,소계,2666,1795,270,1042,32,409,1753,42,871
,관내사전투표,713,713,115,429,7,144,695,18,0
,물야면제1투,906,486,65,284,13,114,476,10,420
,물야면제2투,1047,596,90,329,12,151,582,14,451
봉성면,소계,1873,1314,188,780,14,316,1298,16,559
,관내사전투표,439,439,93,219,2,119,433,6,0
,봉성면제1투,614,350,37,223,8,79,347,3,264
,봉성면제2투,820,525,58,338,4,118,518,7,295
법전면,소계,1772,1201,172,767,23,218,1180,21,571
,관내사전투표,547,547,86,343,8,97,534,13,0
,법전면투표소,1225,654,86,424,15,121,646,8,571
춘양면,소계,3949,2836,441,1581,51,709,2782,54,1113
,관내사전투표,1301,1301,227,757,23,276,1283,18,0
,춘양면제1투,769,408,40,254,8,96,398,10,361
,춘양면제2투,926,552,78,327,10,126,541,11,374
,춘양면제3투,953,575,96,243,10,211,560,15,378
소천면,소계,1967,1404,256,790,26,300,1372,32,563
,관내사전투표,587,587,127,312,7,128,574,13,0
,소천면제1투,494,227,32,137,4,48,221,6,267
,소천면제2투,444,305,51,196,10,45,302,3,139
,소천면제3투,442,285,46,145,5,79,275,10,157
석포면,소계,1681,1136,243,659,15,194,1111,25,545
,관내사전투표,568,568,137,320,9,94,560,8,0
,석포면투표소,1113,568,106,339,6,100,551,17,545
재산면,소계,1379,949,181,508,16,227,932,17,430
,관내사전투표,482,482,104,240,7,121,472,10,0
,재산면투표소,897,467,77,268,9,106,460,7,430
명호면,소계,1892,1286,221,806,24,208,1259,27,606
,관내사전투표,565,565,106,351,11,88,556,9,0
,명호면투표소,1327,721,115,455,13,120,703,18,606
상운면,소계,1587,1127,151,739,14,208,1112,15,460
,관내사전투표,540,540,79,362,5,88,534,6,0
,상운면투표소,1047,587,72,377,9,120,578,9,460
잘못 투입·구분된 투표지,,0,0,0,0,0,0,0,0,0
