읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김철호,미래통합당구자근,우리공화당김경희,국가혁명배당금당김국종,계,무효투표수,기권수
합계,,177679,113587,35324,73339,2075,1096,111834,1753,64092
거소·선상투표,,294,275,94,148,8,6,256,19,19
관외사전투표,,8679,8675,3600,4500,143,156,8399,276,4
국외부재자투표,,343,90,59,29,0,2,90,0,253
국외부재자투표(공관),,0,2,1,1,0,0,2,0,-2
송정동,소계,14383,9220,2566,6262,191,74,9093,127,5163
,관내사전투표,3961,3961,1384,2428,67,28,3907,54,0
,송정동제1투,2138,992,230,712,19,15,976,16,1146
,송정동제2투,2111,1077,217,813,25,5,1060,17,1034
,송정동제3투,3085,1591,421,1100,41,14,1576,15,1494
,송정동제4투,3088,1599,314,1209,39,12,1574,25,1489
원평1동,소계,3941,2098,525,1460,65,23,2073,25,1843
,관내사전투표,1047,1047,338,659,27,12,1036,11,0
,원평1동투표소,2894,1051,187,801,38,11,1037,14,1843
원평2동,소계,3879,2681,571,2005,51,16,2643,38,1198
,관내사전투표,1288,1288,373,872,18,6,1269,19,0
,원평2동제1투,1565,850,118,695,16,6,835,15,715
,원평2동제2투,1026,543,80,438,17,4,539,4,483
지산동,소계,2196,1528,233,1236,20,13,1502,26,668
,관내사전투표,626,626,128,479,6,4,617,9,0
,지산동투표소,1570,902,105,757,14,9,885,17,668
도량동,소계,23028,14296,4173,9536,273,122,14104,192,8732
,관내사전투표,3147,3147,1195,1840,55,21,3111,36,0
,도량동제1투,1612,914,141,719,23,6,889,25,698
,도량동제2투,2530,1423,397,961,34,13,1405,18,1107
,도량동제3투,2245,1263,320,902,21,8,1251,12,982
,도량동제4투,2987,1578,380,1138,26,18,1562,16,1409
,도량동제5투,2847,1451,360,1024,27,24,1435,16,1396
,도량동제6투,3475,1980,505,1391,43,16,1955,25,1495
,도량동제7투,4185,2540,875,1561,44,16,2496,44,1645
선주원남동,소계,33759,20938,6889,13240,369,167,20665,273,12821
,관내사전투표,5399,5398,2389,2839,59,38,5325,73,1
,선주원남동제1투,3170,1713,663,983,23,17,1686,27,1457
,선주원남동제2투,2980,1567,430,1068,37,9,1544,23,1413
,선주원남동제3투,3501,1351,338,945,29,15,1327,24,2150
,선주원남동제4투,3367,2012,556,1390,42,12,2000,12,1355
,선주원남동제5투,3502,1993,392,1499,46,23,1960,33,1509
,선주원남동제6투,2285,1490,292,1126,46,5,1469,21,795
,선주원남동제7투,3581,2261,751,1442,33,13,2239,22,1320
,선주원남동제8투,2607,1543,473,1006,32,19,1530,13,1064
,선주원남동제9투,3367,1610,605,942,22,16,1585,25,1757
형곡1동,소계,12571,8584,2567,5687,154,57,8465,119,3987
,관내사전투표,3430,3430,1231,2076,61,18,3386,44,0
,형곡1동제1투,1629,909,243,630,15,7,895,14,720
,형곡1동제2투,2610,1449,370,1027,20,15,1432,17,1161
,형곡1동제3투,2132,1251,326,880,21,6,1233,18,881
,형곡1동제4투,2770,1545,397,1074,37,11,1519,26,1225
형곡2동,소계,14092,8952,2354,6196,187,91,8828,124,5140
,관내사전투표,2926,2925,950,1857,44,33,2884,41,1
,형곡2동제1투,2322,1342,285,982,38,16,1321,21,980
,형곡2동제2투,2423,1287,319,915,29,8,1271,16,1136
,형곡2동제3투,1871,1000,275,687,19,6,987,13,871
,형곡2동제4투,2229,1193,279,853,25,17,1174,19,1036
,형곡2동제5투,2321,1205,246,902,32,11,1191,14,1116
신평1동,소계,3256,2104,563,1455,38,15,2071,33,1152
,관내사전투표,948,948,312,604,11,5,932,16,0
,신평1동제1투,991,579,121,434,12,4,571,8,412
,신평1동제2투,1317,577,130,417,15,6,568,9,740
신평2동,소계,2601,1555,371,1109,31,13,1524,31,1046
,관내사전투표,609,609,163,413,11,6,593,16,0
,신평2동투표소,1992,946,208,696,20,7,931,15,1046
비산동,소계,5004,2959,972,1877,42,24,2915,44,2045
,관내사전투표,1274,1274,484,742,19,10,1255,19,0
,비산동투표소,3730,1685,488,1135,23,14,1660,25,2045
공단1동,소계,5353,3429,1218,2076,50,38,3382,47,1924
,관내사전투표,1675,1675,647,964,26,15,1652,23,0
,공단1동투표소,3678,1754,571,1112,24,23,1730,24,1924
공단2동,소계,3779,2305,890,1326,34,28,2278,27,1474
,관내사전투표,1116,1116,451,621,17,14,1103,13,0
,공단2동투표소,2663,1189,439,705,17,14,1175,14,1474
광평동,소계,3901,2456,725,1622,56,21,2424,32,1445
,관내사전투표,1148,1148,409,700,20,7,1136,12,0
,광평동투표소,2753,1308,316,922,36,14,1288,20,1445
상모사곡동,소계,22219,13126,4125,8465,226,126,12942,184,9093
