읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당장세호,미래통합당정희용,국가혁명배당금당정한석,무소속김현기,계,무효투표수,기권수
합계,,96828,59069,16765,35138,612,5721,58236,833,37759
거소·선상투표,,195,187,58,85,9,23,175,12,8
관외사전투표,,4884,4881,1753,2347,75,586,4761,120,3
국외부재자투표,,170,43,26,15,0,2,43,0,127
국외부재자투표(공관),,0,2,1,0,0,1,2,0,-2
왜관읍,소계,27203,16817,4602,10021,131,1849,16603,214,10386
,관내사전투표,5286,5284,1780,2824,35,588,5227,57,2
,왜관읍제1투,3852,1988,428,1297,10,219,1954,34,1864
,왜관읍제2투,2097,1071,229,717,5,106,1057,14,1026
,왜관읍제3투,1090,517,101,366,5,34,506,11,573
,왜관읍제4투,3616,1730,475,994,17,219,1705,25,1886
,왜관읍제5투,1876,1025,281,619,6,109,1015,10,851
,왜관읍제6투,2032,1141,285,729,14,96,1124,17,891
,왜관읍제7투,1690,891,171,607,11,94,883,8,799
,왜관읍제8투,3006,1618,422,1011,14,153,1600,18,1388
,왜관읍제9투,2658,1552,430,857,14,231,1532,20,1106
북삼읍,소계,18386,10582,3043,6594,122,707,10466,116,7804
,관내사전투표,3339,3339,1152,1904,36,222,3314,25,0
,북삼읍제1투,2555,1154,298,758,18,64,1138,16,1401
,북삼읍제2투,1415,745,102,590,5,38,735,10,670
,북삼읍제3투,2821,1249,343,781,15,98,1237,12,1572
,북삼읍제4투,2650,1246,327,796,12,91,1226,20,1404
,북삼읍제5투,2552,1274,259,900,18,80,1257,17,1278
,북삼읍제6투,3054,1575,562,865,18,114,1559,16,1479
석적읍,소계,22553,11355,4273,5428,144,1340,11185,170,11198
,관내사전투표,2933,2933,1413,1173,23,301,2910,23,0
,석적읍제1투,3384,1576,543,765,21,226,1555,21,1808
,석적읍제2투,2219,685,217,338,10,101,666,19,1534
,석적읍제3투,4144,1753,627,842,30,220,1719,34,2391
,석적읍제4투,3868,2128,730,1065,30,267,2092,36,1740
,석적읍제5투,534,320,49,236,5,23,313,7,214
,석적읍제6투,2368,662,219,370,11,55,655,7,1706
,석적읍제7투,3103,1298,475,639,14,147,1275,23,1805
지천면,소계,3873,2491,358,1835,14,237,2444,47,1382
,관내사전투표,966,966,180,677,2,95,954,12,0
,지천면제1투,2033,1053,129,776,10,111,1026,27,980
,지천면제2투,874,472,49,382,2,31,464,8,402
동명면,소계,4909,3283,544,2324,24,349,3241,42,1626
,관내사전투표,1095,1095,252,691,5,132,1080,15,0
,동명면제1투,1110,577,97,392,4,78,571,6,533
,동명면제2투,1276,687,86,517,10,61,674,13,589
,동명면제3투,1428,924,109,724,5,78,916,8,504
가산면,소계,3011,1970,330,1484,15,114,1943,27,1041
,관내사전투표,623,623,144,423,3,42,612,11,0
,가산면제1투,1283,682,87,550,6,35,678,4,601
,가산면제2투,782,468,77,355,2,25,459,9,314
,가산면제3투,323,197,22,156,4,12,194,3,126
약목면,소계,8703,5435,1189,3794,54,338,5375,60,3268
,관내사전투표,1940,1940,488,1281,19,133,1921,19,0
,약목면제1투,1849,989,152,776,6,44,978,11,860
,약목면제2투,2122,1091,250,765,11,51,1077,14,1031
,약목면제3투,1107,594,107,439,4,39,589,5,513
,약목면제4투,1685,821,192,533,14,71,810,11,864
기산면,소계,2941,2021,587,1210,24,175,1996,25,920
,관내사전투표,811,811,269,450,8,77,804,7,0
,기산면제1투,1717,953,222,614,15,90,941,12,764
,기산면제2투,413,257,96,146,1,8,251,6,156
잘못 투입·구분된 투표지,,0,2,1,1,0,0,2,0,-2
