읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당황재선,미래통합당박형수,국가혁명배당금당김형규,무소속장윤석,계,무효투표수,기권수
합계,,91153,62390,14734,28625,725,17337,61421,969,28763
거소·선상투표,,343,326,77,113,16,103,309,17,17
관외사전투표,,3655,3654,1422,1292,42,819,3575,79,1
국외부재자투표,,139,38,25,10,0,1,36,2,101
국외부재자투표(공관),,0,5,2,2,0,1,5,0,-5
풍기읍,소계,9401,6165,1181,3010,78,1814,6083,82,3236
,관내사전투표,2222,2222,520,977,15,678,2190,32,0
,풍기읍제1투,1592,918,133,473,11,285,902,16,674
,풍기읍제2투,1626,854,148,457,13,226,844,10,772
,풍기읍제3투,1522,814,145,403,15,239,802,12,708
,풍기읍제4투,1463,745,135,380,10,212,737,8,718
,풍기읍제5투,976,612,100,320,14,174,608,4,364
이산면,소계,2133,1402,257,713,17,386,1373,29,731
,관내사전투표,540,540,128,235,3,162,528,12,0
,이산면제1투,859,459,78,257,8,107,450,9,400
,이산면제2투,734,403,51,221,6,117,395,8,331
평은면,소계,1323,922,112,498,5,288,903,19,401
,관내사전투표,498,498,82,236,1,170,489,9,0
,평은면투표소,825,424,30,262,4,118,414,10,401
문수면,소계,1811,1244,235,570,20,390,1215,29,567
,관내사전투표,555,555,146,236,8,156,546,9,0
,문수면투표소,1256,689,89,334,12,234,669,20,567
장수면,소계,2057,1424,202,709,21,472,1404,20,633
,관내사전투표,612,612,116,294,8,182,600,12,0
,장수면제1투,1029,551,66,265,8,206,545,6,478
,장수면제2투,416,261,20,150,5,84,259,2,155
안정면,소계,2860,1937,290,1027,23,558,1898,39,923
,관내사전투표,843,843,137,421,8,262,828,15,0
,안정면제1투,1374,701,115,399,4,173,691,10,673
,안정면제2투,643,393,38,207,11,123,379,14,250
봉현면,소계,2514,1755,246,885,15,583,1729,26,759
,관내사전투표,589,589,112,275,6,189,582,7,0
,봉현면제1투,1239,688,80,352,2,244,678,10,551
,봉현면제2투,686,478,54,258,7,150,469,9,208
순흥면,소계,1899,1411,236,718,10,421,1385,26,488
,관내사전투표,759,759,156,389,3,198,746,13,0
,순흥면투표소,1140,652,80,329,7,223,639,13,488
단산면,소계,1778,1293,204,675,24,350,1253,40,485
,관내사전투표,559,559,107,253,9,174,543,16,0
,단산면제1투,665,374,55,197,4,101,357,17,291
,단산면제2투,554,360,42,225,11,75,353,7,194
부석면,소계,2871,2020,343,1177,31,425,1976,44,851
,관내사전투표,1006,1006,176,587,16,214,993,13,0
,부석면제1투,1327,692,127,391,11,144,673,19,635
,부석면제2투,538,322,40,199,4,67,310,12,216
상망동,소계,6306,4195,1010,1884,46,1194,4134,61,2111
,관내사전투표,1809,1809,549,768,16,443,1776,33,0
,상망동제1투,815,395,57,207,11,115,390,5,420
,상망동제2투,2215,1254,263,571,13,391,1238,16,961
,상망동제3투,1467,737,141,338,6,245,730,7,730
하망동,소계,5084,3494,728,1681,35,1000,3444,50,1590
,관내사전투표,1463,1463,331,705,17,391,1444,19,0
,하망동제1투,1352,660,107,315,2,223,647,13,692
,하망동제2투,950,602,173,260,5,159,597,5,348
,하망동제3투,1319,769,117,401,11,227,756,13,550
영주1동,소계,3839,2593,480,1268,40,762,2550,43,1246
,관내사전투표,1218,1218,292,535,17,351,1195,23,0
,영주1동제1투,1351,710,80,387,9,228,704,6,641
,영주1동제2투,1270,665,108,346,14,183,651,14,605
영주2동,소계,3800,2854,675,1319,42,790,2826,28,946
,관내사전투표,1688,1688,466,745,27,433,1671,17,0
,영주2동제1투,1222,654,129,289,12,216,646,8,568
,영주2동제2투,890,512,80,285,3,141,509,3,378
휴천1동,소계,5073,3364,990,1384,30,921,3325,39,1709
,관내사전투표,1543,1543,526,621,11,368,1526,17,0
,휴천1동제1투,1453,720,131,348,8,222,709,11,733
,휴천1동제2투,2077,1101,333,415,11,331,1090,11,976
휴천2동,소계,7407,5159,1250,2470,58,1320,5098,61,2248
,관내사전투표,2247,2247,646,1010,31,540,2227,20,0
,휴천2동제1투,912,416,54,233,7,115,409,7,496
,휴천2동제2투,1337,710,152,355,6,185,698,12,627
,휴천2동제3투,941,577,91,328,6,143,568,9,364
,휴천2동제4투,1217,806,214,346,3,232,795,11,411
,휴천2동제5투,753,403,93,198,5,105,401,2,350
휴천3동,소계,6800,4647,1121,2049,43,1367,4580,67,2153
,관내사전투표,2013,2011,567,823,18,579,1987,24,2
,휴천3동제1투,1474,775,119,399,13,228,759,16,699
,휴천3동제2투,1646,911,178,434,5,277,894,17,735
,휴천3동제3투,1667,950,257,393,7,283,940,10,717
가흥1동,소계,13732,8538,2643,3453,89,2238,8423,115,5194
,관내사전투표,3016,3016,1119,1102,29,730,2980,36,0
,가흥1동제1투,1134,663,93,379,8,174,654,9,471
,가흥1동제2투,1381,772,121,426,13,201,761,11,609
,가흥1동제3투,2917,1307,360,540,18,361,1279,28,1610
,가흥1동제4투,2702,1296,379,523,11,367,1280,16,1406
,가흥1동제5투,2582,1484,571,483,10,405,1469,15,1098
가흥2동,소계,6328,3948,1004,1718,40,1133,3895,53,2380
,관내사전투표,1886,1886,560,753,17,532,1862,24,0
,가흥2동제1투,2470,1136,231,549,10,332,1122,14,1334
,가흥2동제2투,1972,926,213,416,13,269,911,15,1046
잘못 투입·구분된 투표지,,0,2,1,0,0,1,2,0,-2
