읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당정우동,미래통합당이만희,국가혁명배당금당홍순덕,무소속김장주,계,무효투표수,기권수
합계,,39348,28329,5184,20265,237,2146,27832,497,11019
거소·선상투표,,146,135,25,94,0,5,124,11,11
관외사전투표,,2944,2940,923,1758,20,191,2892,48,4
국외부재자투표,,73,19,13,5,0,0,18,1,54
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0
청도읍,소계,10774,7326,1289,5137,55,730,7211,115,3448
,관내사전투표,2916,2915,671,1870,15,310,2866,49,1
,청도읍제1투,2208,1112,194,764,7,128,1093,19,1096
,청도읍제2투,2369,1181,184,845,9,122,1160,21,1188
,청도읍제3투,770,507,62,390,5,45,502,5,263
,청도읍제4투,1191,750,79,577,12,75,743,7,441
,청도읍제5투,1320,861,99,691,7,50,847,14,459
화양읍,소계,6172,4135,865,2837,34,344,4080,55,2037
,관내사전투표,1395,1395,355,880,5,134,1374,21,0
,화양읍제1투,935,475,66,375,2,29,472,3,460
,화양읍제2투,2352,1301,292,860,8,124,1284,17,1051
,화양읍제3투,645,398,61,302,5,24,392,6,247
,화양읍제4투,845,566,91,420,14,33,558,8,279
각남면,소계,1927,1495,196,1161,12,102,1471,24,432
,관내사전투표,869,869,117,674,6,58,855,14,0
,각남면제1투,650,363,57,275,4,24,360,3,287
,각남면제2투,408,263,22,212,2,20,256,7,145
풍각면,소계,3620,2565,386,1905,32,181,2504,61,1055
,관내사전투표,1145,1145,217,808,14,81,1120,25,0
,풍각면제1투,1408,772,105,592,4,55,756,16,636
,풍각면제2투,594,339,36,264,4,26,330,9,255
,풍각면제3투,473,309,28,241,10,19,298,11,164
각북면,소계,1898,1349,184,1055,11,74,1324,25,549
,관내사전투표,717,717,105,558,4,39,706,11,0
,각북면투표소,1181,632,79,497,7,35,618,14,549
이서면,소계,3814,2671,413,2000,21,194,2628,43,1143
,관내사전투표,1097,1097,237,744,6,90,1077,20,0
,이서면제1투,1674,900,101,720,8,58,887,13,774
,이서면제2투,1043,674,75,536,7,46,664,10,369
운문면,소계,1814,1294,236,931,15,83,1265,29,520
,관내사전투표,457,457,99,315,3,28,445,12,0
,운문면제1투,336,198,28,153,0,16,197,1,138
,운문면제2투,545,338,59,252,6,15,332,6,207
,운문면제3투,476,301,50,211,6,24,291,10,175
금천면,소계,2913,2082,285,1641,19,104,2049,33,831
,관내사전투표,899,899,140,687,7,50,884,15,0
,금천면제1투,644,338,39,270,4,19,332,6,306
,금천면제2투,518,357,40,296,3,14,353,4,161
,금천면제3투,852,488,66,388,5,21,480,8,364
매전면,소계,3253,2317,369,1740,18,138,2265,52,936
,관내사전투표,802,802,153,588,3,45,789,13,0
,매전면제1투,554,306,37,246,2,14,299,7,248
,매전면제2투,592,388,59,292,7,14,372,16,204
,매전면제3투,463,300,43,233,1,14,291,9,163
,매전면제4투,842,521,77,381,5,51,514,7,321
잘못 투입·구분된 투표지,,0,1,0,1,0,0,1,0,-1
