읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당이정문,미래통합당이창수,정의당황환철,무소속김종문,계,무효투표수,기권수
합계,,147013,91005,43118,36854,3711,6110,89793,1212,56008
거소·선상투표,,256,249,101,90,6,28,225,24,7
관외사전투표,,9739,9724,5188,3274,381,680,9523,201,15
국외부재자투표,,314,96,68,19,7,2,96,0,218
국외부재자투표(공관),,0,4,3,1,0,0,4,0,-4
풍세면,소계,3821,2443,784,1489,57,80,2410,33,1378
,관내사전투표,948,947,374,516,22,24,936,11,1
,풍세면제1투,985,451,125,290,15,18,448,3,534
,풍세면제2투,591,345,88,232,6,12,338,7,246
,풍세면제3투,1297,700,197,451,14,26,688,12,597
광덕면,소계,3854,2397,689,1581,34,60,2364,33,1457
,관내사전투표,714,713,258,411,15,21,705,8,1
,광덕면제1투,1347,743,161,549,5,18,733,10,604
,광덕면제2투,1005,515,146,342,7,9,504,11,490
,광덕면제3투,788,426,124,279,7,12,422,4,362
신방동,소계,33867,19588,10001,7047,960,1395,19403,185,14279
,관내사전투표,4972,4971,2980,1462,217,277,4936,35,1
,신방동제1투,2419,1396,573,627,89,90,1379,17,1023
,신방동제2투,2858,1626,779,585,124,123,1611,15,1232
,신방동제3투,3321,1806,839,668,112,169,1788,18,1515
,신방동제4투,2734,1613,796,588,101,115,1600,13,1121
,신방동제5투,2156,713,328,303,28,45,704,9,1443
,신방동제6투,2148,737,342,306,28,49,725,12,1411
,신방동제7투,1331,627,259,300,29,34,622,5,704
,신방동제8투,2969,1892,906,780,74,116,1876,16,1077
,신방동제9투,4437,2078,1139,651,77,186,2053,25,2359
,신방동제10투,4522,2129,1060,777,81,191,2109,20,2393
청룡동,소계,40613,24148,11525,10056,928,1380,23889,259,16465
,관내사전투표,5809,5806,3359,1937,195,257,5748,58,3
,청룡동제1투,2740,1567,565,852,62,75,1554,13,1173
,청룡동제2투,3029,1441,553,725,59,86,1423,18,1588
,청룡동제3투,2211,1359,646,589,46,73,1354,5,852
,청룡동제4투,3826,2138,920,976,82,136,2114,24,1688
,청룡동제5투,3520,1758,646,909,66,90,1711,47,1762
,청룡동제6투,1152,553,176,348,5,20,549,4,599
,청룡동제7투,4489,2151,1084,807,89,157,2137,14,2338
,청룡동제8투,1887,1046,545,370,49,71,1035,11,841
,청룡동제9투,4042,1850,851,766,77,136,1830,20,2192
,청룡동제10투,2535,1356,652,551,43,97,1343,13,1179
,청룡동제11투,3128,2016,990,819,87,97,1993,23,1112
,청룡동제12투,2245,1107,538,407,68,85,1098,9,1138
쌍용2동,소계,28196,16534,7756,6454,704,1399,16313,221,11662
,관내사전투표,3501,3501,1997,1060,138,269,3464,37,0
,쌍용2동제1투,3480,1834,669,916,70,150,1805,29,1646
,쌍용2동제2투,2717,1363,561,616,51,123,1351,12,1354
,쌍용2동제3투,2135,827,392,316,35,71,814,13,1308
,쌍용2동제4투,3919,2290,1054,806,133,263,2256,34,1629
,쌍용2동제5투,1665,762,368,254,40,83,745,17,903
,쌍용2동제6투,3061,1521,672,657,52,119,1500,21,1540
,쌍용2동제7투,3151,1833,916,701,70,131,1818,15,1318
,쌍용2동제8투,4567,2603,1127,1128,115,190,2560,43,1964
쌍용1동,소계,11621,6768,2873,3033,292,447,6645,123,4853
,관내사전투표,2010,2010,1020,793,68,107,1988,22,0
,쌍용1동제1투,2358,1103,451,509,47,72,1079,24,1255
,쌍용1동제2투,2275,973,362,449,47,86,944,29,1302
,쌍용1동제3투,2484,1281,515,593,44,108,1260,21,1203
,쌍용1동제4투,2494,1401,525,689,86,74,1374,27,1093
쌍용3동,소계,14732,9039,4123,3804,342,638,8907,132,5693
,관내사전투표,2592,2592,1423,885,84,154,2546,46,0
,쌍용3동제1투,2599,1499,570,744,55,113,1482,17,1100
,쌍용3동제2투,1673,679,239,334,31,42,646,33,994
,쌍용3동제3투,1512,707,258,338,36,68,700,7,805
,쌍용3동제4투,2040,930,475,338,34,77,924,6,1110
,쌍용3동제5투,2283,1174,603,379,69,112,1163,11,1109
,쌍용3동제6투,2033,1458,555,786,33,72,1446,12,575
잘못 투입·구분된 투표지,,0,15,7,6,0,1,14,1,-15
