읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당곽상언,미래통합당박덕흠,국가혁명배당금당김연원,한나라당최덕찬,계,무효투표수,기권수
합계,,29585,20913,8239,11693,265,143,20340,573,8672
거소·선상투표,,118,110,26,70,6,2,104,6,8
관외사전투표,,1673,1670,833,759,23,14,1629,41,3
국외부재자투표,,38,6,6,0,0,0,6,0,32
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0
보은읍,소계,11894,8027,3356,4397,82,45,7880,147,3867
,관내사전투표,3943,3941,1774,2045,37,18,3874,67,2
,보은읍제1투,1378,711,254,435,7,3,699,12,667
,보은읍제2투,935,463,154,288,5,6,453,10,472
,보은읍제3투,1729,880,335,512,8,6,861,19,849
,보은읍제4투,2522,1271,506,717,17,4,1244,27,1251
,보은읍제5투,1387,761,333,400,8,8,749,12,626
속리산면,소계,1771,1302,499,751,13,7,1270,32,469
,관내사전투표,657,657,290,350,2,3,645,12,0
,속리산면제1투,938,538,174,330,11,4,519,19,400
,속리산면제2투,176,107,35,71,0,0,106,1,69
장안면,소계,1330,889,378,460,10,4,852,37,441
,관내사전투표,450,450,205,223,5,2,435,15,0
,장안면투표소,880,439,173,237,5,2,417,22,441
마로면,소계,2016,1396,511,802,22,12,1347,49,620
,관내사전투표,568,568,239,292,12,6,549,19,0
,마로면제1투,949,531,169,340,7,2,518,13,418
,마로면제2투,499,297,103,170,3,4,280,17,202
탄부면,소계,1493,1046,387,599,17,8,1011,35,447
,관내사전투표,448,448,174,243,6,3,426,22,0
,탄부면투표소,1045,598,213,356,11,5,585,13,447
삼승면,소계,2031,1361,546,736,17,13,1312,49,670
,관내사전투표,757,757,312,397,12,6,727,30,0
,삼승면투표소,1274,604,234,339,5,7,585,19,670
수한면,소계,1846,1334,471,795,23,5,1294,40,512
,관내사전투표,674,674,272,373,11,1,657,17,0
,수한면투표소,1172,660,199,422,12,4,637,23,512
회남면,소계,675,498,156,324,3,5,488,10,177
,관내사전투표,247,247,86,153,1,4,244,3,0
,회남면투표소,428,251,70,171,2,1,244,7,177
회인면,소계,1612,1104,311,731,15,9,1066,38,508
,관내사전투표,537,537,178,327,8,3,516,21,0
,회인면투표소,1075,567,133,404,7,6,550,17,508
내북면,소계,1538,1045,390,585,19,11,1005,40,493
,관내사전투표,480,480,220,234,6,1,461,19,0
,내북면제1투,601,316,105,196,4,6,311,5,285
,내북면제2투,457,249,65,155,9,4,233,16,208
산외면,소계,1550,1122,368,684,14,8,1074,48,428
,관내사전투표,363,363,135,208,3,4,350,13,0
,산외면제1투,740,467,144,289,7,1,441,26,273
,산외면제2투,447,292,89,187,4,3,283,9,155
잘못 투입·구분된 투표지,,0,3,1,0,1,0,2,1,-3
