읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김종민,미래통합당박우석,민생당한민희,국가혁명배당금당명소윤,계,무효투표수,기권수
합계,,102893,63408,32931,28110,727,672,62440,968,39485
거소·선상투표,,241,219,106,86,13,4,209,10,22
관외사전투표,,4866,4865,3043,1543,109,80,4775,90,1
국외부재자투표,,169,41,35,6,0,0,41,0,128
국외부재자투표(공관),,0,3,3,0,0,0,3,0,-3
강경읍,소계,7488,4333,2527,1652,46,39,4264,69,3155
,관내사전투표,1592,1592,1048,504,13,11,1576,16,0
,강경읍제1투,1116,443,199,218,4,4,425,18,673
,강경읍제2투,639,350,152,181,4,5,342,8,289
,강경읍제3투,2447,1158,686,435,11,11,1143,15,1289
,강경읍제4투,1694,790,442,314,14,8,778,12,904
연무읍,소계,11660,6697,3711,2756,68,64,6599,98,4963
,관내사전투표,2760,2759,1667,1001,24,23,2715,44,1
,연무읍제1투,3015,1267,655,577,9,10,1251,16,1748
,연무읍제2투,2779,1218,609,565,22,12,1208,10,1561
,연무읍제3투,1591,640,328,281,4,8,621,19,951
,연무읍제4투,1515,813,452,332,9,11,804,9,702
성동면,소계,3812,2300,1029,1190,19,22,2260,40,1512
,관내사전투표,742,742,397,312,10,9,728,14,0
,성동면제1투,793,344,139,191,3,5,338,6,449
,성동면제2투,1051,505,221,270,1,3,495,10,546
,성동면제3투,1226,709,272,417,5,5,699,10,517
광석면,소계,3890,2405,1116,1199,20,32,2367,38,1485
,관내사전투표,783,783,422,342,5,5,774,9,0
,광석면제1투,1280,637,253,350,4,17,624,13,643
,광석면제2투,680,384,199,165,5,6,375,9,296
,광석면제3투,1147,601,242,342,6,4,594,7,546
노성면,소계,2667,1642,690,896,10,18,1614,28,1025
,관내사전투표,548,548,279,248,3,8,538,10,0
,노성면제1투,1203,611,234,363,3,3,603,8,592
,노성면제2투,916,483,177,285,4,7,473,10,433
상월면,소계,3274,2043,1021,942,27,23,2013,30,1231
,관내사전투표,966,966,564,372,14,9,959,7,0
,상월면제1투,1187,543,213,308,8,3,532,11,644
,상월면제2투,1121,534,244,262,5,11,522,12,587
부적면,소계,3488,2323,1137,1085,18,31,2271,52,1165
,관내사전투표,940,939,536,355,8,15,914,25,1
,부적면제1투,1180,615,293,299,4,6,602,13,565
,부적면제2투,762,434,171,239,5,7,422,12,328
,부적면제3투,606,335,137,192,1,3,333,2,271
연산면,소계,5437,3354,1371,1836,46,30,3283,71,2083
,관내사전투표,1237,1237,623,559,18,8,1208,29,0
,연산면제1투,1747,908,309,557,18,12,896,12,839
,연산면제2투,1391,649,240,379,3,8,630,19,742
,연산면제3투,1062,560,199,341,7,2,549,11,502
벌곡면,소계,2158,1373,532,768,12,20,1332,41,785
,관내사전투표,480,479,212,238,4,8,462,17,1
,벌곡면제1투,908,460,173,261,6,8,448,12,448
,벌곡면제2투,770,434,147,269,2,4,422,12,336
양촌면,소계,5201,3073,1429,1538,32,25,3024,49,2128
,관내사전투표,1291,1291,675,578,10,11,1274,17,0
,양촌면제1투,1199,550,226,304,4,3,537,13,649
,양촌면제2투,946,370,152,201,9,4,366,4,576
,양촌면제3투,1765,862,376,455,9,7,847,15,903
가야곡면,소계,3211,1989,834,1095,18,11,1958,31,1222
,관내사전투표,718,718,334,364,8,4,710,8,0
,가야곡면제1투,994,485,181,282,6,1,470,15,509
,가야곡면제2투,679,400,144,249,1,3,397,3,279
,가야곡면제3투,820,386,175,200,3,3,381,5,434
은진면,소계,3627,2233,1047,1093,15,27,2182,51,1394
,관내사전투표,891,891,505,355,4,8,872,19,0
,은진면제1투,1115,524,209,289,5,6,509,15,591
,은진면제2투,686,404,156,231,3,9,399,5,282
,은진면제3투,935,414,177,218,3,4,402,12,521
채운면,소계,2194,1470,769,641,18,17,1445,25,724
,관내사전투표,645,645,374,255,4,4,637,8,0
,채운면제1투,810,386,190,172,8,6,376,10,424
,채운면제2투,739,439,205,214,6,7,432,7,300
취암동,소계,26621,15620,8699,6458,161,157,15475,145,11001
,관내사전투표,5604,5604,3614,1836,51,55,5556,48,0
,취암동제1투,2313,1048,406,617,9,7,1039,9,1265
,취암동제2투,3492,1390,753,592,14,17,1376,14,2102
,취암동제3투,4082,1747,872,819,20,18,1729,18,2335
,취암동제4투,1333,747,273,451,11,3,738,9,586
,취암동제5투,1803,976,466,477,13,12,968,8,827
,취암동제6투,1829,955,504,423,9,11,947,8,874
,취암동제7투,2653,1280,705,535,12,14,1266,14,1373
,취암동제8투,3512,1873,1106,708,22,20,1856,17,1639
부창동,소계,12889,7423,3832,3325,94,72,7323,100,5466
,관내사전투표,2378,2378,1422,887,20,20,2349,29,0
,부창동제1투,2285,1163,579,536,23,14,1152,11,1122
,부창동제2투,1613,784,301,443,11,11,766,18,829
,부창동제3투,3611,1766,871,836,20,11,1738,28,1845
,부창동제4투,3002,1332,659,623,20,16,1318,14,1670
잘못 투입·구분된 투표지,,0,2,0,1,1,0,2,0,-2
