읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당송갑석,미래통합당주동식,민생당김명진,민중당김주업,국가혁명배당금당김성호,계,무효투표수,기권수
합계,,131513,85304,69285,3543,8474,2508,498,84308,996,46209
거소·선상투표,,241,228,153,13,38,9,4,217,11,13
관외사전투표,,10899,10891,8766,504,954,391,93,10708,183,8
국외부재자투표,,239,54,46,5,3,0,0,54,0,185
국외부재자투표(공관),,0,3,3,0,0,0,0,3,0,-3
양동,소계,3879,2451,2041,103,198,43,17,2402,49,1428
,관내사전투표,1138,1138,971,38,86,20,7,1122,16,0
,양동제1투,1496,803,656,46,70,14,4,790,13,693
,양동제2투,1245,510,414,19,42,9,6,490,20,735
양3동,소계,3874,2507,2158,70,204,54,5,2491,16,1367
,관내사전투표,1214,1214,1049,23,102,31,1,1206,8,0
,양3동제1투,1839,877,761,24,67,15,3,870,7,962
,양3동제2투,821,416,348,23,35,8,1,415,1,405
농성1동,소계,8758,4998,4143,168,500,85,33,4929,69,3760
,관내사전투표,2349,2349,1970,59,247,41,9,2326,23,0
,농성1동제1투,1825,726,600,31,58,11,11,711,15,1099
,농성1동제2투,2530,1113,909,50,112,18,7,1096,17,1417
,농성1동제3투,2054,810,664,28,83,15,6,796,14,1244
농성2동,소계,4549,2637,2140,93,277,69,22,2601,36,1912
,관내사전투표,1310,1311,1067,36,143,43,6,1295,16,-1
,농성2동제1투,1542,526,413,21,66,14,7,521,5,1016
,농성2동제2투,1697,800,660,36,68,12,9,785,15,897
광천동,소계,7171,4318,3532,190,382,131,24,4259,59,2853
,관내사전투표,2150,2150,1812,60,181,72,11,2136,14,0
,광천동제1투,1602,582,452,26,68,17,4,567,15,1020
,광천동제2투,2540,1177,947,83,89,28,9,1156,21,1363
,광천동제3투,879,409,321,21,44,14,0,400,9,470
유덕동,소계,8208,5311,4346,156,526,189,30,5247,64,2897
,관내사전투표,2428,2428,2020,49,235,93,8,2405,23,0
,유덕동제1투,734,367,310,5,36,6,4,361,6,367
,유덕동제2투,2575,1188,931,54,124,51,8,1168,20,1387
,유덕동제3투,2471,1328,1085,48,131,39,10,1313,15,1143
치평동,소계,23964,14949,11839,710,1724,439,75,14787,162,9015
,관내사전투표,6481,6480,5317,249,659,180,20,6425,55,1
,치평동제1투,3240,1472,1166,88,153,31,13,1451,21,1768
,치평동제2투,2599,1328,1045,67,153,42,8,1315,13,1271
,치평동제3투,2492,1195,885,86,187,19,7,1184,11,1297
,치평동제4투,2884,1521,1155,76,213,45,6,1495,26,1363
,치평동제5투,2104,1178,907,49,148,54,10,1168,10,926
,치평동제6투,4164,1775,1364,95,211,68,11,1749,26,2389
상무1동,소계,19495,11195,9078,446,1111,394,57,11086,109,8300
,관내사전투표,4319,4319,3587,125,410,152,14,4288,31,0
,상무1동제1투,3647,1659,1328,72,164,63,10,1637,22,1988
,상무1동제2투,2813,1415,1163,58,140,36,6,1403,12,1398
,상무1동제3투,2926,1409,1076,98,157,46,11,1388,21,1517
,상무1동제4투,2607,664,543,28,62,18,7,658,6,1943
,상무1동제5투,3183,1729,1381,65,178,79,9,1712,17,1454
화정1동,소계,12866,7427,5991,382,726,193,42,7334,93,5439
,관내사전투표,2939,2939,2429,116,264,83,16,2908,31,0
,화정1동제1투,3127,1712,1404,82,157,44,9,1696,16,1415
,화정1동제2투,3169,1345,1062,96,139,28,8,1333,12,1824
,화정1동제3투,3631,1431,1096,88,166,38,9,1397,34,2200
화정2동,소계,15282,10210,8417,406,1041,232,36,10132,78,5072
,관내사전투표,4480,4480,3792,128,436,88,8,4452,28,0
,화정2동제1투,3040,1369,1108,58,151,31,9,1357,12,1671
,화정2동제2투,1545,838,656,56,99,17,2,830,8,707
,화정2동제3투,3031,1730,1423,77,162,45,10,1717,13,1301
,화정2동제4투,3186,1793,1438,87,193,51,7,1776,17,1393
동천동,소계,12088,8124,6631,297,790,279,60,8057,67,3964
,관내사전투표,3383,3383,2827,88,310,127,11,3363,20,0
,동천동제1투,1937,1022,841,44,79,35,12,1011,11,915
,동천동제2투,2229,1294,1059,38,113,60,12,1282,12,935
,동천동제3투,2363,1451,1076,85,218,45,14,1438,13,912
,동천동제4투,2176,974,828,42,70,12,11,963,11,1202
잘못 투입·구분된 투표지,,0,1,1,0,0,0,0,1,0,-1
