읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당송영길,미래통합당윤형선,민중당고혜경,국가혁명배당금당정대수,계,무효투표수,기권수
합계,,142502,89298,51821,34222,1538,740,88321,977,53204
거소·선상투표,,199,193,126,51,4,5,186,7,6
관외사전투표,,7469,7459,4952,2159,137,84,7332,127,10
국외부재자투표,,371,88,68,17,2,1,88,0,283
국외부재자투표(공관),,0,1,1,0,0,0,1,0,-1
계산1동,소계,16833,9046,4751,3923,173,102,8949,97,7787
,관내사전투표,2832,2831,1686,1063,37,25,2811,20,1
,계산1동제1투,3066,1247,622,567,21,16,1226,21,1819
,계산1동제2투,3265,1486,737,689,32,11,1469,17,1779
,계산1동제3투,2401,1011,473,486,25,17,1001,10,1390
,계산1동제4투,3143,1523,786,660,37,20,1503,20,1620
,계산1동제5투,2126,948,447,458,21,13,939,9,1178
계산2동,소계,14684,9059,5146,3570,174,82,8972,87,5625
,관내사전투표,3817,3817,2456,1240,59,30,3785,32,0
,계산2동제1투,2781,1158,577,537,21,8,1143,15,1623
,계산2동제2투,2812,1260,670,543,23,16,1252,8,1552
,계산2동제3투,2664,1601,840,684,47,13,1584,17,1063
,계산2동제4투,2610,1223,603,566,24,15,1208,15,1387
계산3동,소계,17072,10513,6065,4054,201,78,10398,115,6559
,관내사전투표,4013,4012,2537,1355,70,25,3987,25,1
,계산3동제1투,3117,1646,844,744,24,10,1622,24,1471
,계산3동제2투,2473,1221,689,492,22,9,1212,9,1252
,계산3동제3투,2285,1127,631,454,21,7,1113,14,1158
,계산3동제4투,2643,1357,765,528,31,12,1336,21,1286
,계산3동제5투,2541,1150,599,481,33,15,1128,22,1391
계산4동,소계,18804,12623,7243,5036,190,59,12528,95,6181
,관내사전투표,4230,4230,2776,1357,60,16,4209,21,0
,계산4동제1투,3224,1491,809,628,28,10,1475,16,1733
,계산4동제2투,2190,1265,693,531,21,7,1252,13,925
,계산4동제3투,3690,2122,1002,1062,30,10,2104,18,1568
,계산4동제4투,3260,2019,1114,847,31,10,2002,17,1241
,계산4동제5투,2210,1496,849,611,20,6,1486,10,714
계양1동,소계,16925,10343,5726,4270,161,66,10223,120,6582
,관내사전투표,2987,2987,1844,1058,40,17,2959,28,0
,계양1동제1투,3336,1556,674,836,17,7,1534,22,1780
,계양1동제2투,4334,2188,1174,907,52,22,2155,33,2146
,계양1동제3투,3669,2125,1296,765,30,14,2105,20,1544
,계양1동제4투,2599,1487,738,704,22,6,1470,17,1112
계양2동,소계,29849,17221,10031,6526,291,171,17019,202,12628
,관내사전투표,5332,5331,3526,1651,76,39,5292,39,1
,계양2동제1투,3603,1445,728,660,24,19,1431,14,2158
,계양2동제2투,2769,1312,674,591,22,13,1300,12,1457
,계양2동제3투,2189,1081,572,440,28,13,1053,28,1108
,계양2동제4투,2282,1094,553,485,17,23,1078,16,1188
,계양2동제5투,2888,1529,759,710,25,17,1511,18,1359
,계양2동제6투,3946,1689,934,673,36,17,1660,29,2257
,계양2동제7투,3766,2092,1321,705,26,17,2069,23,1674
,계양2동제8투,3074,1648,964,611,37,13,1625,23,1426
계양3동,소계,20296,12742,7708,4611,205,92,12616,126,7554
,관내사전투표,4346,4345,2992,1241,58,17,4308,37,1
,계양3동제1투,2523,1232,686,493,26,10,1215,17,1291
,계양3동제2투,378,212,75,135,2,0,212,0,166
,계양3동제3투,3344,1789,992,722,38,16,1768,21,1555
,계양3동제4투,3283,1683,991,636,22,14,1663,20,1600
,계양3동제5투,3693,1575,967,544,27,22,1560,15,2118
,계양3동제6투,2729,1906,1005,840,32,13,1890,16,823
잘못 투입·구분된 투표지,,0,10,4,5,0,0,9,1,-10
