읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당허종식,미래통합당전희경,정의당문영미,국가혁명배당금당이상욱,계,무효투표수,기권수
합계,,55752,36365,17063,15767,2687,385,35902,463,19387
거소·선상투표,,86,81,34,36,5,5,80,1,5
관외사전투표,,2627,2627,1438,850,231,45,2564,63,0
국외부재자투표,,132,37,30,7,0,0,37,0,95
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0
만석동,소계,6083,3813,1912,1580,241,39,3772,41,2270
,관내사전투표,1495,1495,837,559,79,11,1486,9,0
,만석동제1투,2086,934,411,435,56,16,918,16,1152
,만석동제2투,2502,1384,664,586,106,12,1368,16,1118
화수1·화평동,소계,5316,3357,1458,1563,250,40,3311,46,1959
,관내사전투표,1382,1381,646,617,91,12,1366,15,1
,화수1·화평동제1투,1874,857,342,400,84,16,842,15,1017
,화수1·화평동제2투,2060,1119,470,546,75,12,1103,16,941
화수2동,소계,6587,4106,1824,1888,300,39,4051,55,2481
,관내사전투표,1251,1250,635,520,84,6,1245,5,1
,화수2동제1투,1513,676,265,332,54,10,661,15,837
,화수2동제2투,1947,1023,433,482,69,18,1002,21,924
,화수2동제3투,1876,1157,491,554,93,5,1143,14,719
송현1·2동,소계,8895,5975,2916,2478,465,51,5910,65,2920
,관내사전투표,2789,2789,1446,1112,192,13,2763,26,0
,송현1·2동제1투,1456,768,339,346,62,14,761,7,688
,송현1·2동제2투,2264,1184,540,517,99,12,1168,16,1080
,송현1·2동제3투,2386,1234,591,503,112,12,1218,16,1152
송현3동,소계,3267,2017,848,972,150,20,1990,27,1250
,관내사전투표,742,742,353,328,46,5,732,10,0
,송현3동제1투,1333,694,271,354,49,10,684,10,639
,송현3동제2투,1192,581,224,290,55,5,574,7,611
송림1동,소계,1475,923,380,472,54,7,913,10,552
,관내사전투표,433,433,202,199,26,3,430,3,0
,송림1동투표소,1042,490,178,273,28,4,483,7,552
송림2동,소계,2798,1772,733,898,88,27,1746,26,1026
,관내사전투표,813,812,380,366,45,6,797,15,1
,송림2동제1투,949,416,156,231,20,5,412,4,533
,송림2동제2투,1036,544,197,301,23,16,537,7,492
송림3·5동,소계,6768,4254,2032,1815,318,37,4202,52,2514
,관내사전투표,1799,1799,935,713,121,15,1784,15,0
,송림3·5동제1투,2225,1062,407,560,62,12,1041,21,1163
,송림3·5동제2투,2744,1393,690,542,135,10,1377,16,1351
송림4동,소계,3385,2182,1050,903,190,21,2164,18,1203
,관내사전투표,861,861,459,346,49,6,860,1,0
,송림4동제1투,529,223,83,119,17,1,220,3,306
,송림4동제2투,1995,1098,508,438,124,14,1084,14,897
송림6동,소계,5464,3409,1627,1436,284,30,3377,32,2055
,관내사전투표,1355,1355,706,507,127,8,1348,7,0
,송림6동제1투,1330,618,248,328,18,9,603,15,712
,송림6동제2투,2779,1436,673,601,139,13,1426,10,1343
금창동,소계,2869,1810,780,868,111,24,1783,27,1059
,관내사전투표,871,871,439,369,48,6,862,9,0
,금창동제1투,968,446,161,230,34,12,437,9,522
,금창동제2투,1030,493,180,269,29,6,484,9,537
잘못 투입·구분된 투표지,,0,2,1,1,0,0,2,0,-2
