읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당박찬대,미래통합당정승연,국가혁명배당금당주진영,계,무효투표수,기권수
합계,,124956,80926,45479,33646,832,79957,969,44030
거소·선상투표,,291,270,122,116,16,254,16,21
관외사전투표,,7069,7067,4519,2309,95,6923,144,2
국외부재자투표,,409,113,82,28,0,110,3,296
국외부재자투표(공관),,0,1,1,0,0,1,0,-1
옥련2동,소계,16814,10703,5952,4527,104,10583,120,6111
,관내사전투표,3550,3550,2141,1352,29,3522,28,0
,옥련2동제1투,2452,1167,576,546,24,1146,21,1285
,옥련2동제2투,1928,929,490,408,16,914,15,999
,옥련2동제3투,3306,1941,962,943,10,1915,26,1365
,옥련2동제4투,2716,1421,814,580,11,1405,16,1295
,옥련2동제5투,2862,1695,969,698,14,1681,14,1167
선학동,소계,15057,9176,4868,4115,92,9075,101,5881
,관내사전투표,3262,3262,1928,1289,23,3240,22,0
,선학동제1투,2170,1110,613,476,8,1097,13,1060
,선학동제2투,2488,1497,717,756,12,1485,12,991
,선학동제3투,3020,1593,783,759,25,1567,26,1427
,선학동제4투,1848,641,287,339,9,635,6,1207
,선학동제5투,2269,1073,540,496,15,1051,22,1196
연수1동,소계,17544,9694,5349,4167,92,9608,86,7850
,관내사전투표,3816,3816,2362,1403,26,3791,25,0
,연수1동제1투,2477,1200,648,532,9,1189,11,1277
,연수1동제2투,2323,1209,663,523,11,1197,12,1114
,연수1동제3투,2393,1270,625,617,13,1255,15,1123
,연수1동제4투,2357,622,289,312,17,618,4,1735
,연수1동제5투,2168,887,437,444,3,884,3,1281
,연수1동제6투,2010,690,325,336,13,674,16,1320
연수2동,소계,17982,11700,6486,4927,136,11549,151,6282
,관내사전투표,3676,3676,2339,1278,27,3644,32,0
,연수2동제1투,2642,1543,734,778,11,1523,20,1099
,연수2동제2투,2669,1648,930,681,22,1633,15,1021
,연수2동제3투,2615,1425,671,688,35,1394,31,1190
,연수2동제4투,1988,1160,701,425,18,1144,16,828
,연수2동제5투,2902,1529,807,684,15,1506,23,1373
,연수2동제6투,1490,719,304,393,8,705,14,771
연수3동,소계,14221,9269,5291,3763,112,9166,103,4952
,관내사전투표,3435,3434,2166,1206,26,3398,36,1
,연수3동제1투,2303,1339,736,578,17,1331,8,964
,연수3동제2투,2314,1212,708,468,22,1198,14,1102
,연수3동제3투,2329,1292,692,566,20,1278,14,1037
,연수3동제4투,1734,757,314,414,13,741,16,977
,연수3동제5투,2106,1235,675,531,14,1220,15,871
청학동,소계,21498,12776,6924,5568,131,12623,153,8722
,관내사전투표,4324,4324,2630,1633,29,4292,32,0
,청학동제1투,2997,1321,669,607,23,1299,22,1676
,청학동제2투,2037,1128,606,500,13,1119,9,909
,청학동제3투,2342,1317,704,587,9,1300,17,1025
,청학동제4투,2868,1370,702,640,12,1354,16,1498
,청학동제5투,2662,1353,655,657,17,1329,24,1309
,청학동제6투,2338,1094,575,481,19,1075,19,1244
,청학동제7투,1930,869,383,463,9,855,14,1061
동춘3동,소계,14071,10156,5884,4126,54,10064,92,3915
,관내사전투표,3897,3897,2499,1363,14,3876,21,0
,동춘3동제1투,2419,1531,793,711,5,1509,22,888
,동춘3동제2투,2585,1538,862,653,8,1523,15,1047
,동춘3동제3투,2881,1738,929,774,13,1716,22,1143
,동춘3동제4투,2289,1452,801,625,14,1440,12,837
잘못 투입·구분된 투표지,,0,1,1,0,0,1,0,-1
