읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김교흥,미래통합당이학재,정의당김중삼,국가혁명배당금당조향남,무소속김용섭,계,무효투표수,기권수
합계,,225827,144188,76072,60733,2983,702,2408,142898,1290,81639
거소·선상투표,,372,353,145,157,9,6,20,337,16,19
관외사전투표,,11556,11550,6625,4069,264,86,294,11338,212,6
국외부재자투표,,532,121,92,28,0,0,1,121,0,411
국외부재자투표(공관),,0,6,3,3,0,0,0,6,0,-6
청라1동,소계,22563,14669,8692,5218,290,44,322,14566,103,7894
,관내사전투표,4707,4706,3115,1398,77,15,76,4681,25,1
,청라1동제1투,3239,1909,1163,634,40,1,59,1897,12,1330
,청라1동제2투,3010,1841,1048,661,51,4,62,1826,15,1169
,청라1동제3투,3801,1913,992,808,42,5,47,1894,19,1888
,청라1동제4투,4216,2131,1227,790,45,13,34,2109,22,2085
,청라1동제5투,3590,2169,1147,927,35,6,44,2159,10,1421
가정1동,소계,21846,13403,6940,5876,271,51,185,13323,80,8443
,관내사전투표,3750,3750,2330,1278,76,6,40,3730,20,0
,가정1동제1투,3014,1401,577,761,20,7,16,1381,20,1613
,가정1동제2투,2915,1435,615,737,38,10,25,1425,10,1480
,가정1동제3투,4012,2199,1130,967,51,16,35,2199,0,1813
,가정1동제4투,4074,2338,1118,1132,37,4,31,2322,16,1736
,가정1동제5투,4081,2280,1170,1001,49,8,38,2266,14,1801
가정2동,소계,5714,3377,1726,1485,83,22,39,3355,22,2337
,관내사전투표,1411,1411,815,542,31,3,12,1403,8,0
,가정2동제1투,2284,1005,424,525,22,13,11,995,10,1279
,가정2동제2투,2019,961,487,418,30,6,16,957,4,1058
가정3동,소계,8540,5359,2745,2393,110,23,49,5320,39,3181
,관내사전투표,1782,1782,1078,629,45,5,15,1772,10,0
,가정3동제1투,2962,1536,719,756,29,4,17,1525,11,1426
,가정3동제2투,1898,769,359,368,14,11,9,761,8,1129
,가정3동제3투,1898,1272,589,640,22,3,8,1262,10,626
신현원창동,소계,26026,16396,8122,7479,368,87,207,16263,133,9630
,관내사전투표,4668,4668,2611,1875,95,24,42,4647,21,0
,신현원창동제1투,2425,1004,428,525,12,12,11,988,16,1421
,신현원창동제2투,2740,1233,537,628,29,8,21,1223,10,1507
,신현원창동제3투,2480,1186,544,565,27,10,25,1171,15,1294
,신현원창동제4투,3504,1858,889,864,44,14,30,1841,17,1646
,신현원창동제5투,20,13,1,12,0,0,0,13,0,7
,신현원창동제6투,3692,2331,1041,1177,59,6,29,2312,19,1361
,신현원창동제7투,2991,1889,840,962,42,6,24,1874,15,1102
,신현원창동제8투,3506,2214,1231,871,60,7,25,2194,20,1292
석남1동,소계,19441,10811,5254,4979,222,64,178,10697,114,8630
,관내사전투표,3036,3036,1670,1249,45,16,35,3015,21,0
,석남1동제1투,3322,1604,723,777,39,9,29,1577,27,1718
,석남1동제2투,3089,1751,801,855,35,10,36,1737,14,1338
,석남1동제3투,3626,1677,783,789,45,15,25,1657,20,1949
,석남1동제4투,2444,1118,467,589,26,4,18,1104,14,1326
,석남1동제5투,3924,1625,810,720,32,10,35,1607,18,2299
석남2동,소계,12216,7533,3687,3479,153,30,97,7446,87,4683
,관내사전투표,2943,2943,1552,1259,62,9,36,2918,25,0
,석남2동제1투,3157,1308,527,701,26,8,17,1279,29,1849
,석남2동제2투,2996,1717,881,759,31,7,23,1701,16,1279
,석남2동제3투,3120,1565,727,760,34,6,21,1548,17,1555
석남3동,소계,12452,6854,3378,3114,160,34,93,6779,75,5598
,관내사전투표,2541,2541,1437,1009,38,10,22,2516,25,0
,석남3동제1투,3294,1438,624,704,50,7,29,1414,24,1856
,석남3동제2투,3351,1481,743,657,44,3,20,1467,14,1870
,석남3동제3투,3266,1394,574,744,28,14,22,1382,12,1872
가좌1동,소계,10313,5589,2699,2585,122,52,63,5521,68,4724
,관내사전투표,2241,2241,1186,966,35,11,20,2218,23,0
,가좌1동제1투,2633,1058,470,511,25,17,16,1039,19,1575
,가좌1동제2투,2349,998,420,511,36,11,8,986,12,1351
,가좌1동제3투,3090,1292,623,597,26,13,19,1278,14,1798
가좌2동,소계,16999,11305,5924,4884,228,48,138,11222,83,5694
,관내사전투표,3879,3879,2285,1453,68,14,39,3859,20,0
,가좌2동제1투,2966,1528,724,713,44,7,23,1511,17,1438
,가좌2동제2투,2870,1533,718,742,40,1,18,1519,14,1337
,가좌2동제3투,3016,1781,861,846,30,11,20,1768,13,1235
,가좌2동제4투,4268,2584,1336,1130,46,15,38,2565,19,1684
가좌3동,소계,14254,8764,4149,4186,160,64,117,8676,88,5490
,관내사전투표,3667,3667,1861,1663,68,18,29,3639,28,0
,가좌3동제1투,2111,1058,387,603,20,13,21,1044,14,1053
,가좌3동제2투,2755,1228,592,568,17,14,24,1215,13,1527
,가좌3동제3투,2667,1265,594,599,22,8,24,1247,18,1402
,가좌3동제4투,3054,1546,715,753,33,11,19,1531,15,1508
가좌4동,소계,8901,5499,2772,2442,128,29,83,5454,45,3402
,관내사전투표,2071,2070,1192,791,41,8,25,2057,13,1
,가좌4동제1투,2969,1499,758,662,39,6,24,1489,10,1470
,가좌4동제2투,1226,570,227,306,17,4,9,563,7,656
,가좌4동제3투,2635,1360,595,683,31,11,25,1345,15,1275
청라2동,소계,34102,22593,13115,8354,415,62,522,22468,125,11509
,관내사전투표,6913,6912,4590,2065,101,19,102,6877,35,1
,청라2동제1투,4170,2703,1427,1146,44,3,70,2690,13,1467
,청라2동제2투,2058,1302,693,528,32,6,41,1300,2,756
,청라2동제3투,2977,1645,809,730,37,2,55,1633,12,1332
,청라2동제4투,2735,1501,703,720,31,3,33,1490,11,1234
,청라2동제5투,3829,2429,1538,750,52,7,70,2417,12,1400
,청라2동제6투,3016,1674,895,694,32,10,29,1660,14,1342
,청라2동제7투,1895,1055,451,556,18,5,19,1049,6,840
,청라2동제8투,2564,1632,1023,511,37,3,54,1628,4,932
,청라2동제9투,3945,1740,986,654,31,4,49,1724,16,2205
잘못 투입·구분된 투표지,,0,6,4,2,0,0,0,6,0,-6
