읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당이강래,정의당정상모,무소속이용호,무소속방경채,계,무효투표수,기권수
합계,,25325,18127,9182,489,7838,270,17779,348,7198
거소·선상투표,,146,135,82,11,37,1,131,4,11
관외사전투표,,2445,2443,1431,103,842,31,2407,36,2
국외부재자투표,,57,8,6,0,2,0,8,0,49
국외부재자투표(공관),,0,0,0,0,0,0,0,0,0
임실읍,소계,5792,3927,1865,107,1836,57,3865,62,1865
,관내사전투표,2168,2167,1031,46,1037,21,2135,32,1
,임실읍제1투,1350,615,284,20,289,16,609,6,735
,임실읍제2투,1265,644,301,25,296,13,635,9,621
,임실읍제3투,1009,501,249,16,214,7,486,15,508
청웅면,소계,1207,865,424,25,389,13,851,14,342
,관내사전투표,521,521,265,17,226,8,516,5,0
,청웅면투표소,686,344,159,8,163,5,335,9,342
운암면,소계,1279,816,384,23,373,23,803,13,463
,관내사전투표,228,228,112,8,104,1,225,3,0
,운암면제1투,298,153,67,5,71,7,150,3,145
,운암면제2투,248,151,83,3,54,7,147,4,97
,운암면제3투,505,284,122,7,144,8,281,3,221
신평면,소계,1169,786,364,17,352,25,758,28,383
,관내사전투표,455,455,209,11,213,10,443,12,0
,신평면투표소,714,331,155,6,139,15,315,16,383
성수면,소계,1389,947,462,33,414,17,926,21,442
,관내사전투표,522,522,241,20,241,11,513,9,0
,성수면제1투,581,262,132,11,111,3,257,5,319
,성수면제2투,286,163,89,2,62,3,156,7,123
오수면,소계,3293,2347,1131,51,1093,27,2302,45,946
,관내사전투표,1305,1305,628,25,616,13,1282,23,0
,오수면제1투,980,488,250,14,212,3,479,9,492
,오수면제2투,1008,554,253,12,265,11,541,13,454
신덕면,소계,1012,667,328,12,304,9,653,14,345
,관내사전투표,315,315,155,3,150,1,309,6,0
,신덕면투표소,697,352,173,9,154,8,344,8,345
삼계면,소계,1215,806,424,25,315,14,778,28,409
,관내사전투표,415,415,232,14,153,3,402,13,0
,삼계면투표소,800,391,192,11,162,11,376,15,409
관촌면,소계,3007,2105,1071,47,932,22,2072,33,902
,관내사전투표,1283,1283,640,27,582,10,1259,24,0
,관촌면제1투,1104,510,262,11,222,10,505,5,594
,관촌면제2투,620,312,169,9,128,2,308,4,308
강진면,소계,1377,914,481,14,391,12,898,16,463
,관내사전투표,437,437,215,6,205,5,431,6,0
,강진면투표소,940,477,266,8,186,7,467,10,463
덕치면,소계,972,673,374,12,253,13,652,21,299
,관내사전투표,263,263,157,4,89,4,254,9,0
,덕치면제1투,406,224,121,4,86,5,216,8,182
,덕치면제2투,303,186,96,4,78,4,182,4,117
지사면,소계,965,686,353,9,305,6,673,13,279
,관내사전투표,375,375,193,7,166,3,369,6,0
,지사면투표소,590,311,160,2,139,3,304,7,279
잘못 투입·구분된 투표지,,0,2,2,0,0,0,2,0,-2
