읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당전상헌,미래통합당윤두현,민중당남수정,국가혁명배당금당정해령,무소속이권우,계,무효투표수,기권수
합계,,224371,141092,37810,88684,2673,1224,8704,139095,1997,83279
거소·선상투표,,355,326,89,170,6,3,35,303,23,29
관외사전투표,,11495,11491,4437,5676,228,110,750,11201,290,4
국외부재자투표,,440,108,59,40,3,0,5,107,1,332
국외부재자투표(공관),,0,9,4,5,0,0,0,9,0,-9
하양읍,소계,20812,12955,3064,8412,246,86,952,12760,195,7857
,관내사전투표,3744,3744,1242,2053,83,21,297,3696,48,0
,하양읍제1투,2235,1035,205,698,24,10,85,1022,13,1200
,하양읍제2투,2026,1007,181,680,22,6,102,991,16,1019
,하양읍제3투,3997,2231,574,1371,61,10,174,2190,41,1766
,하양읍제4투,760,454,43,365,7,3,34,452,2,306
,하양읍제5투,1290,713,94,555,4,4,47,704,9,577
,하양읍제6투,1915,1012,124,790,12,4,59,989,23,903
,하양읍제7투,3036,1631,385,1095,17,24,85,1606,25,1405
,하양읍제8투,1809,1128,216,805,16,4,69,1110,18,681
진량읍,소계,29003,16957,4306,10523,333,143,1398,16703,254,12046
,관내사전투표,3929,3929,1357,2119,72,23,293,3864,65,0
,진량읍제1투,3610,1416,380,858,21,13,125,1397,19,2194
,진량읍제2투,2064,1137,278,732,27,14,67,1118,19,927
,진량읍제3투,1448,703,89,545,7,8,46,695,8,745
,진량읍제4투,2314,1137,218,785,27,8,79,1117,20,1177
,진량읍제5투,1930,986,173,589,11,11,186,970,16,944
,진량읍제6투,2492,1449,333,931,24,19,126,1433,16,1043
,진량읍제7투,2098,1256,278,821,25,13,93,1230,26,842
,진량읍제8투,1047,627,100,419,9,9,85,622,5,420
,진량읍제9투,2889,1498,386,940,38,8,105,1477,21,1391
,진량읍제10투,2530,1330,298,895,23,5,92,1313,17,1200
,진량읍제11투,2652,1489,416,889,49,12,101,1467,22,1163
와촌면,소계,5497,3485,578,2572,41,23,202,3416,69,2012
,관내사전투표,1157,1157,277,759,17,5,65,1123,34,0
,와촌면제1투,1616,756,118,561,11,4,46,740,16,860
,와촌면제2투,1467,814,84,664,3,8,42,801,13,653
,와촌면제3투,1257,758,99,588,10,6,49,752,6,499
자인면,소계,5398,3577,558,2713,51,30,182,3534,43,1821
,관내사전투표,1631,1631,316,1172,26,12,84,1610,21,0
,자인면제1투,1194,642,80,515,10,7,24,636,6,552
,자인면제2투,1232,653,85,503,7,5,43,643,10,579
,자인면제3투,1341,651,77,523,8,6,31,645,6,690
용성면,소계,3111,2111,290,1564,69,28,124,2075,36,1000
,관내사전투표,968,968,165,678,33,13,63,952,16,0
,용성면제1투,1839,936,105,727,29,8,50,919,17,903
,용성면제2투,304,207,20,159,7,7,11,204,3,97
남산면,소계,3376,2223,340,1672,33,25,123,2193,30,1153
,관내사전투표,876,876,177,621,10,9,46,863,13,0
,남산면제1투,1537,819,93,633,12,13,56,807,12,718
,남산면제2투,963,528,70,418,11,3,21,523,5,435
남천면,소계,2900,2078,337,1539,51,33,96,2056,22,822
,관내사전투표,787,787,177,531,15,8,49,780,7,0
,남천면제1투,1275,730,93,565,18,12,34,722,8,545
,남천면제2투,838,561,67,443,18,13,13,554,7,277
중앙동,소계,6976,4498,1098,2896,84,55,295,4428,70,2478
,관내사전투표,2129,2129,657,1203,46,21,172,2099,30,0
,중앙동제1투,2941,1533,293,1091,25,17,79,1505,28,1408
,중앙동제2투,1906,836,148,602,13,17,44,824,12,1070
동부동,소계,28781,16803,4660,10458,387,155,965,16625,178,11978
,관내사전투표,4013,4013,1462,2180,94,32,213,3981,32,0
,동부동제1투,2470,1106,222,765,28,12,65,1092,14,1364
,동부동제2투,1473,787,131,587,10,8,33,769,18,686
,동부동제3투,2838,1305,292,856,33,25,83,1289,16,1533
,동부동제4투,1562,803,148,560,28,12,40,788,15,759
,동부동제5투,1386,590,133,400,8,7,35,583,7,796
,동부동제6투,2664,1523,349,1029,30,9,84,1501,22,1141
,동부동제7투,3240,1634,450,1027,38,12,89,1616,18,1606
,동부동제8투,1995,1153,324,699,22,4,97,1146,7,842
,동부동제9투,2666,1460,399,926,35,19,69,1448,12,1206
,동부동제10투,4474,2429,750,1429,61,15,157,2412,17,2045
서부1동,소계,27385,16258,4360,10420,314,124,843,16061,197,11127
,관내사전투표,3558,3557,1143,2134,61,15,163,3516,41,1
