읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당민병덕,미래통합당임호영,정의당이성재,국가혁명배당금당유정희,계,무효투표수,기권수
합계,,145827,102910,56345,40490,4344,642,101821,1089,42917
거소·선상투표,,242,225,114,89,15,6,224,1,17
관외사전투표,,9839,9835,6145,3037,427,67,9676,159,4
국외부재자투표,,626,156,101,47,7,1,156,0,470
국외부재자투표(공관),,0,5,5,0,0,0,5,0,-5
비산1동,소계,17036,12126,6177,5345,448,55,12025,101,4910
,관내사전투표,3073,3073,1857,1087,105,5,3054,19,0
,비산1동제1투,2475,1265,671,511,57,11,1250,15,1210
,비산1동제2투,3825,2546,1376,1043,91,14,2524,22,1279
,비산1동제3투,3253,2146,855,1181,80,8,2124,22,1107
,비산1동제4투,2214,1551,665,805,59,7,1536,15,663
,비산1동제5투,2196,1545,753,718,56,10,1537,8,651
비산2동,소계,8822,6437,3388,2718,233,41,6380,57,2385
,관내사전투표,2168,2168,1314,766,64,10,2154,14,0
,비산2동제1투,2231,1358,636,645,53,12,1346,12,873
,비산2동제2투,2552,1648,826,728,58,17,1629,19,904
,비산2동제3투,1871,1263,612,579,58,2,1251,12,608
비산3동,소계,19190,12801,6605,5451,538,76,12670,131,6389
,관내사전투표,4653,4652,2723,1747,132,14,4616,36,1
,비산3동제1투,2414,1432,632,684,87,18,1421,11,982
,비산3동제2투,2570,1453,618,754,64,5,1441,12,1117
,비산3동제3투,2275,1197,599,491,72,12,1174,23,1078
,비산3동제4투,2282,1293,622,576,69,10,1277,16,989
,비산3동제5투,2439,1358,661,620,56,6,1343,15,1081
,비산3동제6투,2557,1416,750,579,58,11,1398,18,1141
부흥동,소계,13562,9902,5451,3820,479,56,9806,96,3660
,관내사전투표,4149,4148,2654,1303,140,23,4120,28,1
,부흥동제1투,1647,948,448,428,54,6,936,12,699
,부흥동제2투,1686,1071,484,514,60,2,1060,11,615
,부흥동제3투,1605,839,379,398,41,8,826,13,766
,부흥동제4투,2517,1616,836,650,100,11,1597,19,901
,부흥동제5투,1958,1280,650,527,84,6,1267,13,678
달안동,소계,9789,6755,3977,2402,262,42,6683,72,3034
,관내사전투표,2648,2648,1736,773,99,17,2625,23,0
,달안동제1투,2526,1386,740,557,62,8,1367,19,1140
,달안동제2투,2240,1201,671,453,53,11,1188,13,1039
,달안동제3투,2375,1520,830,619,48,6,1503,17,855
관양1동,소계,30096,19584,10066,8222,930,142,19360,224,10512
,관내사전투표,5616,5615,3392,1915,229,32,5568,47,1
,관양1동제1투,2878,1484,747,633,76,16,1472,12,1394
,관양1동제2투,3206,2007,816,1072,84,11,1983,24,1199
,관양1동제3투,2854,1446,663,656,93,14,1426,20,1408
,관양1동제4투,2758,1434,671,646,75,21,1413,21,1324
,관양1동제5투,3308,1836,952,735,112,12,1811,25,1472
,관양1동제6투,2822,1603,784,669,104,19,1576,27,1219
,관양1동제7투,3250,2119,990,1016,82,7,2095,24,1131
,관양1동제8투,3404,2040,1051,880,75,10,2016,24,1364
관양2동,소계,15777,10738,5698,4400,447,80,10625,113,5039
,관내사전투표,3347,3347,2045,1126,110,22,3303,44,0
,관양2동제1투,2321,1190,606,490,64,9,1169,21,1131
,관양2동제2투,2450,1150,571,499,63,6,1139,11,1300
,관양2동제3투,1650,821,383,366,48,18,815,6,829
,관양2동제4투,3060,1976,864,993,79,21,1957,19,1084
,관양2동제5투,2949,2254,1229,926,83,4,2242,12,695
부림동,소계,20848,14342,8614,4959,558,76,14207,135,6506
,관내사전투표,4426,4425,3003,1259,117,17,4396,29,1
,부림동제1투,2665,1504,853,541,86,7,1487,17,1161
,부림동제2투,2365,1532,860,578,71,6,1515,17,833
,부림동제3투,2800,1889,1041,733,78,15,1867,22,911
,부림동제4투,2712,1766,1076,583,83,10,1752,14,946
,부림동제5투,2568,1533,829,618,64,10,1521,12,1035
,부림동제6투,3312,1693,952,647,59,11,1669,24,1619
잘못 투입·구분된 투표지,,0,4,4,0,0,0,4,0,-4
