읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김용진,미래통합당송석준,국가혁명배당금당천종만,무소속홍준의,계,무효투표수,기권수
합계,,179016,110100,49682,56544,846,1677,108749,1351,68916
거소·선상투표,,535,502,159,202,23,31,415,87,33
관외사전투표,,8614,8610,4486,3554,102,264,8406,204,4
국외부재자투표,,426,99,73,23,0,3,99,0,327
국외부재자투표(공관),,0,2,1,0,1,0,2,0,-2
장호원읍,소계,11932,7429,3387,3846,40,66,7339,90,4503
,관내사전투표,2662,2662,1450,1141,14,30,2635,27,0
,장호원읍제1투,1960,885,362,494,7,10,873,12,1075
,장호원읍제2투,1614,783,344,421,7,3,775,8,831
,장호원읍제3투,821,466,122,330,1,3,456,10,355
,장호원읍제4투,928,579,170,393,3,5,571,8,349
,장호원읍제5투,920,488,220,254,1,9,484,4,432
,장호원읍제6투,507,285,101,178,2,1,282,3,222
,장호원읍제7투,2520,1281,618,635,5,5,1263,18,1239
부발읍,소계,26612,15336,7709,7105,118,247,15179,157,11276
,관내사전투표,4328,4328,2350,1872,28,46,4296,32,0
,부발읍제1투,3981,1493,623,809,12,36,1480,13,2488
,부발읍제2투,1942,903,294,570,8,17,889,14,1039
,부발읍제3투,514,318,75,237,1,2,315,3,196
,부발읍제4투,3023,1547,750,735,13,27,1525,22,1476
,부발읍제5투,3407,1582,690,827,15,33,1565,17,1825
,부발읍제6투,3148,1717,956,695,14,30,1695,22,1431
,부발읍제7투,1051,545,359,164,2,14,539,6,506
,부발읍제8투,2710,1213,502,657,15,20,1194,19,1497
,부발읍제9투,2508,1690,1110,539,10,22,1681,9,818
신둔면,소계,10959,6651,2930,3547,38,67,6582,69,4308
,관내사전투표,2518,2518,1370,1085,10,24,2489,29,0
,신둔면제1투,3161,1405,534,820,14,20,1388,17,1756
,신둔면제2투,3458,1727,666,1017,8,18,1709,18,1731
,신둔면제3투,1822,1001,360,625,6,5,996,5,821
백사면,소계,8955,5138,2044,2930,43,68,5085,53,3817
