읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김남국,미래통합당박순자,우리공화당정우혁,국가혁명배당금당이윤배,계,무효투표수,기권수
합계,,127185,83176,42150,38497,864,612,82123,1053,44009
거소·선상투표,,332,325,134,168,2,10,314,11,7
관외사전투표,,7739,7734,4582,2830,76,92,7580,154,5
국외부재자투표,,321,83,61,22,0,0,83,0,238
국외부재자투표(공관),,0,1,1,0,0,0,1,0,-1
호수동,소계,34960,23868,11864,11420,220,107,23611,257,11092
,관내사전투표,5477,5476,3304,2085,28,16,5433,43,1
,호수동제1투,2670,1516,757,721,12,3,1493,23,1154
,호수동제2투,2172,1524,627,872,10,7,1516,8,648
,호수동제3투,2829,1278,640,585,19,6,1250,28,1551
,호수동제4투,2948,1792,727,1020,18,7,1772,20,1156
,호수동제5투,3547,2306,1202,1040,33,13,2288,18,1241
,호수동제6투,3580,2346,1065,1222,19,12,2318,28,1234
,호수동제7투,2967,1759,893,802,30,8,1733,26,1208
,호수동제8투,3245,2195,1085,1042,21,20,2168,27,1050
,호수동제9투,2277,1487,604,848,13,3,1468,19,790
,호수동제10투,3248,2189,960,1183,17,12,2172,17,1059
초지동,소계,37105,23287,11865,10744,234,167,23010,277,13818
,관내사전투표,6274,6272,3848,2293,47,25,6213,59,2
,초지동제1투,2342,1436,622,770,13,12,1417,19,906
,초지동제2투,2113,1432,551,844,6,16,1417,15,681
,초지동제3투,2584,1749,723,988,12,4,1727,22,835
,초지동제4투,2128,1424,609,793,10,5,1417,7,704
,초지동제5투,2393,1321,626,646,16,14,1302,19,1072
,초지동제6투,2260,1362,633,687,26,7,1353,9,898
,초지동제7투,3446,1396,719,633,15,10,1377,19,2050
,초지동제8투,2544,1298,646,595,21,19,1281,17,1246
,초지동제9투,2909,1477,770,646,19,16,1451,26,1432
,초지동제10투,3103,1568,801,712,16,21,1550,18,1535
,초지동제11투,2824,1615,844,717,21,10,1592,23,1209
,초지동제12투,2185,937,473,420,12,8,913,24,1248
대부동,소계,7176,4337,1335,2879,30,30,4274,63,2839
,관내사전투표,1799,1799,635,1118,11,11,1775,24,0
,대부동제1투,1901,836,249,563,6,5,823,13,1065
,대부동제2투,1762,883,211,643,3,6,863,20,879
,대부동제3투,1714,819,240,555,10,8,813,6,895
고잔동,소계,18558,10605,5755,4453,145,105,10458,147,7953
,관내사전투표,3799,3799,2304,1403,30,31,3768,31,0
,고잔동제1투,2861,1286,649,574,21,16,1260,26,1575
,고잔동제2투,1929,966,421,496,15,15,947,19,963
,고잔동제3투,4049,1960,1040,838,30,23,1931,29,2089
,고잔동제4투,2859,1258,643,559,22,9,1233,25,1601
,고잔동제5투,3061,1336,698,583,27,11,1319,17,1725
중앙동,소계,20994,12933,6551,5980,157,101,12789,144,8061
,관내사전투표,4376,4376,2542,1765,19,22,4348,28,0
,중앙동제1투,3153,1611,783,768,29,19,1599,12,1542
,중앙동제2투,3834,1877,899,904,29,15,1847,30,1957
,중앙동제3투,3424,1806,785,960,26,16,1787,19,1618
,중앙동제4투,3191,1651,783,794,27,16,1620,31,1540
,중앙동제5투,3016,1612,759,789,27,13,1588,24,1404
잘못 투입·구분된 투표지,,0,3,2,1,0,0,3,0,-3
