읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당윤영찬,미래통합당신상진,민중당김미희,국가혁명배당금당오성은,계,무효투표수,기권수
합계,,192279,122114,65947,50315,3687,787,120736,1378,70165
거소·선상투표,,298,289,134,121,11,8,274,15,9
관외사전투표,,13131,13116,8154,4220,407,121,12902,214,15
국외부재자투표,,488,113,82,25,3,1,111,2,375
국외부재자투표(공관),,0,1,1,0,0,0,1,0,-1
성남동,소계,28229,16797,9293,6685,519,102,16599,198,11432
,관내사전투표,5656,5656,3563,1873,154,19,5609,47,0
,성남동제1투,2999,1314,654,602,31,7,1294,20,1685
,성남동제2투,3302,1661,805,731,89,16,1641,20,1641
,성남동제3투,2895,1718,867,783,47,7,1704,14,1177
,성남동제4투,2852,1399,706,612,53,10,1381,18,1453
,성남동제5투,3705,1927,1009,815,50,18,1892,35,1778
,성남동제6투,3564,1861,970,804,49,12,1835,26,1703
,성남동제7투,3256,1261,719,465,46,13,1243,18,1995
중앙동,소계,11958,6973,3631,3025,199,57,6912,61,4985
,관내사전투표,2927,2927,1689,1119,69,20,2897,30,0
,중앙동제1투,2589,1178,534,585,38,12,1169,9,1411
,중앙동제2투,2114,944,448,432,42,13,935,9,1170
,중앙동제3투,2143,590,259,299,23,4,585,5,1553
,중앙동제4투,2185,1334,701,590,27,8,1326,8,851
금광1동,소계,6331,3835,2011,1630,133,23,3797,38,2496
,관내사전투표,1487,1487,865,539,67,5,1476,11,0
,금광1동제1투,1557,518,236,252,16,7,511,7,1039
,금광1동제2투,1626,816,393,383,24,4,804,12,810
,금광1동제3투,1661,1014,517,456,26,7,1006,8,647
금광2동,소계,19830,11349,5991,4779,396,63,11229,120,8481
,관내사전투표,4558,4558,2629,1705,164,20,4518,40,0
,금광2동제1투,2607,1057,524,474,37,7,1042,15,1550
,금광2동제2투,2815,1068,542,480,30,4,1056,12,1747
,금광2동제3투,2052,987,476,440,46,11,973,14,1065
,금광2동제4투,2289,1070,556,454,39,12,1061,9,1219
,금광2동제5투,3144,1194,588,544,37,4,1173,21,1950
,금광2동제6투,2365,1415,676,682,43,5,1406,9,950
은행1동,소계,8829,5488,2916,2284,192,38,5430,58,3341
,관내사전투표,2479,2479,1470,875,90,15,2450,29,0
,은행1동제1투,1877,746,356,355,23,7,741,5,1131
,은행1동제2투,2259,928,473,394,41,8,916,12,1331
,은행1동제3투,2214,1335,617,660,38,8,1323,12,879
은행2동,소계,20373,12361,6471,5293,388,66,12218,143,8012
,관내사전투표,4412,4412,2619,1615,135,7,4376,36,0
,은행2동제1투,2334,966,449,452,42,9,952,14,1368
,은행2동제2투,1563,787,413,323,26,8,770,17,776
,은행2동제3투,2043,1090,534,498,39,8,1079,11,953
,은행2동제4투,1763,786,406,333,29,8,776,10,977
,은행2동제5투,2283,1015,507,431,44,13,995,20,1268
,은행2동제6투,3146,1886,859,967,38,6,1870,16,1260
,은행2동제7투,2829,1419,684,674,35,7,1400,19,1410
상대원1동,소계,21100,12405,6544,5318,339,83,12284,121,8695
,관내사전투표,3535,3534,2079,1305,105,19,3508,26,1
,상대원1동제1투,3611,1437,710,654,38,10,1412,25,2174
,상대원1동제2투,3475,1512,755,678,50,10,1493,19,1963
,상대원1동제3투,1939,887,392,441,34,7,874,13,1052
,상대원1동제4투,2003,1280,677,547,33,9,1266,14,723
,상대원1동제5투,2397,1551,807,691,29,14,1541,10,846
,상대원1동제6투,1439,744,363,358,12,8,741,3,695
,상대원1동제7투,2701,1460,761,644,38,6,1449,11,1241
상대원2동,소계,12512,7025,3603,3001,266,49,6919,106,5487
,관내사전투표,3250,3250,1822,1264,107,19,3212,38,0
,상대원2동제1투,3629,1384,643,646,60,11,1360,24,2245
,상대원2동제2투,1959,852,412,398,27,6,843,9,1107
,상대원2동제3투,3674,1539,726,693,72,13,1504,35,2135
상대원3동,소계,11365,6441,3382,2719,212,46,6359,82,4924
,관내사전투표,2916,2915,1709,1061,101,14,2885,30,1
,상대원3동제1투,3029,1186,530,601,33,11,1175,11,1843
,상대원3동제2투,2371,990,492,437,35,12,976,14,1381
,상대원3동제3투,3049,1350,651,620,43,9,1323,27,1699
하대원동,소계,17295,11597,5819,5287,319,59,11484,113,5698
,관내사전투표,3951,3951,2289,1510,94,21,3914,37,0
,하대원동제1투,2451,1201,556,562,57,9,1184,17,1250
,하대원동제2투,2676,1443,666,700,52,7,1425,18,1233
,하대원동제3투,3259,1877,892,919,45,9,1865,12,1382
,하대원동제4투,3159,2175,956,1143,47,11,2157,18,984
,하대원동제5투,1799,950,460,453,24,2,939,11,849
도촌동,소계,20540,14309,7909,5920,303,71,14203,106,6231
,관내사전투표,4642,4641,2918,1599,86,15,4618,23,1
,도촌동제1투,2028,1165,521,611,19,6,1157,8,863
,도촌동제2투,2923,1722,863,796,39,8,1706,16,1201
,도촌동제3투,2908,1608,818,710,49,12,1589,19,1300
,도촌동제4투,3739,2388,1326,971,58,18,2373,15,1351
,도촌동제5투,2816,1885,996,845,29,5,1875,10,931
,도촌동제6투,1484,900,467,388,23,7,885,15,584
잘못 투입·구분된 투표지,,0,15,6,8,0,0,14,1,-15
