읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당임종성,미래통합당이종구,국가혁명배당금당한옥현,계,무효투표수,기권수
합계,,155614,93174,52468,38910,864,92242,932,62440
거소·선상투표,,227,211,125,71,9,205,6,16
관외사전투표,,13078,13066,8451,4281,148,12880,186,12
국외부재자투표,,485,116,84,31,0,115,1,369
국외부재자투표(공관),,0,7,3,4,0,7,0,-7
오포읍,소계,81667,44876,25731,18432,353,44516,360,36791
,관내사전투표,8125,8125,5361,2682,37,8080,45,0
,오포읍제1투,2407,1331,740,569,9,1318,13,1076
,오포읍제2투,5099,2421,1402,962,37,2401,20,2678
,오포읍제3투,4275,2111,1276,813,6,2095,16,2164
,오포읍제4투,3331,1713,952,718,19,1689,24,1618
,오포읍제5투,3922,1779,930,806,23,1759,20,2143
,오포읍제6투,5862,2632,1375,1225,9,2609,23,3230
,오포읍제7투,4663,2626,1387,1210,15,2612,14,2037
,오포읍제8투,3920,2197,1352,817,13,2182,15,1723
,오포읍제9투,4781,2477,1311,1126,17,2454,23,2304
,오포읍제10투,4542,2156,1085,1032,23,2140,16,2386
,오포읍제11투,8578,4028,2321,1650,33,4004,24,4550
,오포읍제12투,2501,1430,817,583,18,1418,12,1071
,오포읍제13투,2549,1524,922,566,18,1506,18,1025
,오포읍제14투,3155,1337,644,670,15,1329,8,1818
,오포읍제15투,4658,2183,1215,931,17,2163,20,2475
,오포읍제16투,4920,2411,1437,930,25,2392,19,2509
,오포읍제17투,2698,1456,746,682,11,1439,17,1242
,오포읍제18투,1681,939,458,460,8,926,13,742
초월읍,소계,33461,19503,10712,8411,188,19311,192,13958
,관내사전투표,5515,5514,3532,1902,34,5468,46,1
,초월읍제1투,4575,2002,1028,942,20,1990,12,2573
,초월읍제2투,3157,1770,996,735,22,1753,17,1387
,초월읍제3투,2945,1553,800,710,22,1532,21,1392
,초월읍제4투,5028,2604,1394,1151,34,2579,25,2424
,초월읍제5투,2566,1235,532,679,11,1222,13,1331
,초월읍제6투,4260,1965,981,941,24,1946,19,2295
,초월읍제7투,1631,897,342,540,3,885,12,734
,초월읍제8투,3784,1963,1107,811,18,1936,27,1821
곤지암읍,소계,19115,10863,5290,5315,114,10719,144,8252
,관내사전투표,3457,3457,2003,1379,27,3409,48,0
,곤지암읍제1투,3363,1658,794,833,18,1645,13,1705
,곤지암읍제2투,3506,1444,603,805,18,1426,18,2062
,곤지암읍제3투,2137,1042,376,632,17,1025,17,1095
,곤지암읍제4투,2197,1125,381,712,12,1105,20,1072
,곤지암읍제5투,4455,2137,1133,954,22,2109,28,2318
도척면,소계,7581,4528,2068,2365,52,4485,43,3053
,관내사전투표,1698,1698,930,741,15,1686,12,0
,도척면제1투,2649,1140,517,594,17,1128,12,1509
,도척면제2투,2069,1088,398,665,12,1075,13,981
,도척면제3투,1165,602,223,365,8,596,6,563
잘못 투입·구분된 투표지,,0,4,4,0,0,4,0,-4
