읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김경협,미래통합당이음재,정의당김선자,국가혁명배당금당조은지,계,무효투표수,기권수
합계,,138380,82208,48002,29266,2994,856,81118,1090,56172
거소·선상투표,,180,167,95,45,9,9,158,9,13
관외사전투표,,10692,10684,7092,2857,426,133,10508,176,8
국외부재자투표,,367,106,81,21,3,1,106,0,261
국외부재자투표(공관),,0,2,1,1,0,0,2,0,-2
심곡동,소계,53656,28337,15962,10565,1080,327,27934,403,25319
,관내사전투표,6718,6718,4387,1995,234,55,6671,47,0
,심곡동제1투,4423,1578,870,591,77,18,1556,22,2845
,심곡동제2투,4530,1740,950,664,64,28,1706,34,2790
,심곡동제3투,4659,1785,1018,614,100,24,1756,29,2874
,심곡동제4투,3462,1695,931,671,48,20,1670,25,1767
,심곡동제5투,2526,1275,712,486,42,17,1257,18,1251
,심곡동제6투,3134,1213,654,459,57,19,1189,24,1921
,심곡동제7투,3248,1592,832,640,73,22,1567,25,1656
,심곡동제8투,2595,1240,642,527,48,11,1228,12,1355
,심곡동제9투,3288,1743,961,656,75,24,1716,27,1545
,심곡동제10투,3120,1471,808,568,43,25,1444,27,1649
,심곡동제11투,3573,2078,1099,846,75,19,2039,39,1495
,심곡동제12투,2552,1199,603,512,43,15,1173,26,1353
,심곡동제13투,3161,1620,812,704,59,19,1594,26,1541
,심곡동제14투,2667,1390,683,632,42,11,1368,22,1277
부천동,소계,73485,42906,24769,15774,1475,386,42404,502,30579
,관내사전투표,7202,7199,4612,2257,220,54,7143,56,3
,부천동제1투,3453,1522,827,585,57,30,1499,23,1931
,부천동제2투,4388,1707,957,653,62,14,1686,21,2681
,부천동제3투,2197,1449,831,568,34,7,1440,9,748
,부천동제4투,1848,928,505,358,46,13,922,6,920
,부천동제5투,4352,2423,1363,943,62,18,2386,37,1929
,부천동제6투,3888,2224,1264,853,60,16,2193,31,1664
,부천동제7투,2495,1577,898,594,54,13,1559,18,918
,부천동제8투,2675,1681,999,598,52,14,1663,18,994
,부천동제9투,4531,2495,1480,886,83,19,2468,27,2036
,부천동제10투,4962,3161,1812,1193,103,20,3128,33,1801
,부천동제11투,4033,2142,1223,779,89,18,2109,33,1891
,부천동제12투,3544,1865,1047,714,59,22,1842,23,1679
,부천동제13투,2530,1321,679,550,41,12,1282,39,1209
,부천동제14투,4598,2399,1353,896,103,21,2373,26,2199
,부천동제15투,2891,1553,932,525,62,17,1536,17,1338
,부천동제16투,3426,1877,1024,729,78,21,1852,25,1549
,부천동제17투,3483,1873,1074,676,84,23,1857,16,1610
,부천동제18투,2804,1442,739,614,47,22,1422,20,1362
,부천동제19투,1879,893,471,379,25,6,881,12,986
,부천동제20투,2306,1175,679,424,54,6,1163,12,1131
잘못 투입·구분된 투표지,,0,6,2,3,1,0,6,0,-6
