읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당권칠승,미래통합당석호현,국가혁명배당금당김지완,계,무효투표수,기권수
합계,,219651,139281,88793,47377,1599,137769,1512,80370
거소·선상투표,,283,265,157,93,3,253,12,18
관외사전투표,,12867,12862,8506,3851,234,12591,271,5
국외부재자투표,,604,150,115,35,0,150,0,454
국외부재자투표(공관),,0,11,9,2,0,11,0,-11
봉담읍,소계,52457,31525,19502,11341,369,31212,313,20932
,관내사전투표,8665,8665,5978,2537,77,8592,73,0
,봉담읍제3투,2831,1317,753,528,25,1306,11,1514
,봉담읍제4투,2095,1083,595,461,15,1071,12,1012
,봉담읍제5투,3430,1631,833,762,22,1617,14,1799
,봉담읍제6투,3393,1563,922,607,20,1549,14,1830
,봉담읍제7투,2078,1072,574,469,13,1056,16,1006
,봉담읍제8투,2404,1095,614,441,26,1081,14,1309
,봉담읍제9투,2329,1369,887,452,15,1354,15,960
,봉담읍제10투,2552,1520,869,613,21,1503,17,1032
,봉담읍제11투,2378,1326,782,517,9,1308,18,1052
,봉담읍제12투,2940,1825,1168,614,24,1806,19,1115
,봉담읍제13투,2937,1479,951,497,19,1467,12,1458
,봉담읍제14투,4076,2267,1416,810,19,2245,22,1809
,봉담읍제15투,3454,1312,820,445,26,1291,21,2142
,봉담읍제16투,2500,1612,896,686,17,1599,13,888
,봉담읍제17투,1818,979,594,366,8,968,11,839
,봉담읍제18투,2577,1410,850,536,13,1399,11,1167
진안동,소계,32629,18152,11354,6411,197,17962,190,14477
,관내사전투표,3763,3763,2558,1140,41,3739,24,0
,진안동제1투,3452,1281,647,587,29,1263,18,2171
,진안동제2투,3016,1273,805,432,16,1253,20,1743
,진안동제3투,2400,1600,891,672,20,1583,17,800
,진안동제4투,4173,2062,1259,754,25,2038,24,2111
,진안동제5투,5620,2882,1724,1110,24,2858,24,2738
,진안동제6투,4574,2552,1573,933,20,2526,26,2022
,진안동제7투,3035,911,564,302,15,881,30,2124
,진안동제8투,2596,1828,1333,481,7,1821,7,768
병점1동,소계,21577,13270,8526,4449,152,13127,143,8307
,관내사전투표,4392,4391,3127,1189,38,4354,37,1
,병점1동제1투,3581,1976,1278,664,17,1959,17,1605
,병점1동제2투,2782,1487,897,545,23,1465,22,1295
,병점1동제3투,3693,1681,990,628,30,1648,33,2012
,병점1동제4투,3648,2080,1291,758,18,2067,13,1568
,병점1동제5투,3481,1655,943,665,26,1634,21,1826
병점2동,소계,18031,11579,7713,3641,122,11476,103,6452
,관내사전투표,4169,4169,3075,1029,41,4145,24,0
,병점2동제1투,3511,1809,1077,689,22,1788,21,1702
,병점2동제2투,3735,2268,1423,815,14,2252,16,1467
,병점2동제3투,3601,1777,1143,587,30,1760,17,1824
,병점2동제4투,3015,1556,995,521,15,1531,25,1459
반월동,소계,22440,14783,9403,5146,120,14669,114,7657
,관내사전투표,4208,4207,2781,1371,26,4178,29,1
,반월동제1투,2990,1672,958,675,18,1651,21,1318
,반월동제2투,3555,1941,1090,814,13,1917,24,1614
,반월동제3투,2880,1846,1079,736,18,1833,13,1034
,반월동제4투,3560,2209,1581,606,14,2201,8,1351
,반월동제5투,3937,2203,1467,708,18,2193,10,1734
,반월동제6투,1310,705,447,236,13,696,9,605
기배동,소계,11020,7120,4427,2557,81,7065,55,3900
,관내사전투표,2887,2887,1987,865,20,2872,15,0
,기배동제1투,2815,1412,798,577,21,1396,16,1403
,기배동제2투,2723,1491,905,559,14,1478,13,1232
,기배동제3투,2595,1330,737,556,26,1319,11,1265
화산동,소계,18540,10890,6029,4593,147,10769,121,7650
,관내사전투표,3988,3988,2456,1459,36,3951,37,0
,화산동제1투,2761,1209,608,564,25,1197,12,1552
,화산동제2투,2996,1392,701,648,23,1372,20,1604
,화산동제3투,3424,1615,795,776,29,1600,15,1809
,화산동제4투,2547,1083,552,497,15,1064,19,1464
,화산동제5투,2824,1603,917,649,19,1585,18,1221
동탄3동,소계,29203,18672,13051,5257,174,18482,190,10531
,관내사전투표,5831,5831,4489,1256,46,5791,40,0
,동탄3동제1투,3380,1880,1350,500,15,1865,15,1500
,동탄3동제2투,3830,1964,1296,628,24,1948,16,1866
,동탄3동제3투,4917,2169,1344,749,24,2117,52,2748
,동탄3동제4투,3706,2190,1400,744,25,2169,21,1516
,동탄3동제5투,4027,2384,1605,736,17,2358,26,1643
,동탄3동제6투,3512,2254,1567,644,23,2234,20,1258
잘못 투입·구분된 투표지,,0,2,1,1,0,2,0,-2
