읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김한정,미래통합당김용식,국가혁명배당금당하도겸,무소속이석우,계,무효투표수,기권수
합계,,194104,117404,68660,36526,838,10184,116208,1196,76700
거소·선상투표,,380,359,177,89,8,64,338,21,21
관외사전투표,,11210,11206,7098,2919,123,882,11022,184,4
국외부재자투표,,581,161,110,41,0,9,160,1,420
국외부재자투표(공관),,0,4,0,4,0,0,4,0,-4
진접읍,소계,70573,38990,22389,11991,257,3966,38603,387,31583
,관내사전투표,9243,9243,6287,2115,32,750,9184,59,0
,진접읍제1투,2055,624,308,239,4,62,613,11,1431
,진접읍제2투,4492,2044,1088,665,19,245,2017,27,2448
,진접읍제3투,4517,2312,1360,659,19,246,2284,28,2205
,진접읍제4투,3342,1435,647,574,19,180,1420,15,1907
,진접읍제5투,2889,1397,725,485,10,164,1384,13,1492
,진접읍제6투,4226,1957,899,770,22,238,1929,28,2269
,진접읍제7투,4821,2210,1183,739,20,232,2174,36,2611
,진접읍제8투,4004,1847,843,785,16,183,1827,20,2157
,진접읍제9투,3013,1454,622,639,16,150,1427,27,1559
,진접읍제10투,3667,2035,1247,548,11,216,2022,13,1632
,진접읍제11투,3258,1575,811,546,9,192,1558,17,1683
,진접읍제12투,2736,1532,936,442,6,143,1527,5,1204
,진접읍제13투,4089,2315,1490,556,7,248,2301,14,1774
,진접읍제14투,4121,2215,1367,577,14,241,2199,16,1906
,진접읍제15투,4402,1959,1079,681,14,163,1937,22,2443
,진접읍제16투,2734,1321,705,402,9,191,1307,14,1413
,진접읍제17투,2964,1515,792,569,10,122,1493,22,1449
오남읍,소계,41673,23160,13696,6994,189,2065,22944,216,18513
,관내사전투표,6874,6874,4718,1587,44,487,6836,38,0
,오남읍제1투,4099,1488,754,547,14,156,1471,17,2611
,오남읍제2투,2872,1340,764,416,13,130,1323,17,1532
,오남읍제3투,2460,1075,493,426,11,125,1055,20,1385
,오남읍제4투,3348,1605,754,665,21,149,1589,16,1743
,오남읍제5투,4566,2182,1211,731,19,197,2158,24,2384
,오남읍제6투,3348,1567,853,545,11,140,1549,18,1781
,오남읍제7투,2736,1428,876,408,6,130,1420,8,1308
,오남읍제8투,4333,2165,1237,720,16,173,2146,19,2168
,오남읍제9투,4178,2187,1374,547,21,225,2167,20,1991
,오남읍제10투,2859,1249,662,402,13,153,1230,19,1610
별내면,소계,16302,10578,5762,3681,86,943,10472,106,5724
,관내사전투표,3708,3707,2386,1005,19,275,3685,22,1
,별내면제1투,1123,455,147,221,5,75,448,7,668
,별내면제2투,2711,1567,811,568,14,159,1552,15,1144
,별내면제3투,2940,1532,710,636,17,148,1511,21,1408
,별내면제4투,2803,1632,862,606,15,128,1611,21,1171
,별내면제5투,3017,1685,846,645,16,158,1665,20,1332
별내동,소계,53385,32944,19427,10806,175,2255,32663,281,20441
,관내사전투표,7316,7315,5041,1832,31,368,7272,43,1
,별내동제1투,5572,2750,1697,802,8,201,2708,42,2822
,별내동제2투,3442,2033,1125,753,11,129,2018,15,1409
,별내동제3투,2631,1615,910,568,8,117,1603,12,1016
,별내동제4투,4337,2627,1582,831,9,197,2619,8,1710
,별내동제5투,4509,2571,1497,842,13,197,2549,22,1938
,별내동제6투,2738,1293,695,467,14,101,1277,16,1445
,별내동제7투,3963,2195,1198,797,15,164,2174,21,1768
,별내동제8투,4441,2303,1216,872,13,174,2275,28,2138
,별내동제9투,2333,1277,682,453,10,119,1264,13,1056
,별내동제10투,3029,1822,954,720,12,117,1803,19,1207
,별내동제11투,2515,1453,758,546,13,123,1440,13,1062
,별내동제12투,3270,1925,1117,674,9,112,1912,13,1345
,별내동제13투,3289,1765,955,649,9,136,1749,16,1524
잘못 투입·구분된 투표지,,0,2,1,1,0,0,2,0,-2
