읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김태년,미래통합당염오봉,민중당장지화,국가혁명배당금당이태호,계,무효투표수,기권수
합계,,205299,129551,76830,45617,3785,1151,127383,2168,75748
거소·선상투표,,298,273,150,93,11,6,260,13,25
관외사전투표,,13429,13413,8794,3791,455,126,13166,247,16
국외부재자투표,,717,198,144,49,5,0,198,0,519
국외부재자투표(공관),,0,5,2,3,0,0,5,0,-5
신흥1동,소계,11967,6428,3955,2087,214,63,6319,109,5539
,관내사전투표,2632,2632,1780,711,96,16,2603,29,0
,신흥1동제1투,2870,1027,571,382,34,15,1002,25,1843
,신흥1동제2투,2150,862,522,293,27,6,848,14,1288
,신흥1동제3투,2052,855,495,303,28,14,840,15,1197
,신흥1동제4투,2263,1052,587,398,29,12,1026,26,1211
신흥2동,소계,6786,4086,2364,1519,125,31,4039,47,2700
,관내사전투표,1299,1299,829,402,47,7,1285,14,0
,신흥2동제1투,900,301,159,123,15,1,298,3,599
,신흥2동제2투,3372,1952,1053,814,42,17,1926,26,1420
,신흥2동제3투,1215,534,323,180,21,6,530,4,681
신흥3동,소계,10324,5807,3435,2101,159,40,5735,72,4517
,관내사전투표,2863,2862,1831,926,63,15,2835,27,1
,신흥3동제1투,2546,961,539,370,32,8,949,12,1585
,신흥3동제2투,2076,843,455,342,22,8,827,16,1233
,신흥3동제3투,2839,1141,610,463,42,9,1124,17,1698
태평1동,소계,13871,8251,4990,2823,239,78,8130,121,5620
,관내사전투표,3442,3441,2288,998,83,32,3401,40,1
,태평1동제1투,3081,1410,787,531,47,14,1379,31,1671
,태평1동제2투,2676,1327,700,549,44,12,1305,22,1349
,태평1동제3투,2421,983,553,370,34,10,967,16,1438
,태평1동제4투,2251,1090,662,375,31,10,1078,12,1161
태평2동,소계,12848,7182,4251,2485,261,68,7065,117,5666
,관내사전투표,2283,2281,1454,695,81,17,2247,34,2
,태평2동제1투,2446,956,557,339,37,13,946,10,1490
,태평2동제2투,2746,1427,826,512,50,12,1400,27,1319
,태평2동제3투,1421,588,351,210,19,2,582,6,833
,태평2동제4투,1967,992,584,345,33,8,970,22,975
,태평2동제5투,1985,938,479,384,41,16,920,18,1047
태평3동,소계,12129,7280,4384,2440,284,65,7173,107,4849
,관내사전투표,3289,3288,2144,952,129,24,3249,39,1
,태평3동제1투,2209,1116,646,414,37,9,1106,10,1093
,태평3동제2투,1958,843,462,314,37,14,827,16,1115
,태평3동제3투,2229,900,501,328,41,7,877,23,1329
,태평3동제4투,2444,1133,631,432,40,11,1114,19,1311
태평4동,소계,11125,6230,3662,2098,265,82,6107,123,4895
,관내사전투표,2488,2480,1582,715,110,34,2441,39,8
,태평4동제1투,1944,825,443,295,50,10,798,27,1119
,태평4동제2투,2355,948,524,348,42,19,933,15,1407
,태평4동제3투,2051,823,444,316,33,8,801,22,1228
,태평4동제4투,2287,1154,669,424,30,11,1134,20,1133
수진1동,소계,11275,5994,3540,2119,169,77,5905,89,5281
,관내사전투표,2475,2474,1591,758,71,27,2447,27,1
,수진1동제1투,2084,745,401,286,26,16,729,16,1339
,수진1동제2투,2360,1078,580,441,27,9,1057,21,1282
,수진1동제3투,2185,811,447,316,23,10,796,15,1374
,수진1동제4투,2171,886,521,318,22,15,876,10,1285
수진2동,소계,13685,8382,4953,2996,238,88,8275,107,5303
,관내사전투표,3236,3235,2179,906,88,32,3205,30,1
,수진2동제1투,2254,923,486,371,38,10,905,18,1331
,수진2동제2투,2335,1010,553,400,31,10,994,16,1325
,수진2동제3투,1347,612,342,240,14,5,601,11,735
,수진2동제4투,1762,972,559,351,32,13,955,17,790
,수진2동제5투,2751,1630,834,728,35,18,1615,15,1121
단대동,소계,12505,7750,4607,2814,176,59,7656,94,4755
,관내사전투표,2671,2671,1738,831,57,14,2640,31,0
,단대동제1투,2835,1393,809,518,38,11,1376,17,1442
,단대동제2투,3126,1829,1023,734,37,16,1810,19,1297
,단대동제3투,2058,946,523,383,15,13,934,12,1112
,단대동제4투,1815,911,514,348,29,5,896,15,904
산성동,소계,10889,6341,3870,1972,271,69,6182,159,4548
,관내사전투표,2511,2509,1658,700,102,22,2482,27,2
,산성동제1투,2149,1000,523,379,44,11,957,43,1149
,산성동제2투,2540,1364,865,393,60,19,1337,27,1176
,산성동제3투,2073,780,424,292,38,10,764,16,1293
,산성동제4투,1616,688,400,208,27,7,642,46,928
양지동,소계,8895,5689,3535,1773,204,48,5560,129,3206
,관내사전투표,2609,2608,1753,705,91,17,2566,42,1
,양지동제1투,2506,1180,697,393,48,9,1147,33,1326
,양지동제2투,2197,1103,631,395,35,16,1077,26,1094
,양지동제3투,1583,798,454,280,30,6,770,28,785
복정동,소계,9707,5984,3836,1807,170,58,5871,113,3723
,관내사전투표,2359,2355,1683,564,54,23,2324,31,4
,복정동제1투,2048,989,555,368,35,7,965,24,1059
,복정동제2투,359,200,74,113,5,2,194,6,159
,복정동제3투,2400,1208,756,358,39,18,1171,37,1192
,복정동제4투,2541,1232,768,404,37,8,1217,15,1309
신촌동,소계,3415,2153,1208,863,23,25,2119,34,1262
,관내사전투표,851,851,499,328,7,7,841,10,0
,신촌동투표소,2564,1302,709,535,16,18,1278,24,1262
고등동,소계,4974,3595,2118,1343,64,25,3550,45,1379
,관내사전투표,1181,1180,759,390,16,2,1167,13,1
,고등동제1투,1800,1146,648,437,31,13,1129,17,654
,고등동제2투,1993,1269,711,516,17,10,1254,15,724
시흥동,소계,2755,1828,737,1025,36,13,1811,17,927
,관내사전투표,729,729,343,352,19,6,720,9,0
,시흥동투표소,2026,1099,394,673,17,7,1091,8,927
위례동,소계,33705,22652,12277,9409,413,130,22229,423,11053
,관내사전투표,5798,5795,3611,2041,70,21,5743,52,3
,위례동제1투,2671,1702,686,959,27,12,1684,18,969
,위례동제2투,3365,2279,1152,1058,26,10,2246,33,1086
,위례동제3투,3354,2196,1325,822,22,11,2180,16,1158
,위례동제4투,3360,1719,930,738,27,7,1702,17,1641
,위례동제5투,3824,2295,1197,1048,26,7,2278,17,1529
,위례동제6투,2108,1261,676,490,47,22,1235,26,847
,위례동제7투,3192,1895,865,842,62,14,1783,112,1297
,위례동제8투,3849,2028,1157,659,76,23,1915,113,1821
,위례동제9투,2184,1482,678,752,30,3,1463,19,702
잘못 투입·구분된 투표지,,0,30,18,7,3,0,28,2,-30
