읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당윤호중,미래통합당나태근,우리공화당강태성,국가혁명배당금당정지인,계,무효투표수,기권수
합계,,168689,111590,64668,43456,1167,972,110263,1327,57099
거소·선상투표,,219,206,111,75,11,4,201,5,13
관외사전투표,,8717,8714,5758,2594,78,116,8546,168,3
국외부재자투표,,532,144,98,44,2,0,144,0,388
국외부재자투표(공관),,0,5,3,2,0,0,5,0,-5
갈매동,소계,23123,15155,8331,6375,183,105,14994,161,7968
,관내사전투표,4940,4940,3163,1667,46,24,4900,40,0
,갈매동제1투,585,317,105,203,3,4,315,2,268
,갈매동제2투,3751,2221,1083,1084,14,10,2191,30,1530
,갈매동제3투,3761,1798,1026,709,22,22,1779,19,1963
,갈매동제4투,3287,2031,1026,933,34,15,2008,23,1256
,갈매동제5투,1851,991,475,476,14,10,975,16,860
,갈매동제6투,2511,1370,686,636,21,10,1353,17,1141
,갈매동제7투,2437,1487,767,667,29,10,1473,14,950
동구동,소계,30272,20925,12820,7530,183,160,20693,232,9347
,관내사전투표,4954,4954,3541,1317,31,27,4916,38,0
,동구동제1투,1742,855,500,334,8,4,846,9,887
,동구동제2투,982,532,190,308,12,9,519,13,450
,동구동제3투,2870,1868,1093,733,16,11,1853,15,1002
,동구동제4투,2493,1571,952,563,17,20,1552,19,922
,동구동제5투,2433,1480,867,565,10,15,1457,23,953
,동구동제6투,2372,1405,855,505,18,6,1384,21,967
,동구동제7투,2289,1483,900,540,16,11,1467,16,806
,동구동제8투,2144,1596,934,627,13,9,1583,13,548
,동구동제9투,2468,1535,936,553,9,14,1512,23,933
,동구동제10투,3005,1963,1081,829,13,16,1939,24,1042
,동구동제11투,2520,1683,971,656,20,18,1665,18,837
인창동,소계,18795,12201,7207,4635,127,101,12070,131,6594
,관내사전투표,3765,3765,2570,1122,24,28,3744,21,0
,인창동제1투,2587,1338,697,595,24,10,1326,12,1249
,인창동제2투,2759,1474,827,591,15,20,1453,21,1285
,인창동제3투,2111,980,463,467,18,13,961,19,1131
,인창동제4투,2808,1512,885,575,21,12,1493,19,1296
,인창동제5투,2168,1410,835,550,4,8,1397,13,758
,인창동제6투,2597,1722,930,735,21,10,1696,26,875
교문1동,소계,14460,8410,4474,3670,94,73,8311,99,6050
,관내사전투표,2461,2460,1573,834,17,18,2442,18,1
,교문1동제1투,2561,1107,561,508,13,10,1092,15,1454
,교문1동제2투,2071,923,432,451,16,12,911,12,1148
,교문1동제3투,2234,1079,527,502,16,11,1056,23,1155
,교문1동제4투,2317,1178,554,569,22,14,1159,19,1139
,교문1동제5투,1577,864,429,418,7,2,856,8,713
,교문1동제6투,1239,799,398,388,3,6,795,4,440
교문2동,소계,16477,11423,6371,4746,100,85,11302,121,5054
,관내사전투표,3151,3151,2054,1046,10,18,3128,23,0
,교문2동제1투,2209,1303,731,534,13,12,1290,13,906
,교문2동제2투,1923,901,456,407,14,11,888,13,1022
,교문2동제3투,2122,1401,700,662,12,13,1387,14,721
,교문2동제4투,2201,1541,786,712,16,11,1525,16,660
,교문2동제5투,2402,1510,776,687,18,11,1492,18,892
,교문2동제6투,2469,1616,868,698,17,9,1592,24,853
수택1동,소계,16852,9805,5480,3944,135,115,9674,131,7047
,관내사전투표,3327,3327,2095,1154,21,29,3299,28,0
,수택1동제1투,3358,1428,762,582,34,25,1403,25,1930
,수택1동제2투,2121,952,452,453,17,17,939,13,1169
,수택1동제3투,2812,1205,607,535,29,17,1188,17,1607
,수택1동제4투,2514,1469,777,644,13,15,1449,20,1045
,수택1동제5투,2720,1424,787,576,21,12,1396,28,1296
수택2동,소계,20699,11973,6585,4932,150,142,11809,164,8726
,관내사전투표,3210,3210,1968,1149,38,29,3184,26,0
,수택2동제1투,2564,1128,550,537,16,16,1119,9,1436
,수택2동제2투,3236,1813,984,749,16,18,1767,46,1423
,수택2동제3투,2723,1266,615,578,33,18,1244,22,1457
,수택2동제4투,1900,928,443,443,10,15,911,17,972
,수택2동제5투,2731,1342,780,516,16,14,1326,16,1389
,수택2동제6투,2413,1207,641,519,17,16,1193,14,1206
,수택2동제7투,1922,1079,604,441,4,16,1065,14,843
수택3동,소계,18543,12625,7427,4908,104,71,12510,115,5918
,관내사전투표,4866,4866,3305,1479,25,24,4833,33,0
,수택3동제1투,2741,1369,772,563,11,11,1357,12,1372
,수택3동제2투,2711,1807,949,807,19,12,1787,20,904
,수택3동제3투,3375,2092,1109,937,22,5,2073,19,1283
,수택3동제4투,2575,1121,568,517,10,11,1106,15,1454
,수택3동제5투,2275,1370,724,605,17,8,1354,16,905
잘못 투입·구분된 투표지,,0,4,3,1,0,0,4,0,-4
