읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김민철,미래통합당이형섭,민중당김재연,국가혁명배당금당정동진,계,무효투표수,기권수
합계,,207183,129338,71573,49640,5536,1087,127836,1502,77845
거소·선상투표,,393,359,191,120,15,9,335,24,34
관외사전투표,,11370,11363,6996,3496,489,155,11136,227,7
국외부재자투표,,541,144,105,38,0,0,143,1,397
국외부재자투표(공관),,0,9,7,2,0,0,9,0,-9
장암동,소계,16327,10722,5842,4311,363,81,10597,125,5605
,관내사전투표,3360,3357,1985,1220,104,16,3325,32,3
,장암동제1투,2591,1548,808,658,53,11,1530,18,1043
,장암동제2투,2988,1442,770,575,52,23,1420,22,1546
,장암동제3투,2240,1146,540,522,54,9,1125,21,1094
,장암동제4투,2616,1492,722,683,60,10,1475,17,1124
,장암동제5투,236,161,45,106,6,0,157,4,75
,장암동제6투,2296,1576,972,547,34,12,1565,11,720
신곡1동,소계,36155,22224,12024,9003,776,193,21996,228,13931
,관내사전투표,5596,5596,3480,1853,188,40,5561,35,0
,신곡1동제1투,2531,894,447,396,24,11,878,16,1637
,신곡1동제2투,2689,1502,664,752,52,11,1479,23,1187
,신곡1동제3투,2583,1167,585,501,47,17,1150,17,1416
,신곡1동제4투,3010,1706,864,745,55,18,1682,24,1304
,신곡1동제5투,3861,2104,958,1016,79,28,2081,23,1757
,신곡1동제6투,3309,1805,908,799,63,13,1783,22,1504
,신곡1동제7투,2879,1731,1008,617,74,20,1719,12,1148
,신곡1동제8투,3463,1816,1023,690,70,14,1797,19,1647
,신곡1동제9투,3295,2063,994,950,79,18,2041,22,1232
,신곡1동제10투,2939,1840,1093,684,45,3,1825,15,1099
신곡2동,소계,34968,21356,11173,8968,808,182,21131,225,13612
,관내사전투표,5656,5656,3442,1973,175,27,5617,39,0
,신곡2동제1투,2647,1175,584,528,45,6,1163,12,1472
,신곡2동제2투,2559,1372,681,592,59,15,1347,25,1187
,신곡2동제3투,2678,1499,783,636,51,14,1484,15,1179
,신곡2동제4투,2700,1471,739,627,70,16,1452,19,1229
,신곡2동제5투,2916,1569,786,679,69,19,1553,16,1347
,신곡2동제6투,2527,1461,588,794,48,15,1445,16,1066
,신곡2동제7투,3601,1706,853,722,83,21,1679,27,1895
,신곡2동제8투,3292,1945,997,838,80,10,1925,20,1347
,신곡2동제9투,3196,1922,973,866,54,11,1904,18,1274
,신곡2동제10투,3196,1580,747,713,74,28,1562,18,1616
송산1동,소계,25551,14276,7836,5613,527,137,14113,163,11275
,관내사전투표,4154,4154,2526,1413,155,23,4117,37,0
,송산1동제1투,3152,1386,664,634,60,9,1367,19,1766
,송산1동제2투,2362,1406,736,586,51,15,1388,18,956
,송산1동제3투,753,383,233,127,19,2,381,2,370
,송산1동제4투,2625,1421,775,567,52,11,1405,16,1204
,송산1동제5투,1976,900,487,372,23,11,893,7,1076
,송산1동제6투,2881,1238,650,510,44,15,1219,19,1643
,송산1동제7투,4452,1878,1013,751,71,21,1856,22,2574
,송산1동제8투,2500,1167,627,467,40,17,1151,16,1333
,송산1동제9투,696,343,125,186,12,13,336,7,353
송산2동,소계,26862,16485,9307,6114,777,97,16295,190,10377
,관내사전투표,5298,5298,3309,1685,239,26,5259,39,0
,송산2동제1투,2859,1466,813,551,76,10,1450,16,1393
,송산2동제2투,3927,1873,1006,731,109,9,1855,18,2054
,송산2동제3투,3490,2000,1035,853,87,6,1981,19,1490
,송산2동제4투,2486,1424,767,560,63,9,1399,25,1062
,송산2동제5투,2988,1575,852,625,62,9,1548,27,1413
,송산2동제6투,3217,1578,832,629,63,21,1545,33,1639
,송산2동제7투,2597,1271,693,480,78,7,1258,13,1326
자금동,소계,22442,12844,6726,5283,554,116,12679,165,9598
,관내사전투표,3739,3739,2226,1273,181,28,3708,31,0
,자금동제1투,3180,1218,566,569,46,13,1194,24,1962
,자금동제2투,3077,1607,767,741,56,20,1584,23,1470
,자금동제3투,2574,1142,553,512,38,14,1117,25,1432
,자금동제4투,2511,1174,567,535,52,9,1163,11,1337
,자금동제5투,3106,1545,790,634,79,18,1521,24,1561
,자금동제6투,4255,2419,1257,1019,102,14,2392,27,1836
송산3동,소계,32574,19545,11361,6686,1227,117,19391,154,13029
,관내사전투표,6169,6166,4016,1747,345,23,6131,35,3
,송산3동제1투,3265,1441,772,553,86,15,1426,15,1824
,송산3동제2투,3161,2042,1194,699,135,5,2033,9,1119
,송산3동제3투,4636,2360,1287,891,145,23,2346,14,2276
,송산3동제4투,4452,2296,1287,807,171,12,2277,19,2156
,송산3동제5투,4470,2341,1297,831,175,13,2316,25,2129
,송산3동제6투,3909,1810,988,658,124,14,1784,26,2099
,송산3동제7투,2512,1089,520,500,46,12,1078,11,1423
잘못 투입·구분된 투표지,,0,11,5,6,0,0,11,0,-11
