읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당윤후덕,미래통합당신보라,국가혁명배당금당박수연,기독자유통일당김정섭,계,무효투표수,기권수
합계,,219983,141143,85058,52122,1145,1272,139597,1546,78840
거소·선상투표,,403,388,202,143,17,6,368,20,15
관외사전투표,,13106,13098,8491,4126,141,77,12835,263,8
국외부재자투표,,849,229,171,55,1,0,227,2,620
국외부재자투표(공관),,0,3,3,0,0,0,3,0,-3
조리읍,소계,24704,14573,7673,6448,146,145,14412,161,10131
,관내사전투표,3888,3888,2369,1426,38,20,3853,35,0
,조리읍제1투,3789,2298,1163,1065,26,19,2273,25,1491
,조리읍제2투,2732,1289,664,583,16,13,1276,13,1443
,조리읍제3투,1906,968,461,469,11,18,959,9,938
,조리읍제4투,3094,1806,940,812,13,17,1782,24,1288
,조리읍제5투,1649,597,267,308,4,12,591,6,1052
,조리읍제6투,3434,1683,916,708,16,20,1660,23,1751
,조리읍제7투,1801,875,353,483,7,16,859,16,926
,조리읍제8투,1161,578,260,302,8,5,575,3,583
,조리읍제9투,1250,591,280,292,7,5,584,7,659
광탄면,소계,10141,5757,2448,3082,71,56,5657,100,4384
,관내사전투표,2036,2036,1035,935,27,9,2006,30,0
,광탄면제1투,2544,1071,425,598,20,13,1056,15,1473
,광탄면제2투,1898,939,319,585,7,10,921,18,959
,광탄면제3투,1007,550,199,327,5,5,536,14,457
,광탄면제4투,1313,500,193,276,8,12,489,11,813
,광탄면제5투,1343,661,277,361,4,7,649,12,682
탄현면,소계,11178,6490,3426,2839,82,51,6398,92,4688
,관내사전투표,1891,1891,1185,643,29,9,1866,25,0
,탄현면제1투,1561,666,262,374,10,8,654,12,895
,탄현면제2투,1186,602,245,334,12,2,593,9,584
,탄현면제3투,1172,542,207,318,4,5,534,8,630
,탄현면제4투,2158,1064,576,452,13,10,1051,13,1094
,탄현면제5투,3210,1725,951,718,14,17,1700,25,1485
교하동,소계,29443,18091,10651,6969,141,154,17915,176,11352
,관내사전투표,3109,3109,2134,926,11,22,3093,16,0
,교하동제1투,2045,869,376,466,5,7,854,15,1176
,교하동제2투,3200,1817,851,892,27,23,1793,24,1383
,교하동제3투,3591,1818,971,770,18,28,1787,31,1773
,교하동제4투,1434,783,324,445,7,3,779,4,651
,교하동제5투,2669,1422,854,539,10,11,1414,8,1247
,교하동제6투,2922,1799,991,764,13,9,1777,22,1123
,교하동제7투,2514,1637,1004,589,11,18,1622,15,877
,교하동제8투,2663,1642,1131,481,8,9,1629,13,1021
,교하동제9투,2041,1286,854,395,15,8,1272,14,755
,교하동제10투,3255,1909,1161,702,16,16,1895,14,1346
운정1동,소계,36267,24417,15363,8506,150,184,24203,214,11850
,관내사전투표,9385,9384,6509,2720,51,38,9318,66,1
,운정1동제1투,2996,1217,644,530,13,12,1199,18,1779
,운정1동제2투,2294,1600,998,575,8,9,1590,10,694
,운정1동제3투,3584,1561,912,587,13,26,1538,23,2023
,운정1동제4투,3349,1908,1108,749,16,20,1893,15,1441
,운정1동제5투,3214,1816,1074,702,11,16,1803,13,1398
,운정1동제6투,2620,1605,948,623,13,7,1591,14,1015
,운정1동제7투,3515,1974,1230,679,16,26,1951,23,1541
,운정1동제8투,3161,1964,1126,804,5,16,1951,13,1197
,운정1동제9투,2149,1388,814,537,4,14,1369,19,761
운정2동,소계,41897,26884,17340,8872,195,238,26645,239,15013
,관내사전투표,4709,4709,3489,1156,20,15,4680,29,0
,운정2동제1투,3204,1533,893,578,17,23,1511,22,1671
,운정2동제2투,1553,951,580,356,7,0,943,8,602
,운정2동제3투,1159,754,453,279,1,16,749,5,405
,운정2동제4투,2829,1745,1085,620,12,19,1736,9,1084
,운정2동제5투,2175,1231,673,524,8,11,1216,15,944
,운정2동제6투,2700,1794,1074,688,7,13,1782,12,906
,운정2동제7투,2655,1465,863,565,12,12,1452,13,1190
,운정2동제8투,4075,2424,1426,927,19,29,2401,23,1651
,운정2동제9투,1760,1222,810,384,11,12,1217,5,538
,운정2동제10투,2080,1152,666,432,13,18,1129,23,928
,운정2동제11투,2410,1563,1101,418,14,15,1548,15,847
,운정2동제12투,2217,1253,814,384,15,17,1230,23,964
,운정2동제13투,4723,2799,1826,902,23,27,2778,21,1924
,운정2동제14투,3648,2289,1587,659,16,11,2273,16,1359
운정3동,소계,51995,31207,19285,11081,201,361,30928,279,20788
,관내사전투표,6492,6490,4691,1698,25,31,6445,45,2
,운정3동제1투,4100,2652,1519,1070,13,27,2629,23,1448
,운정3동제2투,4154,2710,1684,977,13,18,2692,18,1444
,운정3동제3투,4539,2240,1348,829,15,21,2213,27,2299
,운정3동제4투,3251,1458,886,509,16,34,1445,13,1793
,운정3동제5투,3774,2089,1119,875,17,52,2063,26,1685
,운정3동제6투,4043,2187,1339,772,24,36,2171,16,1856
,운정3동제7투,2102,1322,755,532,7,20,1314,8,780
,운정3동제8투,2216,1112,612,450,10,24,1096,16,1104
,운정3동제9투,2466,1514,953,534,5,9,1501,13,952
,운정3동제10투,1830,1156,749,376,10,8,1143,13,674
,운정3동제11투,2520,968,555,380,12,14,961,7,1552
,운정3동제12투,4305,1634,995,588,14,20,1617,17,2671
,운정3동제13투,3683,2196,1288,865,9,14,2176,20,1487
,운정3동제14투,2520,1479,792,626,11,33,1462,17,1041
잘못 투입·구분된 투표지,,0,6,5,1,0,0,6,0,-6
