읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김상희,미래통합당차명진,정의당신현자,국가혁명배당금당서금순,계,무효투표수,기권수
합계,,201857,129904,77577,41642,7763,1123,128105,1799,71953
거소·선상투표,,335,316,148,110,13,8,279,37,19
관외사전투표,,12857,12845,8658,3177,695,113,12643,202,12
국외부재자투표,,664,165,120,42,3,0,165,0,499
국외부재자투표(공관),,0,13,2,11,0,0,13,0,-13
대산동,소계,67567,40196,22565,13891,2724,392,39572,624,27371
,관내사전투표,9357,9356,6130,2465,609,63,9267,89,1
,대산동제1투,3058,1540,799,594,101,17,1511,29,1518
,대산동제2투,3030,1466,734,590,83,18,1425,41,1564
,대산동제3투,2858,1385,731,494,110,24,1359,26,1473
,대산동제4투,3313,1928,962,785,131,15,1893,35,1385
,대산동제5투,4328,1672,855,685,87,20,1647,25,2656
,대산동제6투,3297,1620,839,623,106,26,1594,26,1677
,대산동제7투,3434,1668,863,649,102,20,1634,34,1766
,대산동제8투,2873,1505,805,575,87,17,1484,21,1368
,대산동제9투,2536,1278,695,454,97,15,1261,17,1258
,대산동제10투,2640,1232,684,431,76,14,1205,27,1408
,대산동제11투,3486,1873,1019,675,134,16,1844,29,1613
,대산동제12투,3170,1644,926,548,125,14,1613,31,1526
,대산동제13투,2659,1353,695,519,98,14,1326,27,1306
,대산동제14투,2026,1433,861,442,99,9,1411,22,593
,대산동제15투,4053,2193,1212,792,141,17,2162,31,1860
,대산동제16투,2378,1327,750,452,86,17,1305,22,1051
,대산동제17투,2292,1529,803,571,124,12,1510,19,763
,대산동제18투,3018,1974,1018,762,149,17,1946,28,1044
,대산동제19투,1963,1159,636,409,80,9,1134,25,804
,대산동제20투,1798,1061,548,376,99,18,1041,20,737
소사본동,소계,47716,29670,17041,10295,1682,247,29265,405,18046
,관내사전투표,8706,8705,5728,2435,417,52,8632,73,1
,소사본동제1투,3210,1651,807,704,101,18,1630,21,1559
,소사본동제2투,2601,1350,678,536,86,17,1317,33,1251
,소사본동제3투,3346,1744,957,629,112,14,1712,32,1602
,소사본동제4투,2890,1250,707,458,54,9,1228,22,1640
,소사본동제5투,2817,1420,731,559,83,20,1393,27,1397
,소사본동제6투,3760,1720,928,634,102,24,1688,32,2040
,소사본동제7투,2399,1293,656,511,92,15,1274,19,1106
,소사본동제8투,2803,1506,785,573,107,16,1481,25,1297
,소사본동제9투,3506,1888,1052,690,120,4,1866,22,1618
,소사본동제10투,2342,1192,649,459,57,11,1176,16,1150
,소사본동제11투,2816,1795,1035,624,96,11,1766,29,1021
,소사본동제12투,2725,1779,871,771,99,17,1758,21,946
,소사본동제13투,3795,2377,1457,712,156,19,2344,33,1418
범안동,소계,72718,46692,29040,14114,2645,363,46162,530,26026
,관내사전투표,10348,10346,7301,2414,505,41,10261,85,2
,범안동제1투,3198,1288,649,525,76,20,1270,18,1910
,범안동제2투,2834,1328,706,512,79,13,1310,18,1506
,범안동제3투,2856,1492,857,514,91,7,1469,23,1364
,범안동제4투,2388,1232,720,405,79,8,1212,20,1156
,범안동제5투,2939,1819,1024,640,117,18,1799,20,1120
,범안동제6투,2007,1292,722,431,113,13,1279,13,715
,범안동제7투,2500,1446,778,539,98,17,1432,14,1054
,범안동제8투,2713,1824,982,711,100,13,1806,18,889
,범안동제9투,3077,2038,1076,796,116,18,2006,32,1039
,범안동제10투,3221,1893,1255,498,107,10,1870,23,1328
,범안동제11투,4039,2265,1291,803,122,27,2243,22,1774
,범안동제12투,2667,1642,1125,409,81,10,1625,17,1025
,범안동제13투,2238,1489,1159,238,78,9,1484,5,749
,범안동제14투,2970,2122,1486,513,99,10,2108,14,848
,범안동제15투,3408,2331,1701,455,146,8,2310,21,1077
,범안동제16투,2376,1600,1075,433,64,9,1581,19,776
,범안동제17투,2845,1539,841,573,86,10,1510,29,1306
,범안동제18투,3139,1709,983,572,112,16,1683,26,1430
,범안동제19투,2874,1599,924,532,95,23,1574,25,1275
,범안동제20투,3315,1815,950,675,125,34,1784,31,1500
,범안동제21투,1663,905,502,326,52,10,890,15,758
,범안동제22투,3103,1678,933,600,104,19,1656,22,1425
잘못 투입·구분된 투표지,,0,7,3,2,1,0,6,1,-7
