읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당김진표,미래통합당박재순,정의당이병진,국가혁명배당금당장용훈,계,무효투표수,기권수
합계,,229748,150216,82002,56793,8653,1057,148505,1711,79532
거소·선상투표,,278,266,147,72,31,8,258,8,12
관외사전투표,,14240,14237,8660,4345,833,129,13967,270,3
국외부재자투표,,798,212,136,61,13,1,211,1,586
국외부재자투표(공관),,0,4,3,1,0,0,4,0,-4
세류1동,소계,8767,5661,2808,2461,286,47,5602,59,3106
,관내사전투표,1975,1975,1114,747,87,11,1959,16,0
,세류1동제1투,1574,951,461,436,42,7,946,5,623
,세류1동제2투,2583,1146,524,517,73,16,1130,16,1437
,세류1동제3투,2635,1589,709,761,84,13,1567,22,1046
세류2동,소계,20231,10477,5102,4558,549,118,10327,150,9754
,관내사전투표,3269,3268,1812,1255,149,24,3240,28,1
,세류2동제1투,3094,1197,522,585,63,11,1181,16,1897
,세류2동제2투,2437,1228,547,583,64,16,1210,18,1209
,세류2동제3투,2655,1022,457,479,52,12,1000,22,1633
,세류2동제4투,3258,1244,572,566,71,11,1220,24,2014
,세류2동제5투,3163,1419,671,623,72,25,1391,28,1744
,세류2동제6투,2355,1099,521,467,78,19,1085,14,1256
세류3동,소계,16869,9143,4464,4055,416,85,9020,123,7726
,관내사전투표,3418,3418,1850,1368,139,27,3384,34,0
,세류3동제1투,3703,1667,768,776,80,19,1643,24,2036
,세류3동제2투,2800,1065,496,484,50,17,1047,18,1735
,세류3동제3투,3326,1634,751,765,73,13,1602,32,1692
,세류3동제4투,3622,1359,599,662,74,9,1344,15,2263
권선1동,소계,20419,11506,5698,4824,720,124,11366,140,8913
,관내사전투표,2980,2980,1691,1070,160,25,2946,34,0
,권선1동제1투,2543,1533,621,801,84,12,1518,15,1010
,권선1동제2투,3528,1577,754,688,102,16,1560,17,1951
,권선1동제3투,3510,1466,708,600,117,19,1444,22,2044
,권선1동제4투,2559,1073,484,505,50,21,1060,13,1486
,권선1동제5투,2615,1192,553,521,86,15,1175,17,1423
,권선1동제6투,2684,1685,887,639,121,16,1663,22,999
권선2동,소계,37131,25105,12875,10653,1233,147,24908,197,12026
,관내사전투표,6530,6530,3783,2401,276,29,6489,41,0
,권선2동제1투,2681,1652,727,804,89,12,1632,20,1029
,권선2동제2투,3271,2024,817,1050,124,10,2001,23,1247
,권선2동제3투,2122,1226,531,601,65,13,1210,16,896
,권선2동제4투,2211,1144,545,520,53,17,1135,9,1067
,권선2동제5투,2434,1399,722,582,77,8,1389,10,1035
,권선2동제6투,2811,1558,783,647,103,11,1544,14,1253
,권선2동제7투,3216,2048,1014,915,98,6,2033,15,1168
,권선2동제8투,3315,2121,972,1024,104,4,2104,17,1194
,권선2동제9투,3204,2099,1051,936,92,10,2089,10,1105
,권선2동제10투,2627,1620,943,559,92,15,1609,11,1007
,권선2동제11투,2709,1684,987,614,60,12,1673,11,1025
곡선동,소계,22887,12617,6882,4786,720,105,12493,124,10270
,관내사전투표,3806,3805,2318,1250,189,24,3781,24,1
,곡선동제1투,1836,1071,579,407,66,7,1059,12,765
,곡선동제2투,2975,2069,1045,875,116,16,2052,17,906
,곡선동제3투,2880,1077,531,460,62,12,1065,12,1803
,곡선동제4투,2917,1848,993,702,118,16,1829,19,1069
,곡선동제5투,3339,902,472,334,67,13,886,16,2437
,곡선동제6투,3212,841,474,282,59,14,829,12,2371
,곡선동제7투,1922,1004,470,476,43,3,992,12,918
영통2동,소계,22136,15503,9284,4839,1090,80,15293,210,6633
,관내사전투표,5647,5647,3815,1413,324,26,5578,69,0
,영통2동제1투,2821,1660,936,555,143,9,1643,17,1161
,영통2동제2투,3975,2554,1509,822,181,16,2528,26,1421
,영통2동제3투,3313,1912,1094,627,153,13,1887,25,1401
,영통2동제4투,2592,1243,569,499,128,8,1204,39,1349
,영통2동제5투,3788,2487,1361,923,161,8,2453,34,1301
망포1동,소계,21416,14311,8054,5190,868,63,14175,136,7105
,관내사전투표,4058,4056,2505,1296,218,7,4026,30,2
,망포1동제1투,3290,2161,1117,912,104,11,2144,17,1129
,망포1동제2투,2255,1409,733,557,93,6,1389,20,846
,망포1동제3투,2550,1206,645,444,88,7,1184,22,1344
,망포1동제4투,3020,1740,860,752,101,11,1724,16,1280
,망포1동제5투,2769,1476,757,580,119,10,1466,10,1293
,망포1동제6투,3474,2263,1437,649,145,11,2242,21,1211
망포2동,소계,20619,14912,8944,4966,848,61,14819,93,5707
,관내사전투표,4991,4991,3252,1473,228,20,4973,18,0
,망포2동제1투,2529,1538,777,636,99,13,1525,13,991
,망포2동제2투,2434,1480,768,604,94,4,1470,10,954
,망포2동제3투,3458,2360,1479,733,131,3,2346,14,1098
,망포2동제4투,4809,3077,1830,1014,201,11,3056,21,1732
,망포2동제5투,2398,1466,838,506,95,10,1449,17,932
영통3동,소계,23957,16257,8942,5982,1045,89,16058,199,7700
,관내사전투표,3603,3603,2207,1103,235,18,3563,40,0
,영통3동제1투,3577,1660,780,679,138,15,1612,48,1917
,영통3동제2투,3732,2311,1036,1125,128,7,2296,15,1421
,영통3동제3투,2006,1403,798,485,95,10,1388,15,603
,영통3동제4투,2774,1966,1088,727,125,6,1946,20,808
,영통3동제5투,2879,2078,1177,758,112,10,2057,21,801
,영통3동제6투,2357,1404,843,439,95,10,1387,17,953
,영통3동제7투,3029,1832,1013,666,117,13,1809,23,1197
잘못 투입·구분된 투표지,,0,5,3,0,1,0,4,1,-5
