읍면동명,투표구명,선거인수,투표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,후보자별 득표수,무효투표수,기권수
읍면동명,투표구명,선거인수,투표수,더불어민주당홍기원,미래통합당공재광,국가혁명배당금당곽해춘,무소속차화열,계,무효투표수,기권수
합계,,213863,126228,62564,59063,905,2041,124573,1655,87635
거소·선상투표,,328,313,119,157,7,12,295,18,15
관외사전투표,,10768,10755,5916,4219,112,274,10521,234,13
국외부재자투표,,472,119,84,33,0,2,119,0,353
국외부재자투표(공관),,0,6,5,1,0,0,6,0,-6
진위면,소계,9558,5266,2313,2753,40,82,5188,78,4292
,관내사전투표,1806,1804,884,844,18,28,1774,30,2
,진위면제1투,2068,919,311,568,6,14,899,20,1149
,진위면제2투,1185,582,190,371,5,8,574,8,603
,진위면제3투,2710,1180,578,569,5,19,1171,9,1530
,진위면제4투,1789,781,350,401,6,13,770,11,1008
서탄면,소계,3202,2002,740,1186,16,29,1971,31,1200
,관내사전투표,745,745,346,369,8,11,734,11,0
,서탄면제1투,979,515,158,339,2,8,507,8,464
,서탄면제2투,948,469,145,303,4,9,461,8,479
,서탄면제3투,530,273,91,175,2,1,269,4,257
중앙동,소계,34470,20165,9912,9522,119,291,19844,321,14305
,관내사전투표,4807,4794,2691,1970,17,51,4729,65,13
,중앙동제1투,2761,978,435,484,4,28,951,27,1783
,중앙동제2투,2613,908,435,422,13,25,895,13,1705
,중앙동제3투,3439,1886,812,969,12,33,1826,60,1553
,중앙동제4투,2687,1596,596,950,13,19,1578,18,1091
,중앙동제5투,3087,1656,874,734,5,26,1639,17,1431
,중앙동제6투,3252,1701,916,734,16,20,1686,15,1551
,중앙동제7투,2743,1778,860,855,6,27,1748,30,965
,중앙동제8투,2953,1668,821,799,5,19,1644,24,1285
,중앙동제9투,3018,1646,805,781,11,19,1616,30,1372
,중앙동제10투,3110,1554,667,824,17,24,1532,22,1556
서정동,소계,21951,11241,5169,5565,122,178,11034,207,10710
,관내사전투표,3526,3515,1860,1492,33,56,3441,74,11
,서정동제1투,3596,1213,496,649,16,22,1183,30,2383
,서정동제2투,3236,1501,643,816,9,21,1489,12,1735
,서정동제3투,1941,873,368,448,14,19,849,24,1068
,서정동제4투,1724,767,297,429,11,14,751,16,957
,서정동제5투,2903,1172,515,608,9,18,1150,22,1731
,서정동제6투,2356,1009,453,516,13,17,999,10,1347
,서정동제7투,2669,1191,537,607,17,11,1172,19,1478
송탄동,소계,14747,8619,4526,3836,46,150,8558,61,6128
,관내사전투표,2735,2735,1565,1102,10,40,2717,18,0
,송탄동제1투,2451,1077,416,623,8,18,1065,12,1374
,송탄동제2투,2603,1267,556,660,10,27,1253,14,1336
,송탄동제3투,3662,2031,1087,906,3,29,2025,6,1631
,송탄동제4투,3296,1509,902,545,15,36,1498,11,1787
지산동,소계,10596,5403,2773,2416,44,98,5331,72,5193
,관내사전투표,2412,2412,1333,995,18,45,2391,21,0
,지산동제1투,5245,1517,701,736,22,26,1485,32,3728
,지산동제2투,2939,1474,739,685,4,27,1455,19,1465
송북동,소계,17639,10026,4628,5071,59,165,9923,103,7613
,관내사전투표,3671,3670,1871,1701,14,46,3632,38,1
,송북동제1투,2042,755,345,378,11,12,746,9,1287
,송북동제2투,2969,1215,468,695,16,23,1202,13,1754
,송북동제3투,3411,1838,757,1021,8,28,1814,24,1573
,송북동제4투,2606,1201,496,654,5,36,1191,10,1405
,송북동제5투,2940,1347,691,622,5,20,1338,9,1593
신장1동,소계,5789,2670,1200,1355,31,48,2634,36,3119
,관내사전투표,1258,1257,618,590,6,20,1234,23,1
,신장1동제1투,2415,717,288,396,11,16,711,6,1698
,신장1동제2투,2116,696,294,369,14,12,689,7,1420
신장2동,소계,5210,2570,1039,1449,26,30,2544,26,2640
,관내사전투표,1115,1115,500,590,3,12,1105,10,0
,신장2동제1투,2352,699,245,434,8,5,692,7,1653
,신장2동제2투,1743,756,294,425,15,13,747,9,987
통복동,소계,4353,2811,1149,1574,20,28,2771,40,1542
,관내사전투표,1431,1431,690,706,8,12,1416,15,0
,통복동제1투,1574,765,264,472,7,9,752,13,809
,통복동제2투,1348,615,195,396,5,7,603,12,733
비전1동,소계,53671,31349,16810,13611,187,458,31066,283,22322
,관내사전투표,5700,5700,3671,1920,23,47,5661,39,0
,비전1동제1투,2928,1589,669,868,9,26,1572,17,1339
,비전1동제2투,1592,789,282,477,3,13,775,14,803
,비전1동제3투,4134,2075,1012,984,20,44,2060,15,2059
,비전1동제4투,1499,966,418,512,7,18,955,11,533
,비전1동제5투,1250,734,231,487,2,6,726,8,516
,비전1동제6투,3354,1499,666,770,13,29,1478,21,1855
,비전1동제7투,3274,1705,876,781,6,17,1680,25,1569
,비전1동제8투,4186,1697,904,737,11,30,1682,15,2489
,비전1동제9투,3057,1658,831,776,11,28,1646,12,1399
,비전1동제10투,2723,1517,842,633,12,23,1510,7,1206
,비전1동제11투,2237,1325,758,537,7,14,1316,9,912
,비전1동제12투,3540,2091,1152,866,15,42,2075,16,1449
,비전1동제13투,2638,1260,663,552,11,15,1241,19,1378
,비전1동제14투,2889,1638,957,643,5,25,1630,8,1251
,비전1동제15투,2391,1457,833,575,10,27,1445,12,934
,비전1동제16투,2614,1607,817,737,13,25,1592,15,1007
,비전1동제17투,3665,2042,1228,756,9,29,2022,20,1623
세교동,소계,21109,12885,6169,6302,76,195,12742,143,8224
,관내사전투표,4167,4167,2327,1735,12,48,4122,45,0
,세교동제1투,3178,1586,679,832,16,31,1558,28,1592
,세교동제2투,1156,529,210,296,6,8,520,9,627
,세교동제3투,631,341,91,242,0,6,339,2,290
,세교동제4투,1403,641,219,394,8,12,633,8,762
,세교동제5투,2842,1450,652,750,8,23,1433,17,1392
,세교동제6투,3116,1635,755,823,13,28,1619,16,1481
,세교동제7투,4616,2536,1236,1230,13,39,2518,18,2080
잘못 투입·구분된 투표지,,0,28,12,13,0,1,26,2,-28
